 r  b   swpd libero   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  62208 222724  49176 835948    0    0     0     0 11501 2052 36 64  0  0  0
27  0  62208 222724  49180 835960    0    0     4 16560 10684 1935 32 68  0  0  0
25  0  62208 215780  49188 835984    0    0     0    76 11508 1993 40 60  0  0  0
32  0  62208 213092  49188 835996    0    0     0     0 9666 1777 40 60  0  0  0
35  0  62208 213092  49188 836008    0    0     0     0 12414 1921 32 68  0  0  0
36  0  62208 212840  49188 836020    0    0     0     0 10446 2068 34 66  0  0  0
26  0  62208 212840  49188 836028    0    0     0 34208 10415 1918 31 69  0  0  0
32  0  62208 212840  49196 836044    0    0     0   108 10112 1994 36 64  0  0  0
23  0  62208 212840  49196 836056    0    0     0     4 11394 1888 31 69  0  0  0
29  0  62208 212840  49196 836072    0    0     0     0 9828 2168 37 63  0  0  0
58  0  62208 206764  49196 836084    0    0     0     0 11886 1927 36 64  0  0  0
24  0  62208 206524  49196 836088    0    0     0     0 6125 1646 28 72  0  0  0
24  0  62208 206524  49204 836104    0    0     0    88 10460 1737 25 75  0  0  0
27  0  62208 206524  49204 836112    0    0     0     0 9914 2064 31 69  0  0  0
43  0  62208 217268  49204 836124    0    0     0     4 11100 2014 33 67  0  0  0
33  0  62208 216776  49204 836136    0    0     0     0 8471 1941 31 69  0  0  0
24  0  62208 216776  49204 836156    0    0     0     0 10973 2061 32 68  0  0  0
17  0  62208 216524  49212 836168    0    0     0   100 11113 1996 33 67  0  0  0
20  0  62208 216524  49212 836180    0    0     0     0 11770 1901 33 67  0  0  0
35  0  62208 216524  49212 836192    0    0     0     0 10579 1852 33 67  0  0  0
21  0  62208 216524  49212 836208    0    0     0     4 10070 1632 32 68  0  0  0
32  0  62208 218612  49212 836224    0    0     0     0 8864 1995 32 68  0  0  0
25  0  62208 218360  49220 836240    0    0     0    96 11098 2027 40 60  0  0  0
46  0  62208 228536  49220 836252    0    0     0     0 11871 1718 35 65  0  0  0
33  0  62208 228032  49220 836264    0    0     0     0 12064 1757 39 61  0  0  0
15  0  62208 228032  49220 836280    0    0     0     0 10211 2179 43 57  0  0  0
43  0  62208 229380  49220 836296    0    0     0     8 11945 1988 38 62  0  0  0
28  0  62208 229128  49228 836312    0    0     0   116 10778 1776 40 60  0  0  0
 9  0  62208 228440  49228 836324    0    0     0     0 11681 1964 34 66  0  0  0
23  0  62208 217240  49228 836336    0    0     0     0 12081 2077 35 65  0  0  0
14  0  62208 224216  49228 836332    0    0     0     0 11734 1885 30 70  0  0  0
19  0  62208 223476  49228 836352    0    0     0     0 11693 2152 34 66  0  0  0
30  0  62208 217176  49236 836368    0    0     0   172 10398 2050 39 61  0  0  0
17  0  62208 218652  49236 836380    0    0     0     0 13101 2153 37 63  0  0  0
19  0  62208 220740  49236 836392    0    0     0     0 10790 1936 40 60  0  0  0
26  0  62208 220524  49236 836404    0    0     0     0 11042 1987 37 63  0  0  0
31  0  62208 220284  49236 836420    0    0     0     0 12145 1940 41 59  0  0  0
17  0  62208 220284  49244 836436    0    0     0   100 11461 2075 35 65  0  0  0
29  0  62208 239604  49244 836448    0    0     0     4 12232 2295 30 70  0  0  0
22  0  62208 258192  49244 834740    0    0     0     0 11185 2383 36 64  0  0  0
34  0  62208 253432  49244 834752    0    0     0     0 10832 1861 45 55  0  0  0
24  0  62208 316736  49244 783048    0    0     0     0 11299 2140 33 67  0  0  0
26  0  62208 326056  49252 782992    0    0     0    96 10803 1875 40 60  0  0  0
34  0  62208 312564  49252 783032    0    0     0    76 11511 1958 43 57  0  0  0
43  0  62208 306384  49252 783108    0    0    36     4 10372 2335 34 66  0  0  0
31  0  62208 316192  49252 783156    0    0     0     0 12822 2034 36 64  0  0  0
28  0  62208 316644  49292 783144    0    0     0   368 10847 2083 32 68  0  0  0
34  0  62208 310828  49592 784984    0    0    12  5292 11290 2600 25 75  0  0  0
23  0  62208 250272  49592 836744    0    0     0    76 10496 2151 27 73  0  0  0
20  0  62208 244720  49592 836776    0    0     0     0 11624 2037 36 64  0  0  0
14  0  62208 244720  49592 836804    0    0     0     4 11273 1774 45 55  0  0  0
13  0  62208 249576  49592 836820    0    0     0     0 10639 1795 45 55  0  0  0
29  0  62208 225144  49600 836820    0    0     0   104 12408 1468 42 58  0  0  0
27  0  62208 230528  49600 836884    0    0     0    76 11623 2008 34 66  0  0  0
24  0  62208 230028  49600 836860    0    0     0     0 11911 1723 42 58  0  0  0
13  0  62208 214080  49600 836912    0    0     0     0 10498 1785 39 61  0  0  0
21  0  62208 215372  49600 836880    0    0     0     4 11314 1666 36 64  0  0  0
35  0  62208 215132  49608 836892    0    0     0    40 12257 1712 40 60  0  0  0
40  0  62208 215132  49608 836916    0    0     0    80 10997 2064 39 61  0  0  0
30  0  62208 215132  49608 836928    0    0     0     0 13053 1898 36 64  0  0  0
21  0  62208 214892  49608 836936    0    0     0     0 9348 1890 37 63  0  0  0
32  0  62208 214892  49608 836948    0    0     0     0 12135 1761 35 65  0  0  0
33  0  62208 214892  49616 836952    0    0     0   420 10436 1937 41 59  0  0  0
34  0  62208 209516  49616 836976    0    0     0    64 11746 1849 33 67  0  0  0
34  0  62208 213912  49616 836988    0    0     0     0 10856 1835 37 63  0  0  0
17  0  62208 218220  49616 837004    0    0     0     0 12149 1877 38 62  0  0  0
30  0  62208 216176  49616 837016    0    0     0     0 11532 2083 35 65  0  0  0
27  0  62208 215952  49628 837016    0    0     4 16516 11060 2194 35 65  0  0  0
34  0  62208 215952  49628 837052    0    0     0    84 12192 1953 39 61  0  0  0
25  0  62208 215952  49628 837064    0    0     0     0 11048 1728 37 63  0  0  0
33  0  62208 215280  49628 837080    0    0     0     0 12794 1641 35 65  0  0  0
28  0  62208 217568  49628 837096    0    0     0     0 11519 1724 35 65  0  0  0
40  0  62208 216608  49636 837104    0    0     0 34276 11166 1911 32 68  0  0  0
19  0  62208 216608  49636 837128    0    0     0    72 12550 1775 36 64  0  0  0
34  0  62208 216608  49636 837140    0    0     0     8 10019 1954 38 62  0  0  0
31  0  62208 216608  49636 837160    0    0     0     0 12198 2123 39 61  0  0  0
28  0  62208 216608  49636 837176    0    0     0     0 11599 1832 39 61  0  0  0
37  0  62208 216608  49644 837184    0    0     0    52 11390 2021 33 67  0  0  0
30  0  62208 222064  49644 837204    0    0     0     0 12135 1797 36 64  0  0  0
29  0  62208 221340  49644 837224    0    0     0    92 10243 1941 37 63  0  0  0
25  0  62208 221340  49644 837236    0    0     0     4 11996 2039 40 60  0  0  0
31  0  62208 221340  49644 837248    0    0     0     0 10780 2013 40 60  0  0  0
24  0  62208 217532  49652 837256    0    0     0    28 11271 2396 37 63  0  0  0
20  0  62208 217388  49652 837324    0    0     0     0 9877 2109 46 54  0  0  0
43  0  62208 205544  49652 837296    0    0     0    68 9158 1679 54 46  0  0  0
28  0  62208 205544  49652 837304    0    0     0     0 7820 1630 57 43  0  0  0
28  0  62208 204620  49652 837316    0    0     0     4 10470 1662 51 49  0  0  0
32  0  62208 210200  49660 837316    0    0     0    40 8275 1496 53 47  0  0  0
33  0  62208 204196  49660 837376    0    0     0     0 9165 1699 52 48  0  0  0
38  0  62208 178224  49660 837348    0    0     0    56 8495 1675 52 48  0  0  0
34  0  62208 194868  49660 837356    0    0     0     0 9687 1743 45 55  0  0  0
39  0  62208 183568  49660 837388    0    0     0     0 8336 1725 48 52  0  0  0
30  0  62208 181720  49660 837388    0    0     0     4 8624 1631 48 52  0  0  0
28  0  62208 175796  49668 837396    0    0     0    40 10110 1810 44 56  0  0  0
48  0  62208 175796  49668 837396    0    0     0    52 8481 1762 49 51  0  0  0
25  0  62208 175544  49668 837416    0    0     0     0 10448 1528 49 51  0  0  0
28  0  62208 175544  49668 837424    0    0     0     0 8056 1568 44 56  0  0  0
21  0  62208 175292  49668 837432    0    0     0     0 9745 1796 50 50  0  0  0
40  0  62208 175292  49676 837444    4    0     4    32 8612 1659 45 55  0  0  0
24  0  62208 175292  49676 837452    0    0     0    60 8801 1598 43 57  0  0  0
39  0  62208 174172  49676 837468    0    0     0     0 9745 1727 46 54  0  0  0
36  0  62208 174172  49676 837476    0    0     0     0 8244 1666 46 54  0  0  0
37  0  62208 174172  49676 837488    0    0     0     0 10588 1677 50 50  0  0  0
31  0  62208 177552  49684 837492    0    0     0   100 7580 1669 56 44  0  0  0
24  0  62208 177312  49684 837512    0    0     0    60 9479 1733 54 46  0  0  0
42  0  62208 176556  49684 837520    0    0     0     0 8264 1815 52 48  0  0  0
25  0  62208 176556  49684 837528    0    0     0     0 9450 1777 53 47  0  0  0
27  0  62208 176556  49684 837540    0    0     0     0 9517 1767 49 51  0  0  0
31  0  62208 176556  49692 837552    0    0     0    28 8119 1716 51 49  0  0  0
40  0  62208 176556  49692 837564    0    0     0     0 9907 1656 46 54  0  0  0
37  0  62208 176556  49692 837580    0    0     0    64 8072 1825 55 45  0  0  0
34  0  62208 176556  49692 837592    0    0     0     0 10053 1454 52 48  0  0  0
45  0  62208 176556  49692 837592    0    0     0     0 8157 1527 48 52  0  0  0
49  0  62208 176332  49700 837608    0    0     0    28 9148 1453 50 50  0  0  0
36  0  62208 170956  49700 837620    0    0     0     0 9498 1649 49 51  0  0  0
29  0  62208 166684  49700 837628    0    0     0    60 8784 1542 45 55  0  0  0
18  0  62208 195224  49700 835924    0    0     0     4 9944 1990 43 57  0  0  0
18  0  62208 230168  49700 835892    0    0     0     0 8265 1482 46 54  0  0  0
32  0  62208 202884  49708 835896    0    0     0    88 9389 1319 56 44  0  0  0
16  0  62208 237168  49708 784692    0    0     0     0 8226 1777 50 50  0  0  0
27  0  62208 254460  49708 784640    0    0     0    56 10240 1859 52 48  0  0  0
36  0  62208 251948  49708 784656    0    0     0     0 8475 1550 51 49  0  0  0
36  0  62208 241916  49708 784608    0    0     0     8 8827 1460 52 48  0  0  0
30  0  62208 267604  49716 784660    0    0     0    92 9540 1793 49 51  0  0  0
34  0  62208 267352  49716 784736    0    0     0     0 9110 1674 47 53  0  0  0
36  0  62208 263988  49716 785528    0    0   820    64 9881 1686 53 47  0  0  0
25  0  62208 273904  49764 785580    0    0     0   368 9962 1837 45 55  0  0  0
21  0  62208 257256  50324 786972    0    0   196  3424 9708 2489 38 62  0  0  0
29  0  62208 240348  51108 790148    0    0   440 10332 7767 3389 44 56  0  0  0
29  0  62208 204004  51164 813064    0    0     0  2196 10654 1851 37 63  0  0  0
31  0  62208 177104  51164 843292    0    0     0    72 8267 2063 43 57  0  0  0
21  0  62208 173748  51164 843352    0    0     0     0 10832 1869 47 53  0  0  0
27  0  62208 189924  51164 843320    0    0     0     0 7482 1554 52 48  0  0  0
39  0  62208 179816  51164 843336    0    0     0     0 9946 1755 57 43  0  0  0
45  0  62208 159864  51172 843348    0    0     0   108 7998 1628 57 43  0  0  0
40  0  62208 172668  51172 843404    0    0     0    68 8937 1520 54 46  0  0  0
48  0  62208 172668  51172 843376    0    0     0     0 9591 1392 54 46  0  0  0
15  0  62208 159420  51172 843384    0    0     0     0 7583 1689 45 55  0  0  0
19  0  62208 179948  51172 843440    0    0     0   784 6439 1662 39 61  0  0  0
33  0  62208 173288  51180 843452    0    0     0    40 8371 1633 49 51  0  0  0
41  0  62208 162968  51180 843464    0    0     0    56 9421 1541 50 50  0  0  0
34  0  62208 174032  51180 843464    0    0     0     0 9757 1756 50 50  0  0  0
25  0  62208 177740  51180 843472    0    0     0     0 7771 1626 54 46  0  0  0
30  0  62208 177264  51180 843500    0    0     0     0 8886 1808 55 45  0  0  0
48  0  62208 172992  51188 843556    0    0     0    28 7668 1551 50 50  0  0  0
22  0  62208 177608  51188 843532    0    0     0    64 10796 1518 50 50  0  0  0
31  0  62208 184232  51188 843544    0    0     0     4 8017 1859 57 43  0  0  0
32  0  62208 183992  51188 843552    0    0     0     0 9513 1806 53 47  0  0  0
28  0  62208 183992  51188 843564    0    0     0     0 8600 1628 54 46  0  0  0
37  0  62208 183992  51196 843576    0    0     0    40 9335 1541 50 50  0  0  0
45  0  62208 176572  51196 843588    0    0     0    60 9229 1593 52 48  0  0  0
24  0  62208 176572  51196 843592    0    0     0     0 8799 1643 52 48  0  0  0
47  0  62208 172988  51196 843608    0    0     0     4 9004 1562 48 52  0  0  0
25  0  62208 172988  51196 843620    0    0     0     0 9670 1565 51 49  0  0  0
31  0  62208 172988  51204 843628    0    0     0   104 8984 1540 53 47  0  0  0
23  0  62208 172988  51204 843640    0    0     0     0 9119 1762 50 50  0  0  0
22  0  62208 179428  51204 843684    0    0     0    68 10634 1818 42 58  0  0  0
29  0  62208 171420  51204 843820    0    0     0     0 10953 1804 38 62  0  0  0
36  0  62208 183168  51204 843880    0    0     0     4 10978 1843 35 65  0  0  0
26  0  62208 184436  51212 843932    0    0     0    72 12439 1936 35 65  0  0  0
40  0  62208 195976  51212 843976   12    0    12     0 10703 1951 35 65  0  0  0
27  0  62208 191100  51212 843988    0    0     0   380 12390 1861 39 61  0  0  0
46  0  62208 195580  51212 844004    0    0     0     0 10282 1879 40 60  0  0  0
25  0  62208 198820  51212 844020    0    0     0     0 11594 1879 43 57  0  0  0
19  0  62208 203140  51224 844028    0    0     4 50660 11966 1862 35 65  0  0  0
24  0  62208 209512  51224 844052    0    0     0     0 10667 1901 38 62  0  0  0
31  0  62208 190500  51224 844064    0    0     0    72 11425 1750 38 62  0  0  0
24  0  62208 194752  51224 844080    0    0     0     0 10520 1902 37 63  0  0  0
30  0  62208 204812  51224 844092    0    0     0     0 12290 1947 34 66  0  0  0
37  0  62208 195248  51232 844108    0    0     0   160 11161 1669 40 60  0  0  0
22  0  62208 199844  51232 844128    0    0     0     4 11121 1885 37 63  0  0  0
42  0  62208 197924  51232 844144    0    0     0    68 12307 1802 30 70  0  0  0
19  0  62208 207268  51232 844148    0    0     0     0 10696 1916 33 67  0  0  0
24  0  62208 195508  51232 844164    0    0     0     0 12358 1797 32 68  0  0  0
28  0  62208 193240  51240 844180    0    0     0    28 10290 1914 41 59  0  0  0
29  0  62208 199076  51240 844192    0    0     0     0 12129 1896 33 67  0  0  0
25  0  62208 200376  51240 844204    0    0     0     8 10490 1854 32 68  0  0  0
23  0  62208 198460  51240 844220    0    0     0    76 11862 1821 39 61  0  0  0
20  0  62208 201452  51240 844232    0    0     0     0 12266 1892 39 61  0  0  0
36  0  62208 199188  51248 844236    0    0     0    36 10927 1795 34 66  0  0  0
34  0  62208 201984  51248 844260    0    0     0     0 12741 1735 39 61  0  0  0
23  0  62208 190028  51248 844272    0    0     0     0 10087 1906 37 63  0  0  0
21  0  62208 194756  51248 844292    0    0     0    76 12216 1986 38 62  0  0  0
26  0  62208 185864  51248 844308    0    0     0     0 13620 1686 34 66  0  0  0
23  0  62208 209416  51256 844312    0    0     0    28 11344 1951 33 67  0  0  0
18  0  62208 208852  51256 844336    0    0     0     0 13186 1980 35 65  0  0  0
14  0  62208 201352  51256 844348    0    0     0     0 10933 1793 42 58  0  0  0
23  0  62208 191048  51256 844364    0    0     0    76 11500 1938 36 64  0  0  0
33  0  62208 176832  51256 844376    0    0     0     4 12076 1858 35 65  0  0  0
30  0  62208 199092  51280 844368    0    0     0   108 11629 2013 37 63  0  0  0
36  0  62208 203804  51312 844460   16    0    72   176 13058 2076 37 63  0  0  0
24  0  62208 203304  51312 844484    0    0     0     0 10736 1846 43 57  0  0  0
33  0  62208 196644  51312 844500    0    0     0    76 11518 1807 34 66  0  0  0
23  0  62208 194144  51312 844512    0    0     0     0 11732 1936 41 59  0  0  0
25  0  62208 197776  51312 844532    0    0     0     4 10667 1852 41 59  0  0  0
25  1  62208 211228  51320 844540    0    0     0   140 13532 1851 32 68  0  0  0
13  0  62208 203836  51320 844560    0    0     0    88 11688 1833 37 63  0  0  0
17  0  62208 246132  51320 844572    0    0     0    72 11992 2463 31 69  0  0  0
27  0  62208 233460  51320 842824    0    0     0     0 12329 2008 35 65  0  0  0
32  0  62208 238632  51320 842792    0    0     0     0 10128 1716 41 59  0  0  0
23  0  62208 294660  51328 791140    0    0     0   104 12052 1840 38 62  0  0  0
32  0  62208 287520  51328 791092    0    0     0     0 11168 1844 40 60  0  0  0
35  0  62208 289060  51328 791064    0    0     0    72 10424 1856 36 64  0  0  0
23  0  62208 288172  51328 791060    0    0     0     0 9607 1905 41 59  0  0  0
36  0  62208 301976  51328 791116    0    0     0    84 10555 1971 33 67  0  0  0
24  0  62208 314652  51336 791580    0    0   448    72 12646 2050 27 73  0  0  0
18  0  62208 298060  51336 791652    0    0     0     4 10514 1987 35 65  0  0  0
20  0  62208 298544  51588 792160    0    0     8  2180 11635 2768 27 73  0  0  0
28  0  62208 277612  52356 803720    0    0   992 18280 10256 4380 27 73  0  0  0
22  0  62208 229992  52356 855516    0    0     0     0 11519 2463 17 83  0  0  0
29  0  62208 216004  52356 855584    0    0     0     0 10007 2172 32 68  0  0  0
25  0  62208 219020  52356 855556    0    0     0     0 12592 2118 41 59  0  0  0
27  0  62208 219368  52356 855572    0    0     0    80 9741 2051 45 55  0  0  0
23  0  62208 215112  52364 855576    0    0     0   112 12541 1844 39 61  0  0  0
28  0  62208 214612  52364 855644    0    0     0     0 11360 2081 37 63  0  0  0
19  0  62208 203412  52364 855612    0    0     0     0 11101 1892 41 59  0  0  0
30  0  62208 202964  52364 855668    0    0     0     0 12698 1906 32 68  0  0  0
35  0  62208 202964  52364 855636    0    0     0    72 10646 1990 39 61  0  0  0
38  0  62208 202964  52372 855644    0    0     0    44 12513 1935 35 65  0  0  0
20  0  62208 202964  52372 855664    0    0     0     0 11589 1992 38 62  0  0  0
23  0  62208 202964  52372 855680    0    0     0     0 11257 1936 34 66  0  0  0
21  0  62208 202964  52372 855696    0    0     0     0 11399 1770 36 64  0  0  0
23  0  62208 202964  52372 855712    0    0     0     0 10667 1784 37 63  0  0  0
29  0  62208 202964  52380 855720    0    0     0   132 12560 2192 40 60  0  0  0
16  0  62208 202964  52380 855744    0    0     0     0 11591 1934 35 65  0  0  0
30  0  62208 202964  52380 855756    0    0     0     0 12202 1987 35 65  0  0  0
32  0  62208 202964  52380 855768    0    0     0     0 12134 1939 34 66  0  0  0
32  0  62208 202964  52380 855780    0    0     0     0 11617 2173 33 67  0  0  0
33  0  62208 202964  52380 855792    0    0     0    68 12203 2192 35 65  0  0  0
27  0  62208 202964  52388 855792    0    0     0    32 10369 1785 35 65  0  0  0
23  0  62208 202964  52388 855828    0    0     0     8 12824 2325 38 62  0  0  0
37  0  62208 202712  52388 855836    0    0     0     0 10831 2059 46 54  0  0  0
25  0  62208 202712  52388 855844    0    0     0     0 11814 1836 41 59  0  0  0
29  0  62208 202712  52388 855860    0    0     0    72 11759 2077 38 62  0  0  0
18  0  62208 202712  52396 855864    0    0     0    28 11227 2022 33 67  0  0  0
20  0  62208 202712  52400 855884    0    0     4 13196 12633 1968 36 64  0  0  0
24  0  62208 202712  52400 855912    0    0     0     0 10385 2040 36 64  0  0  0
20  0  62208 202712  52400 855924    0    0     0     0 12754 1932 39 61  0  0  0
27  0  62208 203752  52400 855936    0    0     0    76 11746 2085 41 59  0  0  0
27  0  62208 203544  52408 855944    0    0     0    76 12224 1892 39 61  0  0  0
31  0  62208 205148  52408 855972    0    0     0 38304 11783 1855 38 62  0  0  0
12  0  62208 204896  52408 855984    0    0     0     4 11194 1698 32 68  0  0  0
23  0  62208 204896  52408 856004    0    0     0     0 12929 2104 37 63  0  0  0
17  0  62208 204656  52408 856012    0    0     0    80 12123 2002 36 64  0  0  0
13  0  62208 204656  52416 856016    0    0     0    48 11735 1945 37 63  0  0  0
25  0  62208 204656  52416 856036    0    0     0     0 13025 1839 33 67  0  0  0
34  0  62208 189872  52416 856052    0    0     0     0 10806 1807 35 65  0  0  0
21  0  62208 189620  52416 856064    0    0     0     4 11535 2044 39 61  0  0  0
21  0  62208 189620  52416 856080    0    0     0    68 11722 1933 38 62  0  0  0
27  0  62208 189620  52424 856080    0    0     0    28 11454 1899 30 70  0  0  0
27  0  62208 188864  52424 856104    0    0     0     0 12569 2015 37 63  0  0  0
19  0  62208 201168  52424 856116    0    0     0     0 11593 1858 36 64  0  0  0
36  0  62208 195000  52424 856132    0    0     0     0 11880 1871 36 64  0  0  0
26  0  62208 193880  52432 856144    4    0     4   128 12577 1999 34 66  0  0  0
24  0  62208 193628  52432 856164    0    0     0     0 11468 1898 33 67  0  0  0
32  0  62208 193628  52432 856176    0    0     0     0 12433 2095 36 64  0  0  0
30  0  62208 193628  52432 856188    0    0     0     0 10748 1788 39 61  0  0  0
17  0  62208 193628  52432 856204    0    0     0     0 12504 1774 34 66  0  0  0
20  0  62208 193376  52440 856208    0    0     0   136 11785 2028 38 62  0  0  0
23  0  62208 199460  52440 856232    0    0     0     4 10352 2213 45 55  0  0  0
32  0  62208 199016  52440 856248    0    0     0     0 12286 1942 36 64  0  0  0
28  0  62208 199016  52440 856260    0    0     0     0 11005 2032 37 63  0  0  0
20  0  62208 199016  52440 856272    0    0     0     0 11760 1972 38 62  0  0  0
24  0  62208 198176  52448 856324    0    0     0    28 9166 2203 47 53  0  0  0
36  0  62208 186888  52448 856304    0    0     0    72 9031 1795 55 45  0  0  0
42  0  62208 186888  52448 856316    0    0     0     4 7766 1699 62 38  0  0  0
25  0  62208 186892  52448 856328    0    0     0     0 9862 1598 54 46  0  0  0
17  0  62208 186136  52448 856336    0    0     0     0 7611 1363 58 42  0  0  0
30  0  62208 184992  52456 856380    0    0     0    40 9904 1638 46 54  0  0  0
26  0  62208 183480  52472 856352    0    0     0   128 7980 1586 60 40  0  0  0
23  0  62208 178944  52472 856428    0    0     0     0 9377 1689 48 52  0  0  0
34  0  62208 173400  52472 856396    0    0     0    96 8246 1521 49 51  0  0  0
15  0  62208 168204  52472 856412    0    0     0     0 9422 1503 48 52  0  0  0
 2  0  62208 200240  52472 856420    0    0     0     0 4517 1493 69 31  0  0  0
 2  0  62208 255408  52472 854704    0    0     0    56  316 1275 88 12  0  0  0
 2  0  62208 305316  52480 803408    4    0     4    92  337 1084 91  9  0  0  0
 3  0  62208 305568  52480 803352   40    0    40     0  309  851 81 19  0  0  0
