 r  b   swpd libero   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0    256 163128  56792 1015992    0    0     0     0 6227  860  5 36 59  0  0
 1  0    256 163128  56792 1015996    0    0     0    36 4515  855  3 25 72  0  0
 0  0    256 161112  56800 1016000    0    0     0    32 4637 1058  7 32 60  1  0
 0  0    256 161112  56800 1016012    0    0     0     0 4841  961  7 28 65  0  0
 1  0    256 161112  56800 1016016    0    0     0     0 5581  889  4 33 63  0  0
 2  0    256 161112  56800 1016024    0    0     0     0 4632  814  4 30 66  0  0
 1  0    256 161112  56800 1016028    0    0     0    36 2947  864  7 21 72  0  0
 0  0    256 161112  56808 1016028    0    0     0    28 4919  949  5 29 66  0  0
 0  0    256 161112  56808 1016040    0    0     0    16 4660  925  5 26 69  0  0
 0  0    256 161112  56808 1016052    0    0     0     0 3000  815  7 19 74  0  0
 0  0    256 161112  56808 1016052    0    0     0     0 4390  832  3 30 67  0  0
 2  0    256 161112  56808 1016064    0    0     0     0 4860  894  6 26 68  0  0
 2  0    256 161112  56808 1016068    0    0     0    36 4370  911  6 23 71  0  0
 0  0    256 161112  56816 1016080    0    0     0    28 4261  974  6 30 64  0  0
 3  0    256 161112  56816 1016084    0    0     0     4 2731  850  5 20 75  0  0
 1  0    256 161112  56816 1016092    0    0     0     0 5709  828  5 33 62  0  0
 1  0    256 161112  56816 1016100    0    0     0     0 4507  890  5 26 69  0  0
 0  0    256 161112  56816 1016100    0    0     0    40 3940  921  4 26 70  0  0
 1  0    256 161112  56824 1016112    0    0     0    44 3508  933  8 20 72  0  0
 1  0    256 161112  56824 1016116    0    0     0     0 2759  840  5 19 76  0  0
 7  0    256 161112  56824 1016128    0    0     0     8 7837  891  4 41 55  0  0
 0  0    256 161112  56824 1016136    0    0     0     0 4570  930  5 33 62  0  0
 0  0    256 161112  56824 1016140    0    0     0    36 3239  970  6 26 68  0  0
 1  0    256 161112  56832 1016144    0    0     0    36 5592  971  3 32 65  0  0
 2  0    256 161112  56832 1016164    0    0     0     0 6736 1034  7 40 53  0  0
 1  0    256 161112  56832 1016168    0    0     0     0 4727  864  4 30 66  0  0
 0  0    256 161112  56832 1016164    0    0     0     4 3818  889  6 23 71  0  0
 0  0    256 161112  56832 1016172    0    0     0    36 5249  937  5 32 63  0  0
 1  0    256 161112  56840 1016180    0    0     0    52 4287 1001  7 31 62  0  0
 0  0    256 161112  56840 1016184    0    0     0     0 2669  809  4 20 76  0  0
 0  0    256 161112  56840 1016188    0    0     0     0 4273  804  4 23 72  0  0
 1  0    256 161112  56840 1016200    0    0     0     0 3457  912  8 17 75  0  0
 0  0    256 161112  56840 1016200    0    0     0    40 4132  898  6 23 71  0  0
 0  0    256 161112  56848 1016216    0    0     0    28 2176  837  6 17 77  0  0
 0  0    256 161112  56848 1016216    0    0     0     0 2588  819  6 18 76  0  0
 0  0    256 161112  56848 1016228    0    0     0     0 4783  831  5 29 66  0  0
 0  0    256 161112  56848 1016232    0    0     0     0 4770  980  5 29 66  0  0
 1  0    256 161112  56848 1016240    0    0     0    40 3231  966  5 22 72  0  0
 0  0    256 161112  56856 1016244    0    0     0    48 3450 1097  5 25 70  0  0
 0  0    256 161112  56856 1016252    0    0     0     0 6076 1083  5 35 59  0  0
 0  0    256 161112  56856 1016256    0    0     0     0 5898 1141  3 36 61  0  0
 0  0    256 161112  56856 1016264    0    0     0     0 4849 1092  4 34 62  0  0
 1  0    256 161112  56856 1016272    0    0     0    36 4950 1169  6 34 60  0  0
 1  0    256 161112  56864 1016276    0    0     0    28 6844 1096  7 37 56  0  0
 1  0    256 161112  56864 1016280    0    0     0     4 4929 1044  6 32 62  0  0
 4  0    256 161112  56864 1016292    0    0     0     0 4149  960  2 28 70  0  0
 3  0    256 161112  56864 1016296    0    0     0     0 5950 1104  4 35 61  0  0
 0  0    256 161112  56864 1016304    0    0     0    36 6006 1055  3 37 60  0  0
 4  0    256 161112  56872 1016308    0    0     0    44 4271 1145  5 31 64  0  0
 2  0    256 161112  56872 1016312    0    0     0     0 8178 1158  7 45 48  0  0
 3  0    256 161112  56872 1016324    0    0     0     4 7134  855  4 34 62  0  0
 2  0    256 161112  56872 1016328    0    0     0     0 4209  925  5 30 65  0  0
 3  0    256 161112  56872 1016336    0    0     0    36 7180 1106  6 39 55  0  0
 3  0    256 161112  56880 1016344    0    0     0    28 7442 1035  6 41 53  0  0
 0  0    256 161112  56880 1016348    0    0     0     0 4072  961  4 29 67  0  0
 1  0    256 161112  56880 1016360    0    0     0     0 5606  805  3 30 67  0  0
 2  0    256 161112  56880 1016360    0    0     0     4 5630  963  4 31 65  0  0
 1  0    256 161112  56880 1016372    0    0     0     0 3953  942  6 30 64  0  0
 3  0    256 161112  56888 1016380    0    0     0    80 5303  983  6 30 64  0  0
 3  0    256 161112  56888 1016380    0    0     0     0 6677  990  6 38 57  0  0
 5  0    256 161112  56888 1016392    0    0     0     0 3506  746  4 20 76  0  0
 1  0    256 161112  56888 1016396    0    0     0     0 5281  971  6 33 62  0  0
 3  0    256 161112  56888 1016404    0    0     0     4 6318 1047  6 36 58  0  0
 2  0    256 158424  56896 1016408    0    0     0    52 7345 1043  6 39 55  0  0
 1  0    256 158424  56896 1016412    0    0     0     0 5171 1016  5 35 60  0  0
 1  0    256 158424  56896 1016424    0    0     0     0 3475  830  4 24 72  0  0
 0  0    256 158424  56896 1016424    0    0     0     0 6688  841  3 35 62  0  0
 1  0    256 158424  56896 1016436    0    0     0     0 4184  924  4 29 67  0  0
 2  0    256 158424  56904 1016440    0    0     0    72 4179 1003  6 29 65  0  0
 1  0    256 158424  56904 1016444    0    0     0     0 5691  852  4 28 68  0  0
 0  0    256 158424  56904 1016456    0    0     0     0 5555  909  4 31 65  0  0
 1  0    256 158424  56904 1016464    0    0     0     0 3652  825  4 26 70  0  0
 0  0    256 158424  56904 1016468    0    0     0     0 7144 1000  6 37 57  0  0
 0  0    256 158424  56912 1016480    0    0     0    64 4257  924  4 29 67  0  0
 0  0    256 158424  56912 1016488    0    0     0     8 6091  982  4 34 62  0  0
 2  0    256 158424  56912 1016492    0    0     0     0 5501  870  6 30 64  0  0
 0  0    256 158424  56912 1016496    0    0     0     0 6158  856  3 33 64  0  0
 0  0    256 158424  56912 1016508    0    0     0     0 5809  935  4 34 62  0  0
 0  0    256 158424  56920 1016512    0    0     0   100 3095  899  4 22 73  0  0
 2  0    256 158424  56920 1016516    0    0     0     0 5992 1016  5 39 56  0  0
 3  0    256 158424  56920 1016524    0    0     0     4 6714  812  6 30 64  0  0
 1  0    256 158424  56920 1016532    0    0     0     0 2852  843  2 22 76  0  0
 1  0    256 158424  56920 1016536    0    0     0     0 8152 1082  6 44 49  0  0
 2  0    256 158424  56928 1016544    0    0     0    64 6006  955  5 35 61  0  0
 0  0    256 158424  56928 1016560    0    0     0     0 4011  965  5 25 70  0  0
 6  0    256 158424  56928 1016560    0    0     0     0 4076  780  4 21 75  0  0
 1  0    256 158424  56928 1016564    0    0     0     4 4134  889  6 25 69  0  0
 2  0    256 158424  56928 1016572    0    0     0     0 5351  930  6 29 65  0  0
 0  0    256 158424  56936 1016576    0    0     0    80 4584  932  5 28 67  0  0
 1  0    256 158424  56936 1016580    0    0     0     0 3104  863  6 22 72  0  0
 1  0    256 158424  56936 1016588    0    0     0     0 7018  876  5 33 62  0  0
 1  0    256 158424  56936 1016596    0    0     0     0 6235  952  4 35 61  0  0
 0  0    256 158424  56936 1016604    0    0     0     4 3448  946  6 24 70  0  0
 0  0    256 158424  56944 1016612    0    0     0    64 8737 1080  6 42 52  0  0
 0  0    256 158424  56944 1016616    0    0     0     0 6048 1030  6 38 56  0  0
 1  0    256 158424  56944 1016624    0    0     0     0 3536  798  3 24 73  0  0
 0  0    256 158424  56944 1016628    0    0     0     0 5686  993  5 35 60  0  0
 0  0    256 158424  56944 1016640    0    0     0     0 4933  987  6 25 69  0  0
 1  0    256 158424  56952 1016632    0    0     0    84 4043 1001  5 27 68  0  0
 0  0    256 158424  56952 1016652    0    0     0     0 3901 1026  4 27 69  0  0
 0  0    256 158424  56952 1016656    0    0     0     0 5945 1054  4 35 61  0  0
 0  0    256 158424  56952 1016664    0    0     0     0 5129  958  4 28 68  0  0
 1  0    256 158424  56952 1016664    0    0     0     0 4074 1092  5 30 65  0  0
 4  0    256 158424  56960 1016676    0    0     0    28 5320 1193  5 33 62  0  0
 1  0    256 158424  56960 1016684    0    0     0    40 8342 1183  5 45 50  0  0
 4  0    256 158424  56960 1016684    0    0     0     0 4233  971  4 30 66  0  0
 4  0    256 158424  56960 1016696    0    0     0     0 6622 1150  7 39 54  0  0
 0  0    256 158424  56960 1016700    0    0     0     0 7384 1118  4 43 53  0  0
 0  0    256 158424  56968 1016708    0    0     0    44 5791 1152  6 40 54  0  0
 2  0    256 158424  56968 1016716    0    0     0    36 3981  947  6 23 70  0  0
 0  0    256 156632  56968 1016716    0    0     0     4 7226  978  5 40 55  0  0
 0  0    256 156632  56968 1016728    0    0     0     0 5684  835  4 30 66  0  0
 0  0    256 156632  56968 1016728    0    0     0     0 3346  937  3 28 69  0  0
 1  0    256 156632  56976 1016744    0    0     0    28 6244  995  5 33 62  0  0
 0  0    256 156632  56976 1016744    0    0     0    40 4093  830  5 19 76  0  0
 0  0    256 156632  56976 1016756    0    0     0     0 4396  897  6 29 65  0  0
 0  0    256 156632  56976 1016760    0    0     0     4 3353  762  6 20 73  0  0
 1  0    256 156632  56976 1016768    0    0     0     0 6718  952  6 33 61  0  0
 0  0    256 156632  56984 1016776    0    0     0    44 5913  965  6 32 62  0  0
 1  0    256 156632  56984 1016776    0    0     0    36 5197 1019  4 37 59  0  0
 0  0    256 156632  56984 1016792    0    0     0     0 8314  924  3 41 56  0  0
 1  0    256 156632  56984 1016800    0    0     0     0 4660  789  3 28 69  0  0
 0  0    256 156632  56984 1016800    0    0     0     8 3996  987  6 28 66  0  0
 0  0    256 156632  56992 1016812    0    0     0    36 7473 1008  6 36 58  0  0
 0  0    256 156632  56992 1016812    0    0     0    36 4376  891  4 29 67  0  0
 2  0    256 156632  56992 1016824    0    0     0     0 4590  904  6 29 65  0  0
 0  0    256 156632  56992 1016828    0    0     0     0 3921  741  4 24 72  0  0
 3  0    256 156632  56992 1016836    0    0     0     0 5415  983  5 32 63  0  0
 0  0    256 156632  57000 1016844    0    0     0    56 6469  996  3 35 62  0  0
 0  0    256 156632  57000 1016844    0    0     0    36 4605  974  4 31 65  0  0
 0  0    256 156632  57000 1016856    0    0     0     0 4778  878  4 31 65  0  0
 0  0    256 156632  57000 1016856    0    0     0     0 7572  881  3 34 63  0  0
 1  0    256 156632  57000 1016872    0    0     0     0 3916  956  4 27 69  0  0
 2  0    256 156632  57008 1016868    0    0     0    28 4372  969  3 27 70  0  0
 0  0    256 156632  57008 1016884    0    0     0    40 5477  907  4 26 70  0  0
 0  0    256 156632  57008 1016892    0    0     0     0 4957  844  4 25 71  0  0
 1  0    256 156632  57008 1016892    0    0     0     0 3375  769  4 20 76  0  0
 0  0    256 156632  57008 1016904    0    0     0     0 4269  933  4 26 70  0  0
 1  0    256 156632  57016 1016900    0    0     0    28 4162  863  6 20 74  0  0
 0  0    256 156632  57016 1016916    0    0     0    36 4518  918  6 26 68  0  0
 2  0    256 156632  57016 1016920    0    0     0     4 4162  842  4 24 72  0  0
 1  0    256 156632  57016 1016928    0    0     0     0 3615  774  2 22 76  0  0
 2  0    256 156632  57016 1016932    0    0     0     0 4588  972  6 27 67  0  0
 0  0    256 156632  57024 1016944    0    0     0    44 7347  971  7 33 60  0  0
 0  0    256 156632  57024 1016952    0    0     0     0 3214  893  5 22 73  0  0
 0  0    256 156632  57024 1016956    0    0     0    36 3176  877  4 23 73  0  0
 1  0    256 156632  57024 1016956    0    0     0     4 6719  839  2 36 62  0  0
 1  0    256 156632  57024 1016968    0    0     0     0 5926  931  3 31 66  0  0
 0  0    256 156632  57032 1016960    0    0     0    28 4866  983  5 33 62  0  0
 0  0    256 156632  57032 1016980    0    0     0     0 6901 1012  4 38 58  0  0
 1  0    256 156632  57032 1016984    0    0     0    36 3085  855  3 21 76  0  0
 3  0    256 156632  57032 1016996    0    0     0     0 5051  799  3 31 66  0  0
 0  0    256 156632  57032 1017004    0    0     0     4 4836  926  6 28 66  0  0
 0  0    256 156632  57040 1017012    0    0     0    44 5042  956  3 33 64  0  0
 1  0    256 156632  57040 1017012    0    0     0     0 6205  944  8 32 60  0  0
 1  0    256 156632  57040 1017024    0    0     0    36 3145  820  5 18 77  0  0
 2  0    256 156632  57040 1017024    0    0     0     0 3573  798  3 24 72  0  0
 0  0    256 156632  57040 1017036    0    0     0     0 4884  964  5 29 66  0  0
 1  0    256 156632  57048 1017040    0    0     0    32 5909 1049  4 37 59  0  0
 1  0    256 156632  57048 1017048    0    0     0     0 4832 1132  3 36 61  0  0
 1  0    256 156632  57048 1017052    0    0     0    40 5350 1217  5 38 57  0  0
 0  0    256 156632  57048 1017060    0    0     0     0 6664 1027  4 38 58  0  0
 0  0    256 156632  57048 1017064    0    0     0     0 3514  813  5 23 72  0  0
 1  0    256 156632  57056 1017072    0    0     0    44 4519 1177  5 32 63  0  0
 4  0    256 156632  57056 1017080    0    0     0     4 5056 1008  6 27 67  0  0
 0  0    256 156632  57056 1017084    0    0     0    36 5322 1043  6 32 62  0  0
 1  0    256 156632  57056 1017092    0    0     0     0 4831 1120  3 34 63  0  0
 2  0    256 156632  57056 1017100    0    0     0     0 4140  867  4 26 70  0  0
 4  0    256 156632  57064 1017108    0    0     0    28 4821 1052  5 28 67  0  0
 1  0    256 156632  57080 1017116    0    0     0    40 4909 1032  6 30 64  0  0
 0  0    256 156632  57080 1017120    0    0     0    44 4576 1104  5 33 62  0  0
 2  0    256 156632  57080 1017132    0    0     0     0 3786  910  3 26 71  0  0
 1  0    256 156632  57080 1017140    0    0     0     0 6025  855  3 34 63  0  0
 1  0    256 156632  57080 1017144    0    0     0     8 4799 1086  6 34 60  0  0
 0  0    256 156632  57088 1017140    0    0     0    36 2973  914  6 23 72  0  0
 0  0    256 156632  57088 1017156    0    0     0    36 4506  979  4 30 66  0  0
 1  0    256 156632  57088 1017164    0    0     0     4 5691  943  5 32 63  0  0
 0  0    256 156632  57088 1017164    0    0     0     0 4162  802  4 25 71  0  0
 0  0    256 156632  57088 1017176    0    0     0     0 4817 1057  6 31 63  0  0
 1  0    256 156632  57096 1017184    0    0     0    52 8792 1071  6 42 52  0  0
 0  0    256 156632  57096 1017184    0    0     0    36 4732  968  6 30 64  0  0
 0  0    256 156632  57096 1017196    0    0     0     0 4595  904  4 27 69  0  0
 1  0    256 156632  57096 1017204    0    0     0     4 5813  838  3 32 65  0  0
 0  0    256 156632  57096 1017208    0    0     0     0 4826  955  4 28 68  0  0
 0  0    256 156632  57104 1017216    0    0     0    28 4513  947  7 27 66  0  0
 2  0    256 156632  57104 1017220    0    0     0    36 6060  955  6 33 61  0  0
 0  0    256 156632  57104 1017224    0    0     0     0 4776  888  3 29 68  0  0
 4  0    256 156632  57104 1017232    0    0     0     0 6095  845  4 32 64  0  0
 1  0    256 156632  57104 1017244    0    0     0     4 4944  955  4 31 65  0  0
 0  0    256 156632  57112 1017236    0    0     0    44 4532  941  5 27 68  0  0
 0  0    256 156632  57112 1017256    0    0     0     0 5414  895  5 31 64  0  0
 2  0    256 156632  57112 1017260    0    0     0    36 2828  813  8 18 74  0  0
 1  0    256 156632  57112 1017268    0    0     0     0 3384  804  4 21 75  0  0
 4  0    256 156632  57112 1017276    0    0     0     0 6840 1005  4 32 64  0  0
 1  0    256 156632  57120 1017268    0    0     0    32 5801  964  5 33 62  0  0
 0  0    256 156632  57120 1017288    0    0     0     0 3363  901  7 24 69  0  0
 1  0    256 156632  57120 1017296    0    0     0    40 5417  902  4 32 64  0  0
 0  0    256 156632  57120 1017296    0    0     0     0 4027  762  2 24 74  0  0
 0  0    256 156632  57120 1017308    0    0     0     0 5736  921  8 30 62  0  0
 1  0    256 156632  57128 1017312    0    0     0    44 5417 1009  5 35 60  0  0
 0  0    256 156632  57128 1017316    0    0     0     4 3413  866  5 23 72  0  0
 2  0    256 156632  57128 1017324    0    0     0    36 5960  853  2 33 65  0  0
 0  0    256 156632  57128 1017328    0    0     0     0 5205  803  4 28 68  0  0
 1  0    256 156632  57128 1017340    0    0     0     0 4461 1050  5 37 58  0  0
 2  0    256 156632  57136 1017352    0    0     0    28 7909 1018  6 35 58  0  0
 1  0    256 156632  57136 1017356    0    0     0     0 4898  947  5 31 64  0  0
 2  0    256 156632  57136 1017356    0    0     0    40 4838  922  5 32 63  0  0
 3  0    256 156632  57136 1017360    0    0     0     0 8222  906  5 39 56  0  0
 0  0    256 156632  57136 1017376    0    0     0     0 3184  856  4 20 76  0  0
 1  0    256 156632  57144 1017368    0    0     0    44 6200 1063 11 34 55  0  0
 3  0    256 156632  57144 1017388    0    0     0     0 6265  965  5 33 62  0  0
 5  0    256 156632  57144 1017388    0    0     0    36 4744  841  5 27 68  0  0
 2  0    256 156632  57144 1017400    0    0     0     4 4480  798  2 27 71  0  0
 1  0    256 156632  57144 1017404    0    0     0     0 5151 1014  6 30 64  0  0
 2  0    256 156632  57152 1017400    0    0     0    28 5594  986  8 28 64  0  0
 0  0    256 156632  57152 1017420    0    0     0     0 7362 1014  7 37 56  0  0
 1  0    256 156632  57152 1017424    0    0     0    36 4562  927  4 32 64  0  0
 1  0    256 156632  57152 1017428    0    0     0     0 6114  849  4 32 64  0  0
 1  0    256 156632  57152 1017440    0    0     0     4 3385  899  2 24 73  0  0
 1  0    256 156632  57160 1017432    0    0     0    28 4243 1065  7 29 64  0  0
 0  0    256 156632  57160 1017456    0    0     0     0 2929  957  6 21 73  0  0
 2  0    256 156632  57160 1017456    0    0     0    36 4485  932  6 28 66  0  0
 1  0    256 156632  57160 1017468    0    0     0     0 6559 1024  2 34 64  0  0
 0  0    256 156632  57160 1017472    0    0     0     0 4391 1170  7 30 63  0  0
 3  0    256 156632  57168 1017484    0    0     0    68 4033 1015  6 28 66  0  0
 1  0    256 156632  57168 1017492    0    0     0     0 7020 1167  6 38 56  0  0
 0  0    256 156632  57168 1017492    0    0     0    36 5626 1173  4 37 59  0  0
 0  0    256 156632  57168 1017504    0    0     0     0 4064  953  4 27 69  0  0
 1  0    256 156632  57168 1017508    0    0     0     0 6766 1058  5 36 59  0  0
 1  0    256 156632  57176 1017504    0    0     0    28 6242 1059  4 36 60  0  0
 0  0    256 156632  57176 1017524    0    0     0     4 3087 1010  4 23 72  0  0
 1  0    256 156632  57176 1017524    0    0     0    36 5483 1046  4 32 64  0  0
 1  0    256 156632  57176 1017536    0    0     0     0 4235  889  5 25 70  0  0
 3  0    256 156632  57176 1017540    0    0     0     0 5878  960  5 31 64  0  0
 0  0    256 156632  57184 1017536    0    0     0    44 4058  934  4 23 73  0  0
 2  0    256 156632  57184 1017556    0    0     0     0 4625  930  4 28 68  0  0
 1  0    256 156632  57184 1017560    0    0     0     4 6357 1064  7 37 56  0  0
 1  0    256 156632  57184 1017564    0    0     0    36 5351  986  4 36 60  0  0
 2  0    256 156632  57184 1017568    0    0     0     0 6165  904  4 35 61  0  0
 1  0    256 156632  57192 1017580    0    0     0    28 8305 1078  6 43 51  0  0
 1  0    256 156632  57192 1017588    0    0     0     0 4594 1012  5 31 64  0  0
 1  0    256 156632  57192 1017588    0    0     0     0 4460  912  5 27 68  0  0
 0  0    256 156632  57192 1017600    0    0     0    44 4686  804  4 23 73  0  0
 0  0    256 156632  57192 1017604    0    0     0     0 5617  847  4 31 65  0  0
 0  0    256 156632  57200 1017616    0    0     0    28 3711  974  6 27 67  0  0
 0  0    256 156632  57200 1017616    0    0     0     0 6485  952  6 33 61  0  0
 0  0    256 156632  57200 1017628    0    0     0     0 5067  855  4 25 71  0  0
 1  0    256 156632  57200 1017636    0    0     0    36 2760  807  6 20 74  0  0
 2  0    256 156632  57200 1017640    0    0     0     4 5366  848  5 31 64  0  0
 0  0    256 156632  57208 1017648    0    0     0    44 6824  974  5 34 61  0  0
 0  0    256 156632  57208 1017648    0    0     0     0 3427  882  4 23 73  0  0
 2  0    256 156632  57208 1017660    0    0     0     0 2795  904  6 19 75  0  0
 0  0    256 156632  57208 1017664    0    0     0    36 4554  936  6 29 65  0  0
 0  0    256 156632  57208 1017672    0    0     0     0 4711  811  3 25 72  0  0
 1  0    256 156632  57216 1017680    0    0     0    32 7489 1040  7 37 56  0  0
 0  0    256 156632  57216 1017680    0    0     0     0 3470  923  4 27 69  0  0
 2  0    256 156632  57216 1017692    0    0     0     0 6581 1013  6 37 57  0  0
 1  0    256 156632  57216 1017692    0    0     0    36 3996  789  4 17 79  0  0
 0  0    256 156632  57216 1017704    0    0     0     0 4220  788  3 24 73  0  0
 0  0    256 156632  57224 1017712    0    0     0    44 3774  955  5 29 66  0  0
 2  0    256 156632  57224 1017716    0    0     0     4 10207 1051  6 50 45  0  0
 2  0    256 156632  57224 1017720    0    0     0     0 4410  893  6 26 68  0  0
 1  0    256 156632  57224 1017732    0    0     0    36 4764  943  6 32 63  0  0
 0  0    256 156632  57224 1017732    0    0     0     0 5235  782  3 26 71  0  0
 0  0    256 156632  57232 1017756    0    0     0    28 5568 1022  8 31 61  0  0
 1  0    256 156632  57232 1017756    0    0     0     4 5054  959  4 32 64  0  0
 0  0    256 156632  57248 1017760    0    0     0    92 4547  975  5 26 69  0  0
 1  0    256 156632  57248 1017760    0    0     0    36 3660  902  2 24 74  0  0
 0  0    256 156632  57248 1017772    0    0     0     0 4229  895  4 23 73  0  0
 0  0    256 156632  57256 1017780    0    0     0   100 5215  872  4 30 66  0  0
 0  0    256 156632  57256 1017788    0    0     0     0 5677  986  6 35 59  0  0
 2  0    256 156632  57256 1017796    0    0     0     8 6636 1011  4 38 58  0  0
 0  0    256 156632  57256 1017796    0    0     0    36 4856  884  8 25 67  0  0
 0  0    256 156632  57256 1017808    0    0     0     0 4800 1099  7 32 61  0  0
 0  0    256 156632  57264 1017816    0    0     0    64 4073 1121  5 23 72  0  0
 0  0    256 156632  57264 1017816    0    0     0     0  301  573  4  3 93  0  0
 0  0    256 156632  57264 1017816    0    0     0     4  155  541  4  2 94  0  0
