NomeRichiesta,nRichieste,Throughput,ThroughputNorm
ExtraLarge HTTP Request,6269,20.893045205497714,0.8357218082199085
ExtraSmall HTTP Request,6201,20.66641782091104,0.8266567128364416
Large HTTP Request,6229,20.75973497927026,0.8303893991708103
Medium HTTP Request,6347,21.153000146641247,0.8461200058656498
Small HTTP Request,6120,20.396464612800447,0.8158585845120179
SuperLarge HTTP Request,6310,21.029688187380852,0.8411875274952342
