NomeRichiesta,nRichieste,Throughput,ThroughputNorm
ExtraLarge HTTP Request,3726,12.419172055196322,0.9935337644157057
ExtraSmall HTTP Request,3808,12.692487167522167,1.0153989734017734
Large HTTP Request,3707,12.355842943803747,0.9884674355042998
Medium HTTP Request,3848,12.825811612559164,1.0260649290047332
Small HTTP Request,3670,12.232517832144524,0.9786014265715618
SuperLarge HTTP Request,3838,12.792480501299915,1.0233984401039933
