 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  16468 110364  33624 765500    0    4   278    77  888  438  1 17 82  0  0
 0  0  16468 110364  33624 765504    0    0     0     0  110  323  1  2 97  0  0
 3  0  16468 110364  33624 765512    0    0     0     0  817  516  1 39 60  0  0
 1  0  16468 110364  33636 765524    0    0     0   124 1180  616  0 61 39  0  0
 1  0  16468 110364  33636 765528    0    0     0     0 1139  582  1 39 60  0  0
 0  0  16468 110364  33636 765536    0    0     0     0 1144  675  0 55 45  0  0
 0  0  16468 110364  33636 765544    0    0     0     0 1763  604  2 64 34  0  0
 1  0  16468 110364  33636 765552    0    0     0     0 1459  750  2 69 29  0  0
 2  0  16468 110364  33636 765560    0    0     0     0  981  751  0 72 28  0  0
 1  0  16468 110364  33644 765568    0    0     0    16 1654  590  1 58 41  0  0
 0  0  16468 110364  33644 765576    0    0     0     0 1321  533  1 46 53  0  0
 2  0  16468 110364  33644 765584    0    0     0     0 1398  593  1 60 39  0  0
 0  0  16468 110364  33644 765592    0    0     0     0 1848  889  2 38 60  0  0
 0  0  16468 110364  33644 765596    0    0     0     0 1846  797  1 25 74  0  0
 0  0  16468 110364  33652 765604    0    0     0    16 1544  727  0 21 79  0  0
 1  0  16468 110364  33652 765608    0    0     0     0 1660  742  0 23 77  0  0
 0  0  16468 110364  33652 765616    0    0     0     0 1440  668  1 24 75  0  0
 1  0  16468 110364  33652 765620    0    0     0     0 1608  770  2 24 75  0  0
 0  0  16468 110364  33652 765628    0    0     0     0 1545  769  0 25 75  0  0
 1  0  16468 110364  33660 765636    0    0     0    24 1460  678  1 23 76  0  0
 1  0  16468 110364  33660 765640    0    0     0   148 1468  653  2 17 81  0  0
 0  0  16468 110364  33660 765648    0    0     0     0 1581  747  0 20 80  0  0
 0  0  16468 110364  33660 765652    0    0     0     0 1555  769  1 23 76  0  0
 1  0  16468 110364  33660 765660    0    0     0     0 1617  811  1 20 79  0  0
 0  0  16468 110364  33668 765668    0    0     0    28 1405  755  0 22 78  0  0
 0  0  16468 110364  33668 765672    0    0     0     0 1523  696  1 20 79  0  0
 0  0  16468 110364  33668 765680    0    0     0     0 1660  705  1 22 77  0  0
 2  0  16468 110364  33668 765684    0    0     0     0 1764  768  1 25 74  0  0
 0  0  16468 110364  33668 765692    0    0     0     0 1490  743  1 21 78  0  0
 1  0  16468 110364  33676 765700    0    0     0    16 1589  762  1 22 77  0  0
 0  0  16468 110364  33676 765704    0    0     0   508 2322 1106  1 35 64  0  0
 0  0  16468 110364  33676 765712    0    0     0     0 1890  863  0 27 73  0  0
 0  0  16468 110364  33676 765720    0    0     0     0 1909  857  1 32 67  0  0
 0  0  16468 110364  33676 765724    0    0     0     0 1457  790  0 21 79  0  0
 0  0  16468 110364  33684 765736    0    0     0    24 1644  785  1 19 80  0  0
 0  0  16468 110364  33684 765740    0    0     0   236 1756  804  1 28 71  0  0
 0  0  16468 110364  33684 765748    0    0     0     0 1346  637  0 22 78  0  0
 0  0  16468 110364  33684 765756    0    0     0     0 1856  866  1 25 74  0  0
 0  0  16468 110364  33684 765760    0    0     0     0 2128  915  1 33 66  0  0
 0  0  16468 110364  33692 765768    0    0     0    48 1413  695  2 16 82  0  0
 0  0  16468 110364  33692 765772    0    0     0     0 1721  772  2 27 71  0  0
 1  0  16468 110364  33692 765780    0    0     0     0 1516  746  1 22 77  0  0
 0  0  16468 110364  33692 765788    0    0     0     0 1413  695  1 24 75  0  0
 0  0  16468 110364  33692 765792    0    0     0     0 1418  691  0 22 78  0  0
 0  0  16468 110364  33700 765800    0    0     0    16 1959  894  0 32 68  0  0
 0  0  16468 110364  33700 765804    0    0     0     0 1548  698  0 18 82  0  0
 0  0  16468 110364  33700 765812    0    0     0     0 1379  638  2 21 77  0  0
 0  0  16468 110364  33700 765820    0    0     0     0 1632  701  1 19 80  0  0
 0  0  16468 110364  33700 765824    0    0     0     0 1977  857  1 31 68  0  0
 0  0  16468 110364  33708 765836    0    0     0    16 1408  656  1 14 85  0  0
 0  0  16468 110364  33708 765840    0    0     0     0 1273  672  0 18 82  0  0
 1  0  16468 110364  33708 765848    0    0     0     0 1192  512  0 13 88  0  0
 0  0  16468 110364  33708 765856    0    0     0     0 1888  846  1 25 74  0  0
 1  0  16468 110364  33708 765864    0    0     0     0 1563  735  0 23 77  0  0
 0  0  16468 110364  33716 765872    0    0     0    16 1814  741  0 27 73  0  0
 1  0  16468 110364  33716 765876    0    0     0     0 1672  725  2 24 74  0  0
 0  0  16468 110364  33716 765884    0    0     0    40 1850  823  0 29 71  0  0
 0  0  16468 110364  33716 765888    0    0     0     0 1491  730  0 22 78  0  0
 0  0  16468 110364  33716 765896    0    0     0     0 2150  956  2 30 68  0  0
 1  0  16468 110364  33724 765904    0    0     0    16 1687  713  0 24 76  0  0
 0  0  16468 110364  33724 765912    0    0     0     0 1475  713  0 20 80  0  0
 0  0  16468 110364  33724 765916    0    0     0     0 1431  692  1 19 80  0  0
 0  0  16468 110364  33724 765924    0    0     0     0 1559  747  1 22 77  0  0
 0  0  16468 110364  33724 765928    0    0     0     0 1544  841  2 19 79  0  0
 1  0  16468 110364  33740 765936    0    0     0    60 1592  856  1 23 76  0  0
 0  0  16468 110364  33740 765940    0    0     0     0 1742  993  0 23 77  0  0
 0  0  16468 110364  33740 765948    0    0     0   332 1055  764  1 14 85  0  0
 0  0  16468 110364  33740 765956    0    0     0     0 1743  833  0 23 77  0  0
 1  0  16468 110364  33740 765960    0    0     0     0 1966 1044  2 28 70  0  0
 1  0  16468 110364  33748 765960    0    0     0    60 1063  618  0 10 90  0  0
 1  0  16468 110364  33748 765980    0    0     0     0 1422  763  1 23 76  0  0
 0  0  16468 110364  33748 765984    0    0     0     0 1933  952  1 29 70  0  0
 0  0  16468 110364  33748 765992    0    0     0     0 1155  550  0 17 83  0  0
 1  0  16468 110364  33748 765996    0    0     0     0 1723  854  2 28 70  0  0
 1  0  16468 110364  33756 766004    0    0     0    16 1682  750  1 25 74  0  0
 0  0  16468 110364  33756 766008    0    0     0     0 1425  626  1 21 78  0  0
 0  0  16468 110364  33756 766016    0    0     0     0 1256  495  1 18 81  0  0
 0  0  16468 110364  33756 766020    0    0     0     0 1403  615  0 20 80  0  0
 0  0  16468 110364  33756 766028    0    0     0     0 1453  624  1 24 75  0  0
 0  0  16468 110364  33764 766036    0    0     0    16 1050  505  0 13 87  0  0
 1  0  16468 110364  33764 766044    0    0     0     0 1587  636  0 22 78  0  0
 1  0  16468 110364  33764 766048    0    0     0     0 1361  583  2 21 77  0  0
 2  0  16468 110364  33764 766056    0    0     0     0  935  460  0 12 88  0  0
 0  0  16468 110364  33764 766060    0    0     0     0 1579  644  2 21 77  0  0
 1  0  16468 110364  33772 766060    0    0     0    16 1044  483  0 13 87  0  0
 0  0  16468 110364  33772 766072    0    0     0     0 1413  601  1 20 79  0  0
 1  0  16468 110364  33772 766080    0    0     0     0 1115  505  0 19 81  0  0
 0  0  16468 110364  33772 766088    0    0     0     0 1052  470  0 13 87  0  0
 1  0  16468 110364  33772 766092    0    0     0     0 1796  651  2 30 68  0  0
 0  0  16468 110364  33780 766092    0    0     0    16 1193  551  0 16 84  0  0
 0  0  16468 110364  33780 766112    0    0     0     0 1510  653  0 25 75  0  0
 0  0  16468 110364  33780 766116    0    0     0    44 1427  560  1 21 78  0  0
 1  0  16468 110364  33780 766124    0    0     0     0 1553  618  0 26 74  0  0
 1  0  16468 110364  33780 766128    0    0     0     0 1689  784  0 29 71  0  0
 0  0  16468 110364  33788 766136    0    0     0    16 1428  664  0 25 75  0  0
 0  0  16468 110364  33788 766140    0    0     0     0 1536  589  0 21 79  0  0
 1  0  16468 110364  33788 766148    0    0     0   200 1561  626  0 38 62  0  0
 0  0  16468 110364  33788 766152    0    0     0     0 1341  443  0 39 61  0  0
 1  0  16468 110364  33788 766160    0    0     0     0 1275  466  1 53 46  0  0
 0  0  16468 110364  33796 766168    0    0     0    28 1061  442  2 31 67  0  0
 0  0  16468 110364  33796 766180    0    0     0     0 1373  468  1 57 42  0  0
 0  0  16468 110364  33796 766184    0    0     0     0 1138  423  0 32 68  0  0
 1  0  16468 110364  33796 766192    0    0     0     8 1233  441  0 40 60  0  0
 1  0  16468 110364  33796 766196    0    0     0     0 1447  437  0 43 57  0  0
 1  0  16468 110364  33804 766196    0    0     0    24 1441  465  1 49 50  0  0
 0  0  16468 110364  33804 766208    0    0     0     0 1575  470  0 48 52  0  0
 0  0  16468 110364  33804 766216    0    0     0     0 1520  422  0 51 49  0  0
 3  0  16468 110364  33804 766224    0    0     0     0 1290  453  0 48 52  0  0
 3  0  16468 110364  33804 766228    0    0     0     0 1400  422  1 45 54  0  0
 4  0  16468 110364  33812 766228    0    0     0    16 1358  492  1 56 43  0  0
 0  0  16468 110364  33812 766248    0    0     0     0 1074  496  0 63 37  0  0
 3  0  16468 110364  33812 766252    0    0     0     0 1287  425  1 41 58  0  0
 3  0  16468 110364  33812 766260    0    0     0     0 1174  450  0 45 55  0  0
 3  0  16468 110364  33812 766264    0    0     0     0 1291  448  0 37 63  0  0
 3  0  16468 110364  33812 766272    0    0     0     0 1424  429  1 41 58  0  0
 4  0  16468 110364  33820 766280    0    0     0    16 1606  477  0 56 44  0  0
 1  0  16468 110364  33820 766284    0    0     0     0 1403  465  1 50 49  0  0
 2  0  16468 110364  33820 766288    0    0     0     0 1507  444  0 45 55  0  0
 0  0  16468 110364  33820 766296    0    0     0     0 1408  480  0 57 43  0  0
 0  0  16468 110364  33828 766296    0    0     0    16 1475  467  1 48 51  0  0
 1  0  16468 110364  33828 766312    0    0     0     0 1363  434  0 40 60  0  0
 4  0  16468 110364  33828 766316    0    0     0     0 1516  452  1 48 51  0  0
 1  0  16468 110364  33828 766324    0    0     0     0 1164  419  0 29 71  0  0
 0  0  16468 110364  33828 766328    0    0     0     0 1201  485  1 48 51  0  0
 0  0  16468 110364  33828 766336    0    0     0     0 1369  481  1 50 49  0  0
 2  0  16468 110364  33836 766340    0    0     0    16 1389  466  0 44 56  0  0
 2  0  16468 110364  33836 766348    0    0     0     0 1743  487  1 64 35  0  0
 1  0  16468 110364  33836 766356    0    0     0   220 1330  479  1 44 55  0  0
 0  0  16468 110364  33836 766360    0    0     0     0 1347  521  1 45 54  0  0
 0  0  16468 110364  33836 766368    0    0     0     0 1382  486  1 42 57  0  0
 0  0  16468 110364  33844 766380    0    0     0    28 1411  476  0 43 57  0  0
 3  0  16468 110364  33844 766384    0    0     0     0 1161  462  0 36 64  0  0
 2  0  16468 110364  33844 766392    0    0     0     0 1393  545  1 58 41  0  0
 0  0  16468 110364  33844 766396    0    0     0     0 1529  529  0 48 52  0  0
 2  0  16468 110364  33844 766404    0    0     0     0 1474  506  1 64 35  0  0
 5  0  16468 110364  33852 766412    0    0     0    16 1562  464  0 52 48  0  0
 1  0  16468 110364  33852 766416    0    0     0     0 1309  422  1 39 60  0  0
 1  0  16468 110364  33852 766424    0    0     0     4 1516  480  0 55 45  0  0
 0  0  16468 110364  33852 766432    0    0     0     0 1593  450  1 54 45  0  0
 1  0  16468 110364  33852 766436    0    0     0     0 1591  442  0 45 55  0  0
 0  0  16468 110364  33860 766444    0    0     0    16 1536  457  0 50 50  0  0
 1  0  16468 110364  33860 766448    0    0     0     0 1335  458  1 44 55  0  0
 1  0  16468 110364  33860 766456    0    0     0     0 1385  495  1 64 35  0  0
 2  0  16468 110364  33860 766460    0    0     0     0 1421  430  0 41 59  0  0
 3  0  16468 110364  33860 766468    0    0     0     0 1480  437  1 52 47  0  0
 5  0  16468 110364  33868 766472    0    0     0    16 1675  506  1 60 39  0  0
 0  0  16468 110364  33868 766480    0    0     0     0 1374  457  0 52 48  0  0
 2  0  16468 110364  33868 766488    0    0     0     0 1406  416  0 42 58  0  0
 3  0  16468 110364  33868 766492    0    0     0     0 1342  394  1 35 64  0  0
 4  0  16468 110364  33868 766504    0    0     0     0 1430  453  1 39 60  0  0
 1  0  16468 110364  33876 766516    0    0     0    16 1283  448  0 47 53  0  0
 2  0  16468 110364  33876 766520    0    0     0     0 1638  413  2 52 46  0  0
 0  0  16468 110364  33876 766528    0    0     0     0 1255  439  0 48 52  0  0
 1  0  16468 110364  33876 766532    0    0     0     0 1429  500  0 55 45  0  0
 0  0  16468 110364  33876 766540    0    0     0     0  969  513  0 57 43  0  0
 3  0  16468 110364  33884 766544    0    0     0    16 1049  478  1 44 55  0  0
 1  0  16468 110364  33884 766552    0    0     0     0 1681  461  1 56 43  0  0
 1  0  16468 110364  33884 766560    0    0     0     0 1499  489  0 54 46  0  0
 1  0  16468 110364  33884 766564    0    0     0   200 1090  502  0 57 43  0  0
 3  0  16468 110364  33884 766572    0    0     0     0  963  477  1 43 56  0  0
 1  0  16468 110364  33892 766580    0    0     0    28 1138  599  1 67 32  0  0
 0  0  16468 110364  33892 766584    0    0     0     0 1228  538  1 55 44  0  0
 0  0  16468 110364  33892 766592    0    0     0     0 1271  500  0 58 42  0  0
 0  0  16468 110364  33892 766596    0    0     0    12 1456  434  0 43 57  0  0
 0  0  16468 110364  33892 766604    0    0     0     0 1482  427  0 44 56  0  0
 2  0  16468 110364  33900 766612    0    0     0    16 1555  477  1 53 46  0  0
 0  0  16468 110364  33900 766616    0    0     0     0 1386  478  0 52 48  0  0
 0  0  16468 110364  33900 766624    0    0     0     0 1344  423  0 46 54  0  0
 1  0  16468 110364  33900 766636    0    0     0     8 1469  449  0 53 47  0  0
 1  0  16468 110364  33900 766640    0    0     0     0 1269  482  0 50 50  0  0
 2  0  16468 110364  33908 766648    0    0     0    24 1480  476  0 53 47  0  0
 0  0  16468 110364  33908 766652    0    0     0     0 1344  436  1 43 56  0  0
 2  0  16468 110364  33908 766660    0    0     0     0 1625  454  0 55 45  0  0
 1  0  16468 110364  33908 766664    0    0     0     0 1076  510  1 46 53  0  0
 0  0  16468 110364  33908 766672    0    0     0     0 1240  413  0 36 64  0  0
 1  0  16468 110364  33916 766676    0    0     0    16 1269  394  0 33 67  0  0
 1  0  16468 110364  33916 766684    0    0     0     0 1223  494  1 48 51  0  0
 1  0  16468 110364  33916 766692    0    0     0     0 1301  484  0 48 52  0  0
 0  0  16468 110364  33916 766696    0    0     0     0 1395  488  0 59 41  0  0
 2  0  16468 110364  33916 766704    0    0     0     0 1261  441  0 41 59  0  0
 0  0  16468 110364  33924 766712    0    0     0    16 1345  442  0 41 59  0  0
 0  0  16468 110364  33924 766716    0    0     0     0 1373  432  0 38 62  0  0
