 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  16468 116608  33168 763564    0    0     0     0 1559  501  1 53 46  0  0
 1  0  16468 116608  33168 763576    0    0     0     0 1359  469  1 41 58  0  0
 1  0  16468 116608  33168 763584    0    0     0     0 1502  464  1 49 50  0  0
 0  0  16468 116608  33176 763576    0    0     0    16 1235  459  0 45 55  0  0
 0  0  16468 116608  33176 763596    0    0     0     0 1088  477  1 38 61  0  0
 1  0  16468 116608  33176 763596    0    0     0     0 1314  477  1 45 54  0  0
 0  0  16468 116608  33176 763608    0    0     0    32 1300  471  0 46 54  0  0
 4  0  16468 116608  33176 763616    0    0     0     0 1499  428  1 45 54  0  0
 0  0  16468 116608  33184 763620    0    0     0    16 1270  462  1 43 56  0  0
 0  0  16468 116608  33184 763628    0    0     0     0 1287  473  1 46 53  0  0
 0  0  16468 116608  33184 763628    0    0     0     0 1528  522  0 61 39  0  0
 0  0  16468 116608  33184 763640    0    0     0     0 1473  468  1 46 53  0  0
 0  0  16468 116608  33184 763648    0    0     0     0 1453  495  1 47 52  0  0
 3  0  16468 116608  33192 763640    0    0     0    16 1398  452  1 39 60  0  0
 0  0  16468 116608  33192 763660    0    0     0     0 1642  453  0 49 51  0  0
 1  0  16468 116608  33192 763660    0    0     0     0 1311  440  1 37 62  0  0
 0  0  16468 116608  33192 763672    0    0     0    20 1616  466  1 55 44  0  0
 2  0  16468 116608  33192 763680    0    0     0     0 1247  450  1 34 65  0  0
 0  0  16468 116608  33200 763672    0    0     0    16 1495  443  1 48 51  0  0
 0  0  16468 116608  33200 763692    0    0     0     0 1249  478  0 43 57  0  0
 0  0  16468 116608  33200 763704    0    0     0     0 1317  455  0 39 61  0  0
 2  0  16468 116608  33200 763708    0    0     0   200 1753  483  0 64 36  0  0
 0  0  16468 116608  33200 763716    0    0     0     0 1392  546  2 64 34  0  0
 1  0  16468 116608  33208 763720    0    0     0    28 1155  472  0 47 53  0  0
 0  0  16468 116608  33208 763728    0    0     0     0 1007  527  0 56 44  0  0
 3  0  16468 116608  33208 763732    0    0     0     0 1500  466  2 50 49  0  0
 2  0  16468 116608  33208 763736    0    0     0     4 1595  548  0 74 26  0  0
 2  0  16468 116608  33208 763748    0    0     0     0 1354  466  1 47 52  0  0
 0  0  16468 116608  33216 763756    0    0     0    16 1124  464  1 40 59  0  0
 0  0  16468 116608  33216 763764    0    0     0     0 1577  503  0 55 45  0  0
 0  0  16468 116608  33216 763772    0    0     0     0 1288  445  1 41 58  0  0
 0  0  16468 116608  33216 763776    0    0     0     0 1274  431  0 31 69  0  0
 2  0  16468 116608  33216 763784    0    0     0     0 1423  452  0 41 59  0  0
 0  0  16468 116608  33224 763776    0    0     0    16 1265  477  1 39 60  0  0
 0  0  16468 116608  33224 763796    0    0     0     0 1371  490  0 51 49  0  0
 2  0  16468 116608  33224 763800    0    0     0     0 1404  493  1 52 47  0  0
 0  0  16468 116608  33224 763808    0    0     0     0 1227  486  1 53 46  0  0
 1  0  16468 116608  33224 763816    0    0     0     0 1256  596  0 69 31  0  0
 0  0  16468 116608  33232 763808    0    0     0    16  919  470  2 43 55  0  0
 2  0  16468 116608  33232 763832    0    0     0     0 1431  514  0 59 41  0  0
 0  0  16468 116608  33232 763840    0    0     0     0 1295  430  1 34 65  0  0
 0  0  16468 116608  33232 763840    0    0     0     0 1288  449  1 33 66  0  0
 0  0  16468 116608  33232 763852    0    0     0     0 1588  485  1 55 44  0  0
 3  0  16468 116608  33240 763856    0    0     0    16 1069  494  2 41 57  0  0
 1  0  16468 116608  33240 763864    0    0     0     0 1277  475  1 45 54  0  0
 3  0  16468 116608  33240 763872    0    0     0     0 1335  557  1 68 31  0  0
 1  0  16468 116608  33240 763876    0    0     0     0 1124  540  1 64 35  0  0
 2  0  16468 116608  33240 763884    0    0     0     0 1389  468  0 48 52  0  0
 1  0  16468 116608  33248 763888    0    0     0    16 1214  478  0 39 61  0  0
 5  0  16468 116608  33248 763896    0    0     0     0 1450  448  0 45 55  0  0
 0  0  16468 116608  33248 763896    0    0     0     0 1188  538  1 58 41  0  0
 0  0  16468 116608  33248 763908    0    0     0     0 1324  511  1 52 47  0  0
 0  0  16468 116608  33248 763916    0    0     0   216 1259  442  0 37 63  0  0
 5  0  16468 116608  33256 763920    0    0     0    28 1454  511  0 45 55  0  0
 2  0  16468 116608  33256 763928    0    0     0     0 1401  483  2 50 48  0  0
 0  0  16468 116608  33256 763932    0    0     0     0  993  571  0 53 47  0  0
 0  0  16468 116608  33256 763936    0    0     0     0 1376  528  1 47 52  0  0
 0  0  16468 116608  33256 763948    0    0     0     8 1369  464  0 40 60  0  0
 0  0  16468 116608  33264 763956    0    0     0    24 1210  572  1 47 52  0  0
 2  0  16468 116608  33264 763960    0    0     0     0 1246  459  0 34 66  0  0
 1  0  16468 116608  33264 763972    0    0     0     0 1186  511  0 51 49  0  0
 1  0  16468 116608  33264 763976    0    0     0     0 1568  530  1 56 43  0  0
 0  0  16468 116608  33264 763984    0    0     0     0 1306  484  1 50 49  0  0
 1  0  16468 116608  33272 763988    0    0     0    16 1690  485  0 52 48  0  0
 2  0  16468 116608  33272 763996    0    0     0     0 1316  466  0 48 52  0  0
 1  0  16468 116608  33272 764004    0    0     0     0 1236  483  1 48 51  0  0
 0  0  16468 116608  33272 764008    0    0     0     0 1492  470  1 59 40  0  0
 0  0  16468 116608  33272 764016    0    0     0     0 1386  435  1 41 58  0  0
 0  0  16468 116608  33280 764008    0    0     0    48 1382  490  1 54 45  0  0
 0  0  16468 116608  33280 764028    0    0     0     0 1523  441  0 46 54  0  0
 1  0  16468 116608  33280 764036    0    0     0     0 1139  527  1 54 45  0  0
 0  0  16468 116608  33280 764036    0    0     0     0 1156  485  1 36 63  0  0
 0  0  16468 116608  33280 764048    0    0     0     0 1625  526  4 56 40  0  0
 0  0  16468 116608  33288 764052    0    0     0    44 1237  536  0 58 42  0  0
 0  0  16468 116608  33288 764060    0    0     0     0 1363  403  0 39 61  0  0
 0  0  16468 116608  33288 764068    0    0     0     0 1597  432  2 48 50  0  0
 1  0  16468 116608  33288 764072    0    0     0     0 1424  443  0 41 59  0  0
 2  0  16468 116608  33288 764080    0    0     0     0 1406  458  0 42 58  0  0
 2  0  16468 116608  33296 764096    0    0     0    16 1256  488  2 47 51  0  0
 1  0  16468 116608  33296 764100    0    0     0     0 1496  462  0 45 55  0  0
 3  0  16468 116608  33296 764108    0    0     0     0 1190  456  1 39 60  0  0
 1  0  16468 116608  33296 764112    0    0     0     0 1538  473  1 57 42  0  0
 3  0  16468 116608  33296 764120    0    0     0   200 1198  486  0 44 56  0  0
 0  0  16468 116608  33304 764112    0    0     0    28 1206  433  1 29 70  0  0
 0  0  16468 116608  33304 764132    0    0     0     0 1514  461  0 57 43  0  0
 0  0  16468 116608  33304 764140    0    0     0     0 1443  448  1 40 59  0  0
 4  0  16468 116608  33304 764144    0    0     0     0 1471  485  0 54 46  0  0
 2  0  16468 116608  33304 764152    0    0     0     0 1376  477  1 60 39  0  0
 3  0  16468 116608  33312 764160    0    0     0    76 1069  543  0 59 41  0  0
 1  0  16468 116608  33312 764164    0    0     0     0  957  517  2 56 42  0  0
 2  0  16468 116608  33312 764172    0    0     0     0 1365  510  1 57 42  0  0
 0  0  16468 116608  33312 764176    0    0     0     0 1271  498  1 62 37  0  0
 0  0  16468 116608  33312 764184    0    0     0     0 1445  474  1 48 51  0  0
 0  0  16468 116608  33320 764188    0    0     0    16 1473  468  0 44 56  0  0
 2  0  16468 116608  33320 764196    0    0     0     0 1323  502  1 63 36  0  0
 0  0  16468 116608  33320 764204    0    0     0     0 1130  453  0 44 56  0  0
 1  0  16468 116608  33320 764208    0    0     0     0 1429  485  0 61 39  0  0
 0  0  16468 116608  33320 764220    0    0     0     0 1138  473  0 50 50  0  0
 0  0  16468 116608  33328 764228    0    0     0    16 1210  537  1 57 42  0  0
 2  0  16468 116608  33328 764232    0    0     0     0 1069  557  0 66 34  0  0
 5  0  16468 116608  33328 764240    0    0     0     0 1409  447  1 47 52  0  0
 2  0  16468 116608  33328 764244    0    0     0     0 1273  496  2 47 51  0  0
 4  0  16468 116608  33328 764252    0    0     0     0 1595  488  0 56 44  0  0
 2  0  16468 116608  33336 764244    0    0     0    16 1419  462  0 50 50  0  0
 0  0  16468 116608  33336 764264    0    0     0     0 1309  489  0 54 46  0  0
 1  0  16468 116608  33336 764272    0    0     0     0 1441  440  1 41 58  0  0
 0  0  16468 116608  33336 764272    0    0     0     0 1292  458  0 48 52  0  0
 0  0  16468 116608  33336 764284    0    0     0     0 1076  419  1 33 66  0  0
 0  0  16468 116384  33344 764292    0    0     0    16 1016  499  0 56 44  0  0
 0  0  16468 116384  33344 764296    0    0     0     0 1258  437  0 42 58  0  0
 0  0  16468 116384  33344 764304    0    0     0     0 1248  447  1 37 62  0  0
 1  0  16468 116384  33344 764304    0    0     0     0 1034  478  1 44 55  0  0
 1  0  16468 116384  33344 764316    0    0     0     0 1155  530  1 53 46  0  0
 0  0  16468 116384  33352 764324    0    0     0   216 1132  505  0 46 54  0  0
 1  0  16468 116384  33352 764328    0    0     0     0 1429  462  0 46 54  0  0
 0  0  16468 116384  33352 764336    0    0     0     0 1307  499  0 48 52  0  0
 3  0  16468 116384  33352 764340    0    0     0     0 1480  485  1 48 51  0  0
 2  0  16468 116384  33352 764352    0    0     0     0 1283  575  1 61 38  0  0
 1  0  16468 116384  33360 764344    0    0     0    52 1317  465  1 32 67  0  0
 1  0  16468 116384  33360 764364    0    0     0     0 1382  461  0 41 59  0  0
 0  0  16468 116384  33360 764372    0    0     0     0 1402  469  1 45 54  0  0
 0  0  16468 116384  33360 764376    0    0     0     0 1407  481  1 41 58  0  0
 2  0  16468 116384  33360 764380    0    0     0     0 1301  497  0 49 51  0  0
 0  0  16468 116384  33368 764388    0    0     0    20 1523  500  0 52 48  0  0
 1  0  16468 116384  33368 764396    0    0     0     0 1375  433  1 42 57  0  0
 3  0  16468 116384  33368 764400    0    0     0     0 1607  464  1 56 43  0  0
 1  0  16468 116384  33368 764408    0    0     0     0 1304  457  0 47 53  0  0
 3  0  16468 116384  33368 764412    0    0     0     0 1459  483  2 50 48  0  0
 0  0  16468 116384  33376 764424    0    0     0    16 1215  598  1 62 37  0  0
 1  0  16468 116384  33376 764432    0    0     0     0 1194  459  0 41 59  0  0
 2  0  16468 116384  33376 764440    0    0     0     0 1760  484  0 58 42  0  0
 1  0  16468 116384  33376 764440    0    0     0     0 1178  460  1 39 60  0  0
 0  0  16468 116384  33376 764452    0    0     0     0 1687  531  2 48 50  0  0
 1  0  16468 116384  33384 764460    0    0     0    16 1387  468  1 37 62  0  0
 0  0  16468 116384  33384 764460    0    0     0     0 1456  452  1 47 52  0  0
 0  0  16468 116384  33384 764476    0    0     0     0 1429  429  0 40 60  0  0
 2  0  16468 116384  33384 764480    0    0     0     0 1390  438  1 35 64  0  0
 1  0  16468 116384  33384 764488    0    0     0     0 1178  497  0 42 58  0  0
 0  0  16468 116384  33392 764496    0    0     0    16 1336  494  1 53 46  0  0
 3  0  16468 116384  33392 764500    0    0     0     0 1360  487  0 48 52  0  0
 1  0  16468 116384  33392 764508    0    0     0     0 1318  551  0 66 34  0  0
 1  0  16468 116384  33392 764508    0    0     0     0 1370  479  0 47 53  0  0
 0  0  16468 116384  33392 764520    0    0     0     0 1324  468  1 50 49  0  0
 0  0  16468 116384  33400 764524    0    0     0    16 1379  454  1 40 59  0  0
 1  0  16468 116384  33400 764532    0    0     0   200 1320  465  1 44 55  0  0
 0  0  16468 116384  33400 764540    0    0     0     0 1292  488  1 51 48  0  0
 1  0  16468 116384  33400 764544    0    0     0     0 1411  476  0 51 49  0  0
 1  0  16468 116384  33400 764548    0    0     0     0 1448  458  1 45 54  0  0
 1  0  16468 116384  33408 764560    0    0     0    28  919  502  0 46 54  0  0
 0  0  16468 116384  33408 764564    0    0     0     0 1152  520  0 55 45  0  0
 0  0  16468 116384  33408 764572    0    0     0     0 1623  472  1 48 51  0  0
 0  0  16468 116384  33408 764576    0    0     0     0 1144  410  0 34 66  0  0
 1  0  16468 116384  33408 764580    0    0     0     0  982  496  2 49 50  0  0
 1  0  16468 116384  33416 764592    0    0     0    16 1650  461  0 46 54  0  0
 2  0  16468 116384  33416 764596    0    0     0    20 1278  553  1 64 35  0  0
 1  0  16468 116384  33416 764608    0    0     0     0 1365  456  0 43 57  0  0
 0  0  16468 116384  33416 764616    0    0     0     0 1336  489  2 46 52  0  0
 0  0  16468 116384  33416 764620    0    0     0     0 1375  458  0 46 54  0  0
 2  0  16468 116384  33424 764628    0    0     0    24 1255  426  0 32 68  0  0
 0  0  16468 116384  33424 764632    0    0     0     0 1286  445  1 43 56  0  0
 3  0  16468 116384  33424 764640    0    0     0     0 1384  464  1 44 55  0  0
 2  0  16468 116384  33424 764644    0    0     0     0 1142  505  0 50 50  0  0
 4  0  16468 116384  33424 764652    0    0     0     0 1365  489  0 51 49  0  0
 1  0  16468 116384  33432 764644    0    0     0    16 1243  469  1 46 53  0  0
 2  0  16468 116384  33432 764664    0    0     0     0 1273  449  0 47 53  0  0
 0  0  16468 116384  33432 764672    0    0     0     0 1462  461  1 45 54  0  0
 1  0  16468 116384  33432 764680    0    0     0     0 1325  468  1 52 47  0  0
 0  0  16468 116384  33432 764680    0    0     0     0 1424  439  0 42 58  0  0
 2  0  16468 116384  33440 764692    0    0     0    16 1440  499  1 51 48  0  0
 0  0  16468 116384  33440 764696    0    0     0     0 1642  498  2 47 51  0  0
 0  0  16468 116384  33440 764704    0    0     0     0 1307  493  0 56 44  0  0
 1  0  16468 116384  33440 764708    0    0     0     0 1444  453  0 45 55  0  0
 0  0  16468 116384  33440 764716    0    0     0     0 1483  476  1 44 55  0  0
 1  0  16468 116384  33448 764724    0    0     0    16 1172  436  1 31 68  0  0
 5  0  16468 116384  33448 764724    0    0     0     0 1361  464  2 39 59  0  0
 1  0  16468 116384  33448 764740    0    0     0   200 1471  510  2 51 47  0  0
 1  0  16468 116384  33448 764748    0    0     0     0 1468  510  1 52 47  0  0
 0  0  16468 116384  33448 764752    0    0     0     0 1122  511  0 36 64  0  0
 2  0  16468 116384  33456 764744    0    0     0    28 1193  540  1 46 53  0  0
 1  0  16468 116384  33456 764768    0    0     0     0 1514  466  2 44 54  0  0
 0  0  16468 116384  33456 764776    0    0     0     0 1370  559  0 53 47  0  0
 0  0  16468 116384  33456 764780    0    0     0     0 1434  547  1 56 43  0  0
 1  0  16468 116384  33456 764788    0    0     0     0 1503  475  1 45 54  0  0
 0  0  16468 116384  33464 764796    0    0     0    16 1376  529  0 54 46  0  0
 4  0  16468 116384  33464 764796    0    0     0     0 1515  634  1 77 22  0  0
 1  0  16468 116384  33464 764808    0    0     0     8 1465  581  1 69 30  0  0
 0  0  16468 116384  33464 764808    0    0     0     0 1146  555  0 56 44  0  0
 0  0  16468 116384  33464 764820    0    0     0     0 1282  426  0 39 61  0  0
 0  0  16468 116384  33472 764828    0    0     0    24 1415  512  2 47 51  0  0
 1  0  16468 116384  33472 764832    0    0     0     0 1321  467  0 49 51  0  0
 0  0  16468 116384  33472 764836    0    0     0    20 1214  465  0 38 62  0  0
 0  0  16468 116384  33472 764844    0    0     0     0 1377  483  1 49 50  0  0
 2  0  16468 116384  33472 764852    0    0     0     0 1299  533  1 47 52  0  0
 2  0  16468 116384  33480 764864    0    0     0    16 1386  516  2 52 46  0  0
 1  0  16468 116384  33480 764864    0    0     0     0 1015  512  0 47 53  0  0
 1  0  16468 116384  33480 764876    0    0     0     0 1311  431  2 39 59  0  0
 0  0  16468 116384  33480 764884    0    0     0     0 1627  472  0 46 54  0  0
 0  0  16468 116384  33480 764888    0    0     0     0 1403  482  0 47 53  0  0
 2  0  16468 116384  33488 764896    0    0     0    16 1419  520  0 61 39  0  0
 1  0  16468 116384  33488 764896    0    0     0     0  860  514  0 47 53  0  0
 1  0  16468 116384  33488 764908    0    0     0     0 1528  509  2 59 39  0  0
 0  0  16468 116384  33488 764912    0    0     0     0 1359  454  1 48 51  0  0
 0  0  16468 116384  33488 764920    0    0     0     0 1342  453  0 44 56  0  0
 0  0  16468 116384  33496 764928    0    0     0    16 1402  459  1 48 51  0  0
 1  0  16468 116384  33496 764932    0    0     0     0 1356  517  2 56 42  0  0
 1  0  16468 116384  33496 764940    0    0     0   204 1164  544  1 59 40  0  0
 1  0  16468 116384  33496 764944    0    0     0     0 1127  482  1 46 53  0  0
 0  0  16468 116384  33496 764952    0    0     0     0 1429  478  1 49 50  0  0
 0  0  16468 116384  33504 764960    0    0     0    28 1562  517  1 53 46  0  0
 0  0  16468 116384  33504 764960    0    0     0     0 1193  482  0 53 47  0  0
 0  0  16468 116384  33504 764972    0    0     0     0 1455  523  1 52 47  0  0
 1  0  16468 116384  33504 764980    0    0     0     0 1008  531  1 69 30  0  0
 3  0  16468 116384  33512 764988    0    0     0    28 1431  511  0 52 48  0  0
 1  0  16468 116384  33512 764996    0    0     0     0 1259  607  0 76 24  0  0
 1  0  16468 116384  33512 764996    0    0     0     0 1078  530  0 58 42  0  0
 0  0  16468 116384  33512 765008    0    0     0     0 1074  457  0 34 66  0  0
 0  0  16468 116384  33512 765016    0    0     0     0 1490  458  1 43 56  0  0
 0  0  16468 116384  33520 765008    0    0     0    16 1330  445  0 41 59  0  0
 0  0  16468 116384  33520 765028    0    0     0     0 1127  440  0 36 64  0  0
 0  0  16468 116384  33520 765032    0    0     0     0 1181  442  1 42 57  0  0
 0  0  16468 116384  33520 765040    0    0     0     0 1397  477  0 38 62  0  0
 2  0  16468 116384  33536 765332    0    0   108   104 1123  869  3 37 60  0  0
 1  0  16468 116384  33536 765344    0    0     0     0  985  593  1 62 37  0  0
 2  0  16468 116384  33536 765352    0    0     0     0  981  443  0 33 67  0  0
 0  0  16468 114144  33536 765352    0    0     0     0 1272  501  0 60 40  0  0
 0  0  16468 114144  33536 765364    0    0     0     0 1337  470  1 51 48  0  0
 0  0  16468 114144  33544 765356    0    0     0    72 1436  526  0 55 45  0  0
 0  0  16468 114144  33544 765376    0    0     0     0 1321  474  1 42 57  0  0
 2  0  16468 114144  33544 765384    0    0     0     0 1433  625  0 56 44  0  0
 0  0  16468 114144  33544 765388    0    0     0     0  843  664  2 55 43  0  0
 0  0  16468 114144  33544 765392    0    0     0     0   42   82  0  0 100  0  0
 0  0  16468 114144  33544 765392    0    0     0     0   49   91  0  0 100  0  0
 0  0  16468 114144  33552 765392    0    0     0    16   72  180  0  1 99  0  0
