 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  16468  89012  38380 779848    0    2   169    54  868  428  1 22 77  0  0
 0  0  16468  89012  38380 779852    0    0     0     0  113  407  5  2 93  0  0
 0  0  16468  89012  38380 779852    0    0     0     0   74  142  1  0 99  0  0
 0  0  16468  89012  38380 779856    0    0     0     0 1022  522  2 36 62  0  0
 0  0  16468  89012  38380 779864    0    0     0     8 1038  599  1 47 52  0  0
 1  0  16468  89012  38388 779864    0    0     0    64  925  735  1 43 56  0  0
 1  0  16468  89012  38388 779872    0    0     0     0 1471  586  2 46 52  0  0
 3  0  16468  89012  38388 779880    0    0     0     0  934  577  0 42 58  0  0
 3  0  16468  89012  38388 779884    0    0     0     0 1275  576  2 52 46  0  0
 2  0  16468  89012  38388 779888    0    0     0   620 1466  612  0 45 55  0  0
 3  0  16468  89012  38396 779900    0    0     0    52 1256  606  0 63 37  0  0
 0  0  16468  89012  38396 779904    0    0     0     0 1482  537  2 59 39  0  0
 0  0  16468  89012  38396 779912    0    0     0     0 1544  604  1 59 40  0  0
 0  0  16468  89012  38396 779916    0    0     0     0 1414  458  1 41 58  0  0
 0  0  16468  89012  38396 779924    0    0     0     0 1545  433  0 47 53  0  0
 3  0  16468  89012  38404 779928    0    0     0    16 1285  419  0 35 65  0  0
 0  0  16468  89012  38404 779932    0    0     0     0 1153  443  0 41 59  0  0
 0  0  16468  89012  38404 779940    0    0     0     0 1301  501  1 44 55  0  0
 0  0  16468  89012  38404 779940    0    0     0     0 1344  398  1 34 65  0  0
 0  0  16468  89012  38404 779948    0    0     0     0  980  577  0 55 45  0  0
 0  0  16468  89012  38412 779944    0    0     0    16 1229  437  0 31 69  0  0
 0  0  16468  89012  38412 779960    0    0     0     0 1272  428  1 34 65  0  0
 1  0  16468  89012  38412 779964    0    0     0     0 1232  446  1 35 64  0  0
 0  0  16468  89012  38412 779968    0    0     0     0 1175  425  0 40 60  0  0
 3  0  16468  89012  38412 779976    0    0     0     0 1505  447  0 45 55  0  0
 0  0  16468  89012  38420 779984    0    0     0    16 1231  482  1 43 56  0  0
 0  0  16468  89012  38420 779984    0    0     0     0 1310  424  0 41 59  0  0
 0  0  16468  89012  38420 779992    0    0     0     0 1301  412  1 37 62  0  0
 1  0  16468  89012  38420 779996    0    0     0     0  897  426  0 35 65  0  0
 1  0  16468  89012  38420 780004    0    0     0     0 1159  504  1 40 59  0  0
 0  0  16468  89012  38428 779996    0    0     0   508 1357  472  1 43 56  0  0
 0  0  16468  89012  38428 780016    0    0     0     0 1354  444  0 40 60  0  0
 0  0  16468  89012  38428 780024    0    0     0     0 1352  460  1 47 52  0  0
 2  0  16468  89012  38428 780028    0    0     0     0 1412  423  0 38 62  0  0
 2  0  16468  89012  38428 780036    0    0     0     0 1344  436  1 36 63  0  0
 0  0  16468  89012  38444 780080    0    0     0   284 1089  430  1 30 68  1  0
 2  0  16468  89012  38444 780088    0    0     0     0 1446  456  1 40 59  0  0
 0  0  16468  89012  38444 780092    0    0     0     0 1314  480  1 50 50  0  0
 0  0  16468  89012  38444 780100    0    0     0     0 1236  480  1 49 50  0  0
 1  0  16468  89012  38444 780104    0    0     0     0 1337  432  1 42 57  0  0
 0  0  16468  89012  38452 780108    0    0     0   116 1199  387  1 26 73  0  0
 0  0  16468  89012  38452 780116    0    0     0     0 1218  528  1 41 58  0  0
 0  0  16468  89012  38452 780116    0    0     0     0 1372  415  1 42 57  0  0
 2  0  16468  89012  38452 780124    0    0     0     0 1104  445  0 53 47  0  0
 1  0  16468  89012  38452 780128    0    0     0     0 1317  444  2 36 62  0  0
 0  0  16468  89012  38460 780136    0    0     0    16 1271  411  1 30 69  0  0
 0  0  16468  89012  38460 780140    0    0     0     0 1320  523  0 46 54  0  0
 0  0  16468  89012  38460 780152    0    0     0     0 1346  421  2 34 64  0  0
 0  0  16468  89012  38460 780156    0    0     0     0 1223  550  1 50 49  0  0
 0  0  16468  89012  38460 780164    0    0     0     0 1085  400  0 27 73  0  0
 0  0  16468  89012  38468 780172    0    0     0    16 1465  475  1 43 56  0  0
 0  0  16468  89012  38468 780172    0    0     0     0 1228  454  1 35 64  0  0
 1  0  16468  89012  38468 780180    0    0     0     0 1357  377  0 40 60  0  0
 3  0  16468  89012  38468 780184    0    0     0     0 1303  535  1 54 45  0  0
 0  0  16468  89012  38468 780192    0    0     0     0 1247  530  1 55 44  0  0
 1  0  16468  89012  38484 780672    0    0   440    60 1184  861  1 36 63  0  0
 0  0  16468  89012  38484 780680    0    0     0     0 1180  480  1 45 54  0  0
 0  0  16468  89012  38484 780680    0    0     0     0 1205  445  0 37 63  0  0
 0  0  16468  89012  38484 780692    0    0     0     0 1350  430  1 34 65  0  0
 0  0  16468  89012  38484 780692    0    0     0     0 1212  387  0 33 67  0  0
 0  0  16468  89012  38492 780700    0    0     0    60 1407  510  2 44 54  0  0
 2  0  16468  89012  38492 780704    0    0     0     0 1010  435  1 31 68  0  0
 1  0  16468  89012  38492 780712    0    0     0     0 1251  448  1 46 53  0  0
 0  0  16468  89012  38492 780712    0    0     0     0 1403  453  0 44 56  0  0
 6  0  16468  89012  38492 780720    0    0     0     0 1099  483  1 46 53  0  0
 1  0  16468  89012  38500 780728    0    0     0    16 1333  561  0 44 56  0  0
 1  0  16468  89012  38500 780728    0    0     0   212 1516  532  1 43 56  0  0
 1  0  16468  89012  38500 780732    0    0     0     0 1215  440  1 40 59  0  0
 1  0  16468  89012  38500 780740    0    0     0     0 1465  480  0 42 58  0  0
 1  0  16468  89012  38500 780744    0    0     0     0 1294  441  1 37 62  0  0
 2  0  16468  89012  38508 780752    0    0     0    52 1498  507  0 48 52  0  0
 0  0  16468  89012  38508 780756    0    0     0     0 1233  402  1 37 62  0  0
 1  0  16468  89012  38508 780764    0    0     0     0 1305  520  0 43 57  0  0
 1  0  16468  89012  38508 780772    0    0     0     0 1298  459  0 41 59  0  0
 0  0  16468  89012  38508 780772    0    0     0     0  955  443  1 29 70  0  0
 0  0  16468  89012  38516 780780    0    0     0    16 1289  430  0 37 63  0  0
 3  0  16468  89012  38516 780784    0    0     0    56 1160  393  0 33 67  0  0
 1  0  16468  89012  38516 780792    0    0     0     0 1304  462  1 46 53  0  0
 0  0  16468  89012  38516 780792    0    0     0     0 1171  398  1 40 59  0  0
 2  0  16468  89012  38516 780800    0    0     0     0 1414  452  0 55 45  0  0
 3  0  16468  89012  38524 780796    0    0     0    16 1355  461  0 52 48  0  0
 2  0  16468  89012  38524 780812    0    0     0     0 1266  397  1 41 58  0  0
 0  0  16468  89012  38524 780816    0    0     0     0 1274  415  0 35 65  0  0
 1  0  16468  89012  38524 780824    0    0     0     0 1101  396  2 40 58  0  0
 0  0  16468  89012  38524 780828    0    0     0     0 1580  490  1 51 48  0  0
 2  0  16468  89012  38532 780824    0    0     0    16 1415  433  2 45 53  0  0
 1  0  16468  89012  38532 780840    0    0     0   904 1377  463  1 41 58  0  0
 0  0  16468  89012  38532 780844    0    0     0     0 1332  422  0 44 56  0  0
 2  0  16468  89012  38532 780848    0    0     0     0 1156  385  1 31 68  0  0
 1  0  16468  89012  38532 780856    0    0     0     0 1112  442  0 37 63  0  0
 1  0  16468  89012  38540 780852    0    0     0    36 1292  391  0 38 62  0  0
 1  0  16468  89012  38540 780868    0    0     0     0 1173  421  0 39 61  0  0
 2  0  16468  89012  38540 780876    0    0     0     0 1223  419  1 37 62  0  0
 1  0  16468  89012  38540 780876    0    0     0     0 1157  396  0 37 63  0  0
 0  0  16468  89012  38540 780888    0    0     0     0 1314  449  0 42 58  0  0
 2  0  16468  89012  38540 780888    0    0     0     0  905  358  1 20 79  0  0
 4  0  16468  89012  38548 780896    0    0     0   188 1307  531  1 58 41  0  0
 1  0  16468  89012  38548 780904    0    0     0     0 1313  432  0 47 53  0  0
 3  0  16468  89012  38548 780904    0    0     0     0 1248  414  2 43 55  0  0
 0  0  16468  89012  38548 780912    0    0     0     0 1476  430  0 48 52  0  0
 1  0  16468  89012  38548 780920    0    0     0     0 1303  421  1 38 61  0  0
 2  0  16468  89012  38556 780928    0    0     0    28 1522  478  1 60 39  0  0
 0  0  16468  89012  38556 780932    0    0     0     0 1181  411  0 42 58  0  0
 0  0  16468  89012  38556 780940    0    0     0     0 1357  455  0 45 55  0  0
 0  0  16468  89012  38556 780940    0    0     0     0 1071  427  1 30 69  0  0
 1  0  16468  89012  38556 780948    0    0     0     0 1365  417  0 49 51  0  0
 1  0  16468  89012  38564 780952    0    0     0    16 1010  460  3 37 60  0  0
 0  0  16468  89012  38564 780960    0    0     0     0 1108  401  1 32 67  0  0
 1  0  16468  89012  38564 780964    0    0     0     0 1289  488  0 45 55  0  0
 1  0  16468  89012  38564 780972    0    0     0     0  918  372  0 23 77  0  0
 1  0  16468  89012  38564 780972    0    0     0     0 1110  380  1 31 68  0  0
 0  0  16468  89012  38572 780980    0    0     0    16 1404  446  0 44 56  0  0
 0  0  16468  89012  38572 780988    0    0     0    28 1269  424  1 39 60  0  0
 0  0  16468  89012  38572 780988    0    0     0     0 1417  432  1 51 48  0  0
 1  0  16468  89012  38572 780996    0    0     0     0  990  392  0 25 75  0  0
 2  0  16468  89012  38572 781000    0    0     0     0 1290  427  0 44 56  0  0
 0  0  16468  89012  38580 781012    0    0     0    16  985  430  0 28 72  0  0
 0  0  16468  89012  38580 781012    0    0     0     0 1203  398  0 42 58  0  0
 1  0  16468  89012  38580 781024    0    0     0     0 1383  435  1 46 53  0  0
 0  0  16468  89012  38580 781024    0    0     0     0 1002  369  1 27 72  0  0
 0  0  16468  89012  38580 781032    0    0     0     0 1411  470  0 49 51  0  0
 1  0  16468  89012  38588 781036    0    0     0    16 1507  443  0 49 51  0  0
 2  0  16468  89012  38588 781044    0    0     0     0 1299  401  0 35 65  0  0
 0  0  16468  89012  38588 781048    0    0     0     0 1491  445  0 51 49  0  0
 1  0  16468  89012  38588 781052    0    0     0     0  973  405  1 25 74  0  0
 0  0  16468  89012  38588 781056    0    0     0     0 1505  503  0 51 49  0  0
 0  0  16468  89012  38596 781064    0    0     0    16 1355  434  1 43 56  0  0
 1  0  16468  89012  38596 781072    0    0     0   176 1346  490  0 44 56  0  0
 0  0  16468  89012  38596 781076    0    0     0     0 1226  473  2 42 56  0  0
 0  0  16468  89012  38596 781080    0    0     0     0 1359  433  0 47 53  0  0
 0  0  16468  89012  38596 781088    0    0     0     0 1708  516  1 53 46  0  0
 1  0  16468  89012  38604 781088    0    0     0    36 1134  421  1 31 68  0  0
 2  0  16468  89012  38604 781096    0    0     0     0 1401  496  1 51 48  0  0
 0  0  16468  89012  38604 781100    0    0     0     0 1085  470  0 41 59  0  0
 0  0  16468  89012  38604 781108    0    0     0     0 1513  445  0 48 52  0  0
 0  0  16468  89012  38604 781112    0    0     0     0 1220  424  0 40 60  0  0
 0  0  16468  89012  38612 781116    0    0     0    16 1118  444  1 30 69  0  0
 4  0  16468  89012  38612 781124    0    0     0     0 1427  475  1 47 52  0  0
 0  0  16468  89012  38612 781132    0    0     0     0 1098  392  0 33 67  0  0
 1  0  16468  89012  38612 781140    0    0     0     0 1281  414  0 39 61  0  0
 2  0  16468  89012  38612 781140    0    0     0     0 1385  441  1 49 50  0  0
 0  0  16468  89012  38620 781148    0    0     0    16 1199  403  0 35 65  0  0
 0  0  16468  89012  38620 781152    0    0     0     0 1427  453  0 47 53  0  0
 2  0  16468  89012  38620 781160    0    0     0     0 1161  376  1 31 68  0  0
 0  0  16468  89012  38620 781164    0    0     0     0 1285  466  1 40 59  0  0
 1  0  16468  89012  38620 781168    0    0     0     0 1236  416  0 34 66  0  0
 2  0  16468  89012  38628 781176    0    0     0    16 1215  419  0 43 57  0  0
 0  0  16468  89012  38628 781180    0    0     0     0 1250  427  1 42 57  0  0
 2  0  16468  89012  38628 781184    0    0     0    20 1252  406  1 35 64  0  0
 1  0  16468  89012  38628 781188    0    0     0     0 1397  447  1 48 51  0  0
 3  0  16468  89012  38628 781200    0    0     0     0 1559  421  1 59 40  0  0
 0  0  16468  89012  38636 781208    0    0     0    16 1585  478  0 57 43  0  0
 1  0  16468  89012  38636 781208    0    0     0     0 1136  434  0 33 67  0  0
 0  0  16468  89012  38636 781216    0    0     0     0 1121  406  0 32 68  0  0
 1  0  16468  89012  38636 781220    0    0     0     0 1266  427  1 40 59  0  0
 0  0  16468  89012  38636 781228    0    0     0     0 1031  405  1 33 66  0  0
 2  0  16468  89012  38644 781232    0    0     0    16 1433  496  2 43 55  0  0
 0  0  16468  89012  38644 781236    0    0     0     0 1094  388  0 29 71  0  0
 0  0  16468  89012  38644 781244    0    0     0   176  886  391  1 23 76  0  0
 0  0  16468  89012  38644 781248    0    0     0     0 1321  443  0 48 52  0  0
 0  0  16468  89012  38644 781252    0    0     0     0 1338  429  1 43 56  0  0
 0  0  16468  89012  38652 781264    0    0     0    36 1183  446  0 36 64  0  0
 1  0  16468  89012  38652 781268    0    0     0     0 1109  380  0 32 68  0  0
 1  0  16468  89012  38652 781276    0    0     0     0 1418  442  0 46 54  0  0
 1  0  16468  89012  38652 781280    0    0     0     0 1364  440  1 41 58  0  0
 0  0  16468  89012  38652 781284    0    0     0     0  904  384  0 32 68  0  0
 0  0  16468  89012  38660 781292    0    0     0    16 1585  486  0 59 41  0  0
 1  0  16468  89012  38660 781292    0    0     0     0 1287  429  2 40 58  0  0
 0  0  16468  89012  38660 781300    0    0     0     0 1404  463  1 49 50  0  0
 0  0  16468  89012  38660 781308    0    0     0     0 1520  422  0 49 51  0  0
 0  0  16468  89012  38660 781308    0    0     0     0 1199  430  1 46 53  0  0
 0  0  16468  89012  38668 781316    0    0     0    16 1342  426  2 41 57  0  0
 1  0  16468  89012  38668 781320    0    0     0     0 1266  405  0 38 62  0  0
 1  0  16468  89012  38668 781328    0    0     0     0 1385  448  1 42 57  0  0
 0  0  16468  89012  38668 781332    0    0     0     0 1139  411  0 35 65  0  0
 3  0  16468  89012  38668 781340    0    0     0     0 1420  447  0 58 42  0  0
 1  0  16468  89012  38676 781344    0    0     0    16 1239  456  0 38 62  0  0
 1  0  16468  89012  38676 781348    0    0     0     0 1294  422  1 58 41  0  0
 0  0  16468  89012  38676 781352    0    0     0     0 1145  430  1 34 65  0  0
 3  0  16468  89012  38676 781360    0    0     0     0 1169  397  1 38 61  0  0
 0  0  16468  89012  38676 781364    0    0     0     0 1593  526  1 64 35  0  0
 0  0  16468  89012  38684 781360    0    0     0    16 1251  391  0 43 57  0  0
 1  0  16468  89012  38684 781380    0    0     0     0 1233  415  0 35 65  0  0
 0  0  16468  89012  38684 781384    0    0     0    20 1313  430  0 39 61  0  0
 0  0  16468  89012  38684 781392    0    0     0     0 1287  450  0 45 55  0  0
 0  0  16468  89012  38684 781392    0    0     0     0 1604  513  1 56 43  0  0
 0  0  16468  89012  38692 781400    0    0     0    16 1345  416  1 43 56  0  0
 0  0  16468  89012  38692 781408    0    0     0     0 1476  477  0 55 45  0  0
 2  0  16468  89012  38692 781412    0    0     0     0 1511  501  2 54 44  0  0
 0  0  16468  89012  38692 781416    0    0     0   172 1001  418  0 31 69  0  0
 0  0  16468  89012  38692 781424    0    0     0     0 1428  491  1 43 56  0  0
 1  0  16468  89012  38700 781416    0    0     0    28 1174  412  0 34 66  0  0
 2  0  16468  89012  38700 781432    0    0     0     0 1350  512  0 43 57  0  0
 1  0  16468  89012  38700 781436    0    0     0     0 1204  439  1 36 63  0  0
 0  0  16468  89012  38700 781444    0    0     0     0 1421  484  0 52 48  0  0
 0  0  16468  89012  38700 781448    0    0     0     0 1227  457  1 43 56  0  0
 3  0  16468  89012  38708 781444    0    0     0    16 1351  470  0 40 60  0  0
 0  0  16468  89012  38708 781460    0    0     0     0 1108  493  0 46 54  0  0
 1  0  16468  89012  38708 781464    0    0     0     0 1342  396  1 42 57  0  0
 0  0  16468  89012  38708 781472    0    0     0     0 1479  448  0 58 42  0  0
 0  0  16468  89012  38708 781472    0    0     0     0 1085  445  2 29 69  0  0
 1  0  16468  89012  38716 781484    0    0     0    16 1098  452  0 47 53  0  0
 0  0  16468  89012  38716 781488    0    0     0     0 1289  429  0 33 67  0  0
 2  0  16468  89012  38716 781496    0    0     0     0 1323  397  1 45 54  0  0
 1  0  16468  89012  38716 781500    0    0     0     0 1214  461  1 35 64  0  0
 1  0  16468  89012  38716 781512    0    0     0     0 1499  417  0 53 47  0  0
 0  0  16468  89012  38724 781504    0    0     0    16 1233  439  0 39 61  0  0
 3  0  16468  89012  38724 781520    0    0     0     0 1564  416  1 49 50  0  0
 3  0  16468  89012  38724 781528    0    0     0     0 1539  440  1 50 49  0  0
 0  0  16468  89012  38724 781528    0    0     0     0 1325  462  1 49 50  0  0
 0  0  16468  89012  38724 781536    0    0     0     0 1213  438  0 45 55  0  0
 0  0  16468  89012  38732 781544    0    0     0    16 1170  439  0 39 61  0  0
 2  0  16468  89012  38732 781548    0    0     0     0 1178  495  1 53 46  0  0
 3  0  16468  89012  38732 781552    0    0     0     0 1313  414  1 48 51  0  0
 1  0  16468  89012  38732 781560    0    0     0     0 1235  470  1 37 62  0  0
 1  0  16468  89012  38732 781560    0    0     0     0 1277  390  0 43 57  0  0
 1  0  16468  89012  38740 781568    0    0     0    16 1304  545  0 61 39  0  0
 0  0  16468  89012  38740 781572    0    0     0     0 1236  385  1 32 67  0  0
 2  0  16468  89012  38740 781580    0    0     0     0 1404  436  0 46 54  0  0
 1  0  16468  89012  38740 781584    0    0     0   180 1385  412  0 41 59  0  0
 4  0  16468  89012  38740 781588    0    0     0     0 1306  446  1 44 55  0  0
 1  0  16468  89012  38748 781596    0    0     0    28 1449  449  0 52 48  0  0
 1  0  16468  89012  38748 781600    0    0     0     0 1147  410  0 33 67  0  0
 1  0  16468  89012  38748 781608    0    0     0     0 1054  413  1 33 66  0  0
 0  0  16468  89012  38748 781608    0    0     0     8 1276  450  0 39 61  0  0
 0  0  16468  89012  38748 781616    0    0     0     0 1280  405  1 40 59  0  0
 1  0  16468  89012  38756 781628    0    0     0    24 1143  512  0 55 45  0  0
 0  0  16468  89012  38756 781632    0    0     0     0 1131  398  2 29 69  0  0
 1  0  16468  89012  38756 781640    0    0     0     0 1308  513  0 48 52  0  0
 0  0  16468  89012  38756 781640    0    0     0     0  937  385  2 24 74  0  0
 0  0  16468  89012  38756 781648    0    0     0     0 1577  465  0 55 45  0  0
 0  0  16468  89012  38764 781644    0    0     0    16 1594  454  0 53 47  0  0
 5  0  16468  89012  38764 781660    0    0     0     0 1142  428  0 34 66  0  0
 0  0  16468  89012  38764 781660    0    0     0     0 1123  438  2 39 59  0  0
 2  0  16468  89012  38764 781668    0    0     0     0 1200  402  0 36 64  0  0
 1  0  16468  89012  38764 781676    0    0     0     0 1258  438  1 50 49  0  0
 0  0  16468  89012  38772 781668    0    0     0    16  947  467  1 39 60  0  0
 1  0  16468  89012  38780 781684    0    0     0    28 1286  440  0 43 57  0  0
 0  0  16468  89012  38780 781692    0    0     0     0 1454  466  1 53 46  0  0
 0  0  16468  89012  38780 781692    0    0     0     0 1041  399  1 35 64  0  0
 0  0  16468  89012  38780 781700    0    0     0     0 1449  571  0 74 26  0  0
 0  0  16468  89012  38780 781704    0    0     0     0  903  388  0 27 73  0  0
 0  0  16468  89012  38788 781712    0    0     0    16 1342  441  1 47 52  0  0
 1  0  16468  89012  38788 781716    0    0     0     0 1360  384  0 36 64  0  0
 1  0  16468  89012  38788 781724    0    0     0     0 1388  500  0 55 45  0  0
 1  0  16468  89012  38788 781724    0    0     0     0 1300  453  1 39 60  0  0
 1  0  16468  89012  38788 781732    0    0     0     0  989  404  1 27 72  0  0
 2  0  16468  89012  38796 781740    0    0     0    16 1389  456  1 45 54  0  0
 0  0  16468  89012  38796 781740    0    0     0     0 1449  496  1 51 48  0  0
 0  0  16468  89012  38796 781752    0    0     0     0  873  411  1 21 78  0  0
 1  0  16468  89012  38796 781756    0    0     0   168 1282  501  2 38 60  0  0
 0  0  16468  89012  38796 781768    0    0     0     0 1372  467  0 45 55  0  0
 0  0  16468  89012  38804 781764    0    0     0    28 1536  504  1 48 51  0  0
 5  0  16468  89012  38804 781780    0    0     0     0 1394  703  5 43 52  0  0
 1  0  16468  89012  38804 781780    0    0     0     0 1384  524  2 47 51  0  0
 1  0  16468  89012  38804 781792    0    0     0    32 1163  439  2 33 65  0  0
 5  0  16468  89012  38804 781796    0    0     0     0 1629  494  0 60 40  0  0
 2  0  16468  89012  38812 781788    0    0     0    24 1081  443  0 33 67  0  0
 2  0  16468  89012  38812 781804    0    0     0     0 1367  433  0 46 54  0  0
 0  0  16468  89012  38812 781812    0    0     0     0 1219  436  2 44 54  0  0
 0  0  16468  89012  38812 781812    0    0     0     0 1337  460  1 47 52  0  0
 0  0  16468  89012  38812 781824    0    0     0     0 1252  405  0 42 58  0  0
 0  0  16468  89012  38820 781828    0    0     0    16 1142  429  1 36 63  0  0
 0  0  16468  89012  38820 781832    0    0     0     0 1470  435  1 53 46  0  0
 1  0  16468  89012  38828 781840    0    0     0    44 1266  480  1 33 66  0  0
 2  0  16468  89012  38828 781840    0    0     0     0 1186  415  1 33 66  0  0
 0  0  16468  89012  38828 781848    0    0     0     0  898  456  1 45 54  0  0
 0  0  16468  89012  38828 781856    0    0     0     0 1496  456  1 50 49  0  0
 3  0  16468  89012  38828 781856    0    0     0     0 1456  441  0 50 50  0  0
 0  0  16468  89012  38836 781868    0    0     0    44 1158  435  1 35 64  0  0
 0  0  16468  89012  38836 781872    0    0     0     0  936  402  0 30 70  0  0
 6  0  16468  89012  38836 781880    0    0     0     0 1299  442  0 47 53  0  0
 0  0  16468  89012  38836 781880    0    0     0     0 1124  483  1 45 54  0  0
 1  0  16468  89012  38836 781892    0    0     0     0 1229  419  0 39 61  0  0
 1  0  16468  89012  38844 781896    0    0     0    16 1431  446  1 46 53  0  0
 1  0  16468  89012  38844 781896    0    0     0     0 1238  393  1 40 59  0  0
 0  0  16468  89012  38844 781908    0    0     0     0 1468  495  0 46 54  0  0
 0  0  16468  89012  38844 781908    0    0     0     0 1202  393  0 35 65  0  0
 0  0  16468  89012  38844 781916    0    0     0     0 1137  450  0 51 49  0  0
 2  0  16468  89012  38852 781912    0    0     0    16 1535  440  1 45 54  0  0
 0  0  16468  89012  38852 781928    0    0     0     0 1122  437  0 41 59  0  0
 0  0  16468  89012  38852 781928    0    0     0   168 1481  477  0 50 50  0  0
 1  0  16468  89012  38852 781940    0    0     0     0 1234  400  0 39 61  0  0
 1  0  16468  89012  38852 781944    0    0     0     0 1189  415  0 37 63  0  0
 0  0  16468  89012  38860 781948    0    0     0    28 1262  438  1 41 58  0  0
 1  0  16468  89012  38860 781952    0    0     0     0 1141  389  0 33 67  0  0
 1  0  16468  89012  38868 781964    0    0     0    52 1190  454  1 37 62  0  0
 0  0  16468  89012  38868 781964    0    0     0     0 1284  417  1 41 58  0  0
 1  0  16468  89012  38868 781972    0    0     0     0 1345  517  1 59 40  0  0
 0  0  16468  89012  38868 781976    0    0     0     0  943  411  0 31 69  0  0
 0  0  16468  89012  38868 781984    0    0     0     0 1316  408  0 38 62  0  0
 2  0  16468  89012  38876 781992    0    0     0   108 1244  426  0 34 66  0  0
 4  0  16468  89012  38876 781992    0    0     0     0 1364  441  0 46 54  0  0
 0  0  16468  89012  38876 782000    0    0     0     0 1311  448  1 39 60  0  0
 1  0  16468  89012  38876 782004    0    0     0     0 1329  392  0 40 60  0  0
 0  0  16468  89012  38876 782012    0    0     0     0 1416  420  0 44 56  0  0
