 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  16468 129428  28808 746292    1   11   744   179  964  480  3 12 85  0  0
 0  0  16468 129428  28808 746296    0    0     0     0  117  346  3  2 95  0  0
 0  0  16468 129428  28808 746296    0    0     0     0   67  140  0  0 100  0  0
 1  0  16468 129428  28820 746284    0    0     0   124  192  207  0  4 96  0  0
 0  0  16468 129428  28820 746300    0    0     0     0  666  356  1 19 80  0  0
 0  0  16468 129428  28820 746300    0    0     0     0 1060  364  0 29 71  0  0
 1  0  16468 129428  28820 746304    0    0     0     0  621  435  0 18 82  0  0
 0  0  16468 129428  28820 746308    0    0     0     0  811  528  1 11 88  0  0
 0  0  16468 129428  28828 746300    0    0     0    16 1187  592  0 13 87  0  0
 1  0  16468 129428  28828 746316    0    0     0     0 1090  677  1 11 88  0  0
 0  0  16468 129428  28828 746320    0    0     0     0  834  441  0 10 90  0  0
 1  0  16468 129428  28828 746324    0    0     0     0  768  501  0 11 89  0  0
 1  0  16468 129428  28828 746324    0    0     0     0  691  451  0  6 94  0  0
 1  0  16468 129428  28836 746320    0    0     0    16  876  577  0 11 89  0  0
 0  0  16468 129428  28836 746328    0    0     0     0  400  289  0  3 97  0  0
 0  0  16468 129428  28836 746332    0    0     0     0  552  362  1  5 94  0  0
 0  0  16468 129428  28836 746332    0    0     0     0  744  373  0  9 91  0  0
 2  0  16468 129428  28836 746336    0    0     0     0  643  631  0  9 91  0  0
 0  0  16468 129428  28836 746340    0    0     0     0  977  706  1 12 87  0  0
 0  0  16468 129428  28844 746340    0    0     0    24  517  463  1  5 94  0  0
 0  0  16468 129428  28844 746344    0    0     0     0  758  605  0  8 92  0  0
 0  0  16468 129428  28844 746344    0    0     0     0  517  547  1  2 97  0  0
 0  0  16468 129428  28844 746348    0    0     0     0  777  441  0 10 90  0  0
 1  0  16468 129428  28844 746352    0    0     0    32  586  535  0  6 94  0  0
 0  0  16468 129428  28852 746344    0    0     0    28  937  588  1 14 85  0  0
 0  0  16468 129428  28852 746356    0    0     0     0  706  577  0 11 89  0  0
 0  0  16468 129428  28852 746356    0    0     0     0  742  484  0  7 93  0  0
 0  0  16468 129428  28852 746356    0    0     0     0  484  413  0  7 93  0  0
 0  0  16468 129428  28852 746360    0    0     0     0  506  478  0  5 95  0  0
 0  0  16468 129428  28860 746352    0    0     0    16  504  472  1  5 94  0  0
 0  0  16468 129428  28860 746364    0    0     0     0  747  507  1  6 93  0  0
 1  0  16468 129428  28860 746364    0    0     0     0  484  464  1  6 93  0  0
 0  0  16468 129428  28860 746368    0    0     0     0  886  530  1 14 85  0  0
 0  0  16468 129428  28860 746368    0    0     0   644  644  532  0  7 93  0  0
 0  0  16468 129428  28868 746372    0    0     0    44  601  439  1  7 92  0  0
 0  0  16468 129428  28868 746376    0    0     0     0  972  554  1 12 87  0  0
 0  0  16468 129428  28868 746376    0    0     0     0  885  559  0 10 90  0  0
 0  0  16468 129428  28868 746380    0    0     0     0  480  495  0  3 97  0  0
 0  0  16468 129428  28868 746384    0    0     0    92  884  620  0 14 86  0  0
 0  0  16468 129428  28876 746376    0    0     0    28  636  608  1  7 92  0  0
 0  0  16468 129428  28876 746388    0    0     0     0  656  556  1  7 92  0  0
 0  0  16468 129428  28876 746388    0    0     0     0  833  566  0  8 92  0  0
 0  0  16468 129428  28876 746392    0    0     0     0  765  565  2  9 89  0  0
 0  0  16468 129428  28876 746392    0    0     0     0  734  522  0 10 90  0  0
