 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  16468  91924  36020 772404    0    3   208    62  867  431  1 21 78  0  0
 0  0  16468  91924  36020 772412    0    0     0     0  657  525  4 20 76  0  0
 0  0  16468  91924  36020 772416    0    0     0     0 1282  448  0 44 56  0  0
 0  0  16468  91924  36020 772420    0    0     0     0  764  484  1 29 70  0  0
 1  0  16468  91924  36028 772424    0    0     0    48 1147  422  0 29 71  0  0
 0  0  16468  91924  36028 772428    0    0     0     0  962  387  0 34 66  0  0
 0  0  16468  91924  36028 772436    0    0     0     0 1026  488  1 39 60  0  0
 0  0  16468  91924  36028 772440    0    0     0     0 1212  482  2 44 54  0  0
 3  0  16468  91924  36028 772440    0    0     0     0 1002  402  0 34 66  0  0
 0  0  16468  91924  36036 772448    0    0     0    16 1109  423  1 34 65  0  0
 1  0  16468  91924  36036 772452    0    0     0     0 1275  392  0 37 63  0  0
 0  0  16468  91924  36036 772456    0    0     0     0  973  366  1 37 62  0  0
 0  0  16468  91924  36036 772460    0    0     0     0 1014  274  0 29 71  0  0
 0  0  16468  91924  36036 772464    0    0     0     0  741  275  0 17 83  0  0
 0  0  16468  91924  36044 772464    0    0     0    16  539  281  0 12 88  0  0
 0  0  16468  91924  36044 772468    0    0     0     0 1048  344  0 30 70  0  0
 0  0  16468  91924  36044 772472    0    0     0     0 1078  304  0 29 71  0  0
 0  0  16468  91924  36044 772476    0    0     0     0 1087  316  0 32 68  0  0
 1  0  16468  91924  36044 772476    0    0     0     0  967  299  1 26 73  0  0
 0  0  16468  91924  36052 772476    0    0     0    48  979  476  1 31 68  0  0
 0  0  16468  91924  36052 772480    0    0     0     0 1130  291  0 33 67  0  0
 0  0  16468  91924  36052 772484    0    0     0     0 1100  363  0 43 57  0  0
 0  0  16468  91924  36052 772488    0    0     0   556  857  336  0 23 77  0  0
 0  0  16468  91924  36052 772488    0    0     0     0 1004  328  0 30 70  0  0
 0  0  16468  91924  36060 772492    0    0     0    56  954  317  1 31 68  0  0
 0  0  16468  91924  36060 772496    0    0     0     0  813  294  1 22 77  0  0
 0  0  16468  91924  36060 772500    0    0     0     0  942  357  1 23 76  0  0
 0  0  16468  91924  36060 772504    0    0     0     0  737  328  0 22 78  0  0
 0  0  16468  91924  36060 772508    0    0     0     0 1173  275  1 31 68  0  0
 1  0  16468  91924  36068 772508    0    0     0    16 1019  314  0 27 73  0  0
 0  0  16468  91924  36068 772512    0    0     0     0  949  304  0 28 72  0  0
 0  0  16468  91924  36068 772516    0    0     0     0  843  312  0 20 80  0  0
 0  0  16468  91924  36068 772520    0    0     0     0  829  279  2 25 73  0  0
 0  0  16468  91924  36068 772524    0    0     0   756  921  344  0 26 74  0  0
 0  0  16468  91924  36076 772516    0    0     0    44  694  285  1 14 85  0  0
 0  0  16468  91924  36076 772528    0    0     0     0 1074  322  1 29 70  0  0
 0  0  16468  91924  36076 772532    0    0     0     0  957  309  0 29 71  0  0
 2  0  16468  91924  36076 772536    0    0     0     0 1529  331  1 49 50  0  0
 0  0  16468  91924  36076 772540    0    0     0     0  554  330  0 24 76  0  0
 0  0  16468  91924  36084 772532    0    0     0    16  890  371  1 38 61  0  0
 0  0  16468  91924  36084 772544    0    0     0     0  889  266  0 23 77  0  0
 0  0  16468  91924  36084 772548    0    0     0     0  987  300  0 28 72  0  0
 0  0  16468  91924  36084 772556    0    0     0     0  803  296  1 23 76  0  0
 0  0  16468  91924  36084 772556    0    0     0     0 1041  299  0 26 74  0  0
 0  0  16468  91924  36092 772560    0    0     0    16  600  270  1 11 88  0  0
 0  0  16468  91924  36092 772564    0    0     0     0  784  288  0 23 77  0  0
 0  0  16468  91924  36092 772568    0    0     0     0  696  367  0 35 65  0  0
 0  0  16468  91924  36092 772572    0    0     0     0  750  357  1 28 71  0  0
 0  0  16468  91924  36092 772572    0    0     0     0  960  286  0 26 74  0  0
 0  0  16468  91924  36108 772624    0    0     0    92  773  333  0 27 73  0  0
 0  0  16468  91924  36108 772628    0    0     0     0  866  293  1 17 82  0  0
