 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0  16468 122404  32596 761276    0    0     0     0 2111  928  2 34 64  0  0
 0  0  16468 122404  32596 761280    0    0     0     0 1270  604  0 16 84  0  0
 1  0  16468 122404  32596 761288    0    0     0     0 1559  645  1 22 77  0  0
 0  0  16468 122404  32604 761292    0    0     0    16 1761  715  1 24 74  0  0
 0  0  16468 122404  32604 761300    0    0     0     0 1555  617  1 20 79  0  0
 1  0  16468 122404  32604 761304    0    0     0     0 1609  639  1 23 76  0  0
 0  0  16468 122404  32604 761312    0    0     0     0 1506  665  0 22 78  0  0
 2  0  16468 122404  32604 761316    0    0     0     0 1417  635  0 19 81  0  0
 0  0  16468 122404  32612 761324    0    0     0    16 1432  586  1 25 74  0  0
 0  0  16468 122404  32612 761336    0    0     0     0 1580  666  1 22 77  0  0
 0  0  16468 122404  32612 761344    0    0     0    20 1688  674  0 28 72  0  0
 0  0  16468 122404  32612 761348    0    0     0     0 1341  615  1 19 80  0  0
 0  0  16468 122404  32612 761356    0    0     0     0 1804  708  1 33 66  0  0
 1  0  16468 122404  32620 761360    0    0     0    16 1456  646  1 23 76  0  0
 0  0  16468 122404  32620 761368    0    0     0     0 1749  684  1 27 72  0  0
 2  0  16468 122404  32620 761372    0    0     0     0 1772  702  1 27 72  0  0
 0  0  16468 122404  32620 761380    0    0     0     0 1345  533  0 18 82  0  0
 0  0  16468 122404  32620 761388    0    0     0     0 1486  640  0 23 77  0  0
 0  0  16468 122404  32628 761392    0    0     0    16 1533  687  0 23 77  0  0
 0  0  16468 122404  32628 761400    0    0     0     0 1371  548  0 19 81  0  0
 0  0  16468 122404  32628 761408    0    0     0   200 1802  665  1 25 74  0  0
 0  0  16468 122404  32628 761412    0    0     0     0 1422  627  0 21 79  0  0
 0  0  16468 122404  32628 761420    0    0     0     0 1825  697  1 30 69  0  0
 0  0  16468 122404  32636 761424    0    0     0    28 1241  539  1 13 86  0  0
 0  0  16468 122404  32636 761436    0    0     0     0 1632  607  1 22 77  0  0
 1  0  16468 122404  32636 761440    0    0     0     0 1463  630  1 22 77  0  0
 0  0  16468 122404  32636 761448    0    0     0     0 1916  716  0 28 72  0  0
 1  0  16468 122404  32636 761456    0    0     0     0 1798  734  1 26 73  0  0
 0  0  16468 122404  32644 761464    0    0     0    16 1748  788  1 27 72  0  0
 0  0  16468 122404  32644 761472    0    0     0     0 1579  655  1 22 77  0  0
 0  0  16468 122404  32644 761480    0    0     0     8 1300  601  0 18 82  0  0
 0  0  16468 122404  32644 761484    0    0     0     0 1653  682  1 23 76  0  0
 0  0  16468 122404  32644 761492    0    0     0     0 1426  582  0 21 79  0  0
 0  0  16468 122404  32652 761496    0    0     0    24 1506  624  1 23 76  0  0
 0  0  16468 122404  32652 761504    0    0     0     0 1462  570  0 21 79  0  0
 0  0  16468 122404  32652 761508    0    0     0     0 1106  455  1 14 85  0  0
 0  0  16468 122404  32652 761516    0    0     0     0 1469  592  1 20 79  0  0
 2  0  16468 122404  32652 761524    0    0     0     0 2009  703  0 30 70  0  0
 0  0  16468 122404  32660 761528    0    0     0    16 1671  640  1 24 75  0  0
 0  0  16468 122404  32660 761536    0    0     0     0 1364  647  0 19 81  0  0
 0  0  16468 122404  32660 761544    0    0     0     0 1600  578  1 24 75  0  0
 0  0  16468 122404  32660 761548    0    0     0     0 1608  616  0 24 76  0  0
 0  0  16468 122404  32660 761556    0    0     0     0 1237  539  0 18 82  0  0
 1  0  16468 122404  32668 761560    0    0     0    28 1704  680  1 26 73  0  0
 0  0  16468 122404  32668 761568    0    0     0     0 1306  567  0 20 80  0  0
 1  0  16468 122404  32668 761572    0    0     0     0 1451  622  2 19 79  0  0
 0  0  16468 122404  32668 761580    0    0     0    32 1554  680  1 24 75  0  0
 0  0  16468 122404  32668 761588    0    0     0     0 1184  575  0 16 84  0  0
 0  0  16468 122404  32676 761600    0    0     0    16 1270  604  0 19 81  0  0
 2  0  16468 122404  32676 761604    0    0     0     0 1340  587  1 18 81  0  0
 0  0  16468 122404  32676 761612    0    0     0     0 1859  912  1 32 67  0  0
 0  0  16468 122404  32676 761616    0    0     0   200 1654  873  2 23 75  0  0
 0  0  16468 122404  32676 761624    0    0     0     0 1583  734  0 20 80  0  0
 0  0  16468 122404  32684 761628    0    0     0    28 1326  755  1 17 81  1  0
 0  0  16468 122404  32684 761636    0    0     0     0 1306  664  1 17 82  0  0
 0  0  16468 122404  32684 761640    0    0     0     0 1668  897  0 25 75  0  0
 0  0  16468 122404  32684 761648    0    0     0     0 1563  796  1 21 78  0  0
 0  0  16468 122404  32684 761656    0    0     0     0 1691  900  1 26 73  0  0
 0  0  16468 122404  32692 761664    0    0     0    28 1721  828  1 23 76  0  0
 0  0  16468 122404  32692 761668    0    0     0     0 1397  680  0 19 81  0  0
 0  0  16468 122404  32692 761676    0    0     0     0 1647  768  1 25 74  0  0
 0  0  16468 122404  32692 761680    0    0     0     4 1457  610  0 19 81  0  0
 0  0  16468 122404  32692 761688    0    0     0     0 1434  685  0 23 77  0  0
 0  0  16468 122404  32700 761692    0    0     0    16 1733  763  0 24 76  0  0
 0  0  16468 122404  32700 761700    0    0     0     0 1642  721  0 23 77  0  0
 0  0  16468 122404  32700 761704    0    0     0     0 1658  696  0 28 72  0  0
 0  0  16468 122404  32700 761712    0    0     0     0 1901  790  2 26 72  0  0
 0  0  16468 122404  32700 761724    0    0     0     0 1940  752  0 28 72  0  0
 1  0  16468 122404  32708 761732    0    0     0    16 1639  678  0 26 74  0  0
 0  0  16468 122404  32708 761736    0    0     0     0 1505  646  0 21 79  0  0
 0  0  16468 122404  32708 761744    0    0     0     0 1375  541  0 18 82  0  0
 0  0  16468 122404  32708 761748    0    0     0   148 1833  751  2 25 73  0  0
 0  0  16468 122404  32708 761756    0    0     0     0 1512  659  0 24 76  0  0
 0  0  16468 122404  32716 761760    0    0     0    16 1330  588  0 19 81  0  0
 0  0  16468 122404  32716 761772    0    0     0     0 1278  515  0 18 82  0  0
 0  0  16468 122404  32716 761780    0    0     0     0 1592  642  0 24 76  0  0
 0  0  16468 122404  32716 761784    0    0     0     0 1640  717  1 25 74  0  0
 0  0  16468 122404  32716 761792    0    0     0     0  918  446  0 11 89  0  0
 1  0  16468 122404  32724 761800    0    0     0    16 1375  634  0 16 84  0  0
 0  0  16468 122404  32724 761804    0    0     0     0  978  485  1 10 89  0  0
 0  0  16468 122404  32724 761812    0    0     0     0 1340  694  0 19 81  0  0
 0  0  16468 122404  32724 761816    0    0     0     0 1055  582  1 11 88  0  0
 0  0  16468 122404  32724 761824    0    0     0   224 1128  622  0 14 86  0  0
 0  0  16468 122404  32732 761832    0    0     0    28 1891  904  1 28 71  0  0
 0  0  16468 122404  32740 761840    0    0     0    44 2040  877  2 36 62  0  0
 0  0  16468 122404  32740 761848    0    0     0     0 1435  560  0 18 82  0  0
 0  0  16468 122404  32740 761852    0    0     0     0 1559  652  1 26 73  0  0
 0  0  16468 122404  32740 761860    0    0     0     0 1364  622  0 20 80  0  0
 0  0  16468 122404  32740 761864    0    0     0     0 1705  737  2 27 71  0  0
 0  0  16468 122404  32748 761872    0    0     0    44 1329  528  0 19 81  0  0
 0  0  16468 122404  32748 761880    0    0     0     0 1083  503  0 17 83  0  0
 0  0  16468 122404  32748 761884    0    0     0     0 1432  610  1 21 78  0  0
 0  0  16468 122404  32748 761892    0    0     0     8 1782  757  0 29 71  0  0
 0  0  16468 122404  32748 761896    0    0     0     0 1165  564  1 14 85  0  0
 0  0  16468 122404  32756 761904    0    0     0    24 1601  655  2 23 75  0  0
 0  0  16468 122404  32756 761908    0    0     0     0 1672  690  0 27 73  0  0
 0  0  16468 122404  32756 761916    0    0     0     0 1677  703  1 27 72  0  0
 0  0  16468 122404  32756 761924    0    0     0     0 1377  646  0 20 80  0  0
 0  0  16468 122404  32756 761932    0    0     0     0 1720  736  0 25 75  0  0
 0  0  16468 122404  32764 761936    0    0     0    16 1652  698  0 27 73  0  0
 0  0  16468 122404  32764 761944    0    0     0     0 1641  740  0 25 75  0  0
 1  0  16468 122404  32764 761948    0    0     0     0 1053  520  1 15 84  0  0
 1  0  16468 122404  32764 761956    0    0     0     0 1684  768  2 21 77  0  0
 1  0  16468 122404  32764 761964    0    0     0     0 1637  739  1 26 73  0  0
 0  0  16468 122404  32772 761960    0    0     0    16 1642  639  1 23 76  0  0
 1  0  16468 122404  32772 761980    0    0     0     0 1596  717  1 24 75  0  0
 1  0  16468 122404  32772 761984    0    0     0     0 1562  722  0 23 77  0  0
 1  0  16468 122404  32772 761992    0    0     0     0 1421  656  0 21 79  0  0
 2  0  16468 122404  32772 762000    0    0     0     0 1445  641  2 18 80  0  0
 1  0  16468 122404  32780 761996    0    0     0    16 1116  563  0 14 86  0  0
 0  0  16468 122404  32780 762012    0    0     0     0 1837  820  1 29 70  0  0
 1  0  16468 122404  32780 762016    0    0     0     0 1435  736  0 18 82  0  0
 0  0  16468 122404  32780 762024    0    0     0   204 1376  768  0 18 82  0  0
 0  0  16468 122404  32780 762028    0    0     0     0 1582  912  0 24 76  0  0
 0  0  16468 122404  32788 762028    0    0     0    28 1544  709  1 23 76  0  0
 1  0  16468 122404  32788 762044    0    0     0     0 1846  919  0 27 73  0  0
 0  0  16468 122404  32788 762048    0    0     0     0 1691  784  0 26 74  0  0
 2  0  16468 122404  32788 762056    0    0     0    44 1680  854  1 24 75  0  0
 1  0  16468 122404  32788 762060    0    0     0     0 1774  856  1 28 71  0  0
 1  1  16468 122404  32792 762064    0    0     0    12 1583  745  0 21 79  0  0
 0  0  16468 122404  32796 762076    0    0     0     4 1397  605  0 18 82  0  0
 0  0  16468 122404  32796 762080    0    0     0     0 1582  773  0 25 75  0  0
 0  0  16468 122404  32796 762088    0    0     0     0 1101  487  0 15 85  0  0
 0  0  16468 122404  32796 762096    0    0     0     4 1664  696  0 23 77  0  0
 2  0  16468 122404  32796 762100    0    0     0     0 1533  729  1 23 76  0  0
 1  0  16468 122404  32804 762116    0    0     0    16 1707  777  1 23 76  0  0
 0  0  16468 122404  32804 762120    0    0     0     0 1680  729  1 24 75  0  0
 1  0  16468 122404  32804 762128    0    0     0     0 1376  634  1 19 80  0  0
 0  0  16468 122404  32804 762132    0    0     0     0 1715  754  0 25 75  0  0
 0  0  16468 122404  32804 762140    0    0     0     0 1277  601  1 14 85  0  0
 0  0  16468 122404  32812 762148    0    0     0    16 1146  643  0 14 86  0  0
 0  0  16468 122404  32812 762152    0    0     0     0 1311  726  1 14 85  0  0
 0  0  16468 122404  32812 762160    0    0     0     0 1834  737  1 31 68  0  0
 1  0  16468 122404  32812 762168    0    0     0     0 1443  789  0 19 81  0  0
 0  0  16468 122404  32812 762172    0    0     0     0 1391  604  2 17 81  0  0
 1  0  16468 122404  32820 762180    0    0     0    16 1479  739  0 22 78  0  0
 0  0  16468 122404  32820 762184    0    0     0     0 1225  553  0 19 81  0  0
 2  0  16468 122404  32820 762192    0    0     0     0 1459  625  1 19 80  0  0
 0  0  16468 122404  32820 762200    0    0     0     0 1721  744  0 28 72  0  0
 0  0  16468 122404  32820 762204    0    0     0     0 1732  822  2 19 79  0  0
 0  0  16468 122404  32828 762212    0    0     0    16 1674  713  1 26 73  0  0
 0  0  16468 122404  32828 762216    0    0     0     0 1705  732  0 26 74  0  0
 0  0  16468 122404  32828 762224    0    0     0     0 1937  825  1 28 71  0  0
 1  0  16468 122404  32828 762236    0    0     0   200 1719  784  1 26 73  0  0
 0  0  16468 122404  32828 762240    0    0     0     0 1354  608  1 22 77  0  0
 0  0  16468 122404  32836 762248    0    0     0    28 1579  693  0 24 76  0  0
 0  0  16468 122404  32836 762252    0    0     0     0 1440  643  1 20 79  0  0
 0  0  16468 122404  32836 762260    0    0     0     0 1070  495  0 16 84  0  0
 0  0  16468 122404  32836 762268    0    0     0     0 1785  765  2 28 70  0  0
 1  0  16468 122404  32836 762272    0    0     0     0  971  537  0 13 87  0  0
 0  0  16468 122404  32844 762280    0    0     0    16 1558  712  0 23 77  0  0
 0  0  16468 122404  32844 762288    0    0     0     0 1413  635  1 20 79  0  0
 0  0  16468 122404  32844 762292    0    0     0     0 1091  499  0 14 86  0  0
 0  0  16468 122404  32844 762300    0    0     0    12 1853  823  0 28 72  0  0
 0  0  16468 122404  32844 762304    0    0     0     0 1638  713  0 26 74  0  0
 0  0  16468 122404  32852 762312    0    0     0    16 1878  794  2 26 72  0  0
 0  0  16468 122404  32852 762316    0    0     0     0 1519  722  1 22 77  0  0
 0  0  16468 122404  32860 762468    0    0     4    48 1461 1006  2 22 76  0  0
 1  0  16468 122404  32860 762476    0    0     0     8 1349  501  1 18 81  0  0
 0  0  16468 122404  32860 762480    0    0     0     0 1692  657  0 27 73  0  0
 0  0  16468 122404  32860 762488    0    0     0     0 1667  714  1 23 76  0  0
 0  0  16468 122404  32860 762492    0    0     0     0 1905  895  1 27 72  0  0
 0  0  16468 122404  32868 762504    0    0     0    64 1596  644  0 24 76  0  0
 1  0  16468 122404  32868 762512    0    0     0     0 1445  702  0 22 78  0  0
 0  0  16468 122404  32868 762516    0    0     0     0 1942  772  0 29 71  0  0
 0  0  16468 122404  32868 762524    0    0     0     0 1811  809  1 28 71  0  0
 0  0  16468 122404  32868 762532    0    0     0     0 1537  644  1 24 75  0  0
 0  0  16468 122404  32876 762536    0    0     0    16 1603  817  1 20 79  0  0
 0  0  16468 122404  32884 762540    0    0     0    56 1517  720  1 22 77  0  0
 0  0  16468 122404  32884 762544    0    0     0     0 1783  874  1 23 76  0  0
 0  0  16468 122404  32884 762552    0    0     0     0 1636  734  0 22 78  0  0
 0  0  16468 122404  32884 762556    0    0     0     0 1408  665  0 21 79  0  0
 0  0  16468 122404  32908 762564    0    0     0   936 1334  832  1 18 81  0  0
 0  0  16468 122404  32908 762568    0    0     0     0 1362  774  0 21 79  0  0
 0  0  16468 122404  32908 762576    0    0     0   200 1429  679  2 17 81  0  0
 1  0  16468 122404  32908 762588    0    0     0     0 1662  885  0 24 76  0  0
 0  0  16468 122404  32908 762596    0    0     0     0 2021  975  0 33 67  0  0
 0  0  16468 122404  32916 762600    0    0     0    28 1586  802  0 21 79  0  0
 0  0  16468 122404  32916 762608    0    0     0     0 1876  778  1 28 71  0  0
 0  0  16468 122404  32916 762612    0    0     0     0 1821  782  0 26 74  0  0
 0  0  16468 122404  32916 762620    0    0     0     0 1506  674  1 23 76  0  0
 0  0  16468 122404  32916 762628    0    0     0     0 1833  936  0 27 73  0  0
 1  0  16468 122404  32924 762636    0    0     0    16 1893  887  1 29 70  0  0
 0  0  16468 122404  32924 762640    0    0     0     0 1366  608  1 16 82  0  0
 0  0  16468 122404  32924 762648    0    0     0     0 1521  632  2 18 80  0  0
 1  0  16468 122404  32924 762656    0    0     0     0 1652  740  0 22 78  0  0
 0  0  16468 122404  32924 762664    0    0     0     0 1625  644  0 22 78  0  0
 0  0  16468 122404  32932 762668    0    0     0    16 1486  704  0 21 79  0  0
 0  0  16468 122404  32932 762676    0    0     0     0 1393  632  0 17 83  0  0
 1  0  16468 122404  32932 762680    0    0     0    92 1475  667  1 18 81  0  0
 0  0  16468 122404  32932 762688    0    0     0     0 1275  602  0 15 85  0  0
 0  0  16468 122404  32932 762692    0    0     0     0 1326  610  1 19 80  0  0
 0  0  16468 122404  32940 762700    0    0     0    36 1569  754  1 21 78  0  0
 0  0  16468 122404  32940 762704    0    0     0     0 1423  684  0 21 79  0  0
 0  0  16468 122404  32940 762712    0    0     0     0 1544  690  1 21 78  0  0
 0  0  16468 122404  32940 762720    0    0     0     0 1344  594  0 20 80  0  0
 0  0  16468 122404  32940 762728    0    0     0     0 1242  570  0 16 84  0  0
 0  0  16468 122404  32948 762732    0    0     0    16 1297  631  1 15 84  0  0
 0  0  16468 122404  32948 762740    0    0     0     0 1758  744  2 24 74  0  0
 0  0  16468 122404  32948 762744    0    0     0     0 1603  677  1 22 77  0  0
 0  0  16468 122404  32948 762752    0    0     0     0 1460  639  0 22 78  0  0
 0  0  16468 122404  32948 762756    0    0     0     0 1741  694  1 26 73  0  0
 0  0  16468 122404  32956 762768    0    0     0    16 1857  768  0 29 71  0  0
 0  0  16468 122404  32956 762772    0    0     0     0 1319  625  1 19 80  0  0
 0  0  16468 122404  32956 762780    0    0     0   200 1256  698  0 17 83  0  0
 1  0  16468 122404  32956 762788    0    0     0     0 1413  671  2 21 77  0  0
 1  0  16468 122404  32956 762796    0    0     0     0 1154  524  0 13 87  0  0
 0  0  16468 122404  32964 762800    0    0     0    28 1580  674  0 21 79  0  0
 2  0  16468 122404  32964 762808    0    0     0     0  841  489  1 11 88  0  0
 2  0  16468 122404  32964 762812    0    0     0     0 1280  624  0 15 85  0  0
 3  0  16468 122404  32964 762820    0    0     0     0 1895  815  1 27 72  0  0
 3  0  16468 122404  32964 762824    0    0     0     0 1925  832  1 26 73  0  0
 1  0  16468 122404  32972 762832    0    0     0    16 1582  607  0 23 77  0  0
 1  0  16468 122404  32972 762836    0    0     0     0 1669  725  0 25 75  0  0
 1  0  16468 122404  32972 762844    0    0     0     0 1611  697  0 24 76  0  0
 1  0  16468 122404  32972 762852    0    0     0     0 1884  746  1 29 70  0  0
 0  0  16468 122404  32972 762860    0    0     0     0 1680  681  0 25 75  0  0
 1  0  16468 122404  32980 762864    0    0     0    16 1519  608  1 21 78  0  0
 1  0  16468 122404  32980 762872    0    0     0     0 1413  585  1 18 81  0  0
 1  0  16468 122404  32980 762876    0    0     0     0 1343  698  1 17 82  0  0
 1  0  16468 122404  32980 762884    0    0     0     4 1821  821  0 30 70  0  0
 0  0  16468 122404  32980 762896    0    0     0     0 1694  811  1 25 74  0  0
 0  0  16468 122404  32988 762900    0    0     0    16 1333  712  0 19 81  0  0
 0  0  16468 122404  32988 762908    0    0     0     0 1318  683  1 17 82  0  0
 2  0  16468 122404  32988 762912    0    0     0     0 1828  978  1 28 71  0  0
 0  0  16468 122404  32988 762920    0    0     0    28 1556  923  1 26 73  0  0
 0  0  16468 122404  32988 762924    0    0     0     0   36   81  0  0 100  0  0
 0  0  16468 122404  32996 762916    0    0     0    16   42   89  0  0 100  0  0
 0  0  16468 122404  32996 762924    0    0     0     0   49   93  0  0 100  0  0
