(PDH-CSV 4.0) (ora solare Europa occidentale)(-60),Disco fisico/% Tempo disco,Disco fisico/% Tempo inattivit�,Disco fisico/% Tempo lettura disco,Disco fisico/% Tempo scrittura disco,Disco fisico/Letture sec,Disco fisico/Scritture sec,Disco fisico/Suddivisione sec,Disco fisico/Trasferimenti sec,% Byte vincolati in uso,Errore di richiesta sec,Errori sec,Errori di sec,Errori in sec,Input sec,Letture sec,MByte disponibili,Output sec,sec,Scritture in sec,Scritture sec,Processore/% Tempo di interrupt,Processore/% Tempo DPC,Processore/% Tempo inattivit�,Processore/% Tempo privilegiato,Processore/% Tempo processore,Processore/% Tempo utente,Processore/sec
11/29/2023 18:08:32.364,2.560709113588976,97.43116464123429,2.2856292013363912,0.2750799122525841,184.36785073578804,20.039983775629132,0.0,204.4078345114172,69.1596202247682,5069.11389604539,2322.634119595417,9127.210610610287,2125.2402794054697,1794.5805471075887,182.36385235822516,5627,0.0,1794.5805471075887,0.0,0.0,0.2935568494978311,0.0,0.0,2.935548454916223,100.0,96.67763826665887,46786.34812177256
11/29/2023 18:08:33.354,0.5192228515832544,99.6436763357693,0.4399096241328777,0.0793132274503767,6.060721153088564,9.091081729632846,0.0,15.151802882721409,69.14680690251916,3557.643316862987,2594.998773714087,6924.373917403684,1375.783701751104,252.5300480453568,1.0101201921814271,5628,0.0,252.5300480453568,0.0,0.0,0.0,0.0,0.0,1.3810016739414228,100.0,98.74144291892073,46219.05951345339
11/29/2023 18:08:34.356,0.2042414761993061,99.9698503054191,0.0,0.2042414761993061,0.0,3.9919701520391726,0.0,3.9919701520391726,69.13390484851178,3475.0100173501,2308.356740416652,6549.825026958273,1363.2578069213776,0.0,0.0,5631,0.0,0.0,0.0,0.0,0.0,0.0974650504061775,0.0,1.65684597667745,100.0,98.14353330468397,46250.96618152586
11/29/2023 18:08:35.370,0.2772287148238515,99.69624269341932,0.0,0.2772287148238515,0.0,10.847987155983207,0.0,10.847987155983207,69.13301750764553,3513.761657888015,2282.022025358649,6571.907855224736,1365.86020100334,0.0,0.0,5632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6372283124571068,100.0,98.4266868560098,46661.13748048595
11/29/2023 18:08:36.359,0.0715027484184792,99.89712256525256,0.0,0.0715027484184792,0.0,2.021640448011696,0.0,2.021640448011696,69.13301750764553,3499.4596155082463,2332.973077005497,6606.720984102223,1377.7479653199707,0.0,0.0,5634,0.0,0.0,0.0,0.0,0.0987029033512086,0.0,0.0,1.283218606159344,100.0,98.61050773016073,46313.76102349995
11/29/2023 18:08:37.373,0.5514791267813233,99.43114415252144,0.0,0.5514791267813233,0.0,11.83331357827372,0.0,11.83331357827372,69.13637166589879,3889.21572939263,2277.9128638176912,6897.835706668723,1365.7616088257587,0.0,0.0,5634,0.0,0.0,0.0,0.0,0.0,0.192613355242597,0.0,2.6966264211164432,100.0,97.55991196452307,46224.867274596574
11/29/2023 18:08:38.374,1.7211177572631196,98.28259139742052,1.5719017635880783,0.1492159936750414,117.9716160291834,3.9990378314977426,0.0,121.97065386068113,69.15197127246111,4281.969758076208,2325.440499015937,7721.1422931642655,1653.6021433243163,920.7784607023552,117.9716160291834,5632,0.0,920.7784607023552,0.0,0.0,0.0,0.0976377483571494,0.0,1.6597817357424245,100.0,98.51270895362947,47470.578578793946
11/29/2023 18:08:39.376,1.4562768637617307,98.47537985014776,1.2842809244387527,0.1719959393229783,109.79530860616552,6.986974184028714,0.0,116.78228279019424,69.14254761513847,3955.6255273294,2324.666124943268,7338.319171568445,1567.078495560726,728.6415934772801,109.79530860616552,5634,0.0,728.6415934772801,0.0,0.0,0.0,0.0974550509161473,0.0,1.6568356659338659,100.0,98.04605866424804,47571.31280154408
11/29/2023 18:08:40.374,0.1695590842566965,99.81035073940868,0.0,0.1695590842566965,0.0,12.02362522119713,0.0,12.02362522119713,69.14091489024948,3579.0324408430124,2318.55573015418,6677.11987283814,1378.7090253639376,1.0019687684330942,1.0019687684330942,5635,0.0,1.0019687684330942,0.0,0.0,0.2935570553993877,0.0978556918124866,0.0,1.9570436959832276,100.0,98.04763566179646,45942.27197019423
11/29/2023 18:08:41.373,0.072492550544585,99.91494487683272,0.0,0.072492550544585,0.0,2.0017491283883855,0.0,2.0017491283883855,69.14155380081887,3619.1624241262016,2311.019368724392,6693.849085330761,1362.1902818682963,0.0,0.0,5637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782032658284411,100.0,99.02488410401128,46262.42410618399
