"(PDH-CSV 4.0) (ora solare Europa occidentale)(-60)","\\CLAUDIO\Disco fisico(_Total)\% Tempo disco","\\CLAUDIO\Disco fisico(_Total)\% Tempo inattività","\\CLAUDIO\Disco fisico(_Total)\% Tempo lettura disco","\\CLAUDIO\Disco fisico(_Total)\% Tempo scrittura disco","\\CLAUDIO\Disco fisico(_Total)\Letture disco/sec","\\CLAUDIO\Disco fisico(_Total)\Scritture disco/sec","\\CLAUDIO\Disco fisico(_Total)\Suddivisione IO/sec","\\CLAUDIO\Disco fisico(_Total)\Trasferimenti disco/sec","\\CLAUDIO\Memoria\% Byte vincolati in uso","\\CLAUDIO\Memoria\Errore di richiesta nulla/sec","\\CLAUDIO\Memoria\Errori cache/sec","\\CLAUDIO\Memoria\Errori di pagina/sec","\\CLAUDIO\Memoria\Errori in transizione/sec","\\CLAUDIO\Memoria\Input pagine/sec","\\CLAUDIO\Memoria\Letture pagine/sec","\\CLAUDIO\Memoria\MByte disponibili","\\CLAUDIO\Memoria\Output pagine/sec","\\CLAUDIO\Memoria\Pagine/sec","\\CLAUDIO\Memoria\Scritture in copia/sec","\\CLAUDIO\Memoria\Scritture pagine/sec","\\CLAUDIO\Processore(_Total)\% Tempo di interrupt","\\CLAUDIO\Processore(_Total)\% Tempo DPC","\\CLAUDIO\Processore(_Total)\% Tempo inattività","\\CLAUDIO\Processore(_Total)\% Tempo privilegiato","\\CLAUDIO\Processore(_Total)\% Tempo processore","\\CLAUDIO\Processore(_Total)\% Tempo utente","\\CLAUDIO\Processore(_Total)\Interrupt/sec"
"11/29/2023 18:07:59.369","0.45238022619011314385","99.69489984744993194","0.012820006410003205108","0.43956021978010983986","1.0000196003841674841","22.000431208451686871","0","23.000450808835854133","69.473315814853023653","3436.0673469199996362","2309.0452572870426593","6033.1182491176823532","842.01650352346905493","0","0","5596","0","0","0","0","0.19532009766004884699","0","0","1.8554709277354637376","100","98.144579072289545252","46173.905008538167749"
"11/29/2023 18:08:00.367","0.17805010634007278902","99.740435029847859028","0.092436953738936997182","0.085613152601135791842","2.0040044015952673817","6.0120132047858030333","0","8.0160176063810695268","69.415868834922051178","5267.5255695931609807","2313.6230816417364622","11701.381700914767862","4455.9037869470776059","0","0","5598","0","0","3.0060066023929015167","0","0","0","0","2.3484998409282775711","100","97.75631214130578428","46225.367529397241015"
"11/29/2023 18:08:01.355","0.30415994981376009987","99.666842071542717463","0","0.30415994981376009987","0","12.145787097105264607","0","12.145787097105264607","69.405611085101398317","3804.6678081682243828","2341.1004629670396753","6935.2444324471061918","1396.7655161671054884","0","0","5599","0","0","0","0","0.098836042392311987403","0.19768220624313831424","0","1.9768524268069256333","100","97.557408659656758232","45676.256676513869024"
"11/29/2023 18:08:02.361","0.069085493944880116413","99.903996014313719343","0","0.069085493944880116413","0","1.9880583300290148863","0","1.9880583300290148863","69.402469873754881746","3644.1109189431840605","2299.1894586785556385","6701.7446305278090222","1352.8736935847446148","0","0","5600","0","0","0","0","0.097077544441107790907","0","0","1.4561035244635711638","100","98.432852726923727005","46664.699151606051601"
"11/29/2023 18:08:03.365","1.0867017801670177946","98.979772237346708152","0.71010864228960657307","0.37659313787741111046","44.819132391235164903","13.943730077273162493","0","58.762862468508330949","69.417111126104629193","4742.8601877124856401","2334.5788072234495303","7916.054761011935625","1428.2363522006940002","345.60530977241342043","43.823151671429940279","5601","0","345.60530977241342043","0","0","0","0","0","2.0426069169432352624","100","98.726067386566128903","46513.295595623858389"
"11/29/2023 18:08:04.366","0.0285513658352038735","99.936693490098775783","0","0.0285513658352038735","0","3.9961840438565214839","0","3.9961840438565214839","69.405930528744576691","3607.5551455914746839","2301.8020092613564884","6671.6292612184624886","1359.7016209221815188","0","0","5601","0","0","0","0","0.48779079461208352253","0.097562154914835913511","0","1.9511731684293820432","100","97.753522991791527375","46352.73777070275537"
"11/29/2023 18:08:05.364","0.070010550688199904568","99.90511596136330752","0","0.070010550688199904568","0","2.0042552342879167426","0","2.0042552342879167426","69.532821436769523871","787.67230707515125232","63.134039880069380501","2034.3190628022355213","1360.8893040814955384","0","0","5601","0","0","0","0","0.19573089972677246151","0.097860439088215289694","0","1.4679967802763060902","100","98.747496616724603768","46330.363995799481927"
"11/29/2023 18:08:06.360","0.29188784326088679233","99.676425377937121652","0","0.29188784326088679233","0","12.048675443925915829","0","12.048675443925915829","69.401600274583699957","3664.8054475274661854","2268.1631523190535518","6801.4772880961800183","1387.6057886254679943","0","0","5601","0","0","0","0","0","0.098052307281433020991","0","2.5492595876100274666","100","97.264153879672562653","45900.433159922773484"
"11/29/2023 18:08:07.376","0.13949428327368762481","99.830299835447334544","0","0.13949428327368762481","0","2.9527367243480502346","0","2.9527367243480502346","69.405043187878334265","3640.7243811211460525","2276.5600144723466656","6668.2637691526797425","1339.5582272792321419","0","0","5601","0","0","0","0","0.19222908675780661647","0","0","0.86504565379296405325","100","98.422552228665509233","46308.754293525256799"
"11/29/2023 18:08:08.372","0.54496960593895282798","99.437339639889742671","0.090220838242551074093","0.45474876769640171226","2.0078359814849413567","12.04701588890964814","0","14.054851870394589497","69.406569416030905018","3919.295835858605642","2337.1210824484719524","7042.4847050584321551","1388.4185811968368398","10.039179907424706784","3.0117539722274120351","5603","0","10.039179907424706784","0","0","0.098052159612369668706","0.098042119456767343189","0","1.7648685919334377026","100","98.832781710450944956","45792.715229727058613"
"11/29/2023 18:08:09.370","0.20501014329267130964","125.16209929585127725","0","0.20501014329267130964","0","6.0124300979845735071","0","6.0124300979845735071","69.402860307461310185","3669.5865031365847244","2319.7959461390478282","6749.9548566706816928","1362.8174888765033756","0","0","5603","0","0","1.0020716829974289919","0","0.097855770253970103534","0","0","0.88067187214741804446","100","99.124097669798189258","46371.869202389018028"
"11/29/2023 18:08:10.360","0.24106028951679153716","99.729293284766399097","0","0.24106028951679153716","0","7.0707956342079434364","0","7.0707956342079434364","69.406551674335858593","3794.9970282456065434","2332.3524456265918161","6678.8715333404179546","1158.6003703480730564","0","0","5603","0","0","0","0","0.19728256922490911007","0.098646335110873076268","0","1.282351851457164793","100","98.44525456683743414","46250.074243354159989"
"11/29/2023 18:08:11.366","0.15452303178462720168","99.822604179785884071","0","0.15452303178462720168","0","10.93426103580056008","0","10.93426103580056008","69.408894276574457649","3693.7921826395345306","2294.2067700570628404","6761.3494150468550288","1367.776653205597313","0","0","5603","0","0","0","0","0","0","0","1.359037271313119799","100","99.112464238280978179","46110.772811701484898"
"11/29/2023 18:08:12.355","0.0080181993914864111567","99.963629932898896868","0","0.0080181993914864111567","0","2.0222618675426566881","0","2.0222618675426566881","69.408113409161600771","3728.0397528148873789","2338.7458498130822591","6989.9481451611927696","1527.8188409284771296","0","0","5603","0","0","0","0","0.19748228539107326451","0.098746198306754476293","0","1.2836500218756297098","100","98.446188225865711274","46254.184565369410848"
"11/29/2023 18:08:13.370","0.50556757810106311979","99.413982184301787015","0.082863941762145898462","0.42270363633891722133","0.9851816852360278931","15.76290696377644629","0","16.748088649012473184","69.409373442039211","3785.0680346768190248","2275.7696928952245798","6833.2201687970891726","1361.5210889961904286","0.9851816852360278931","0.9851816852360278931","5603","0","0.9851816852360278931","0","0","0.096213203572597424951","0.096203351718862767372","0","1.8279819049032086653","100","98.229907587641591249","45823.755725383365643"
"11/29/2023 18:08:14.364","0.0096076545743351265266","99.96692149922469639","0","0.0096076545743351265266","0","2.0120693982856163728","0","2.0120693982856163728","69.416099546806904641","3857.1370365135262546","2326.958259117315265","6950.6937363776614802","1366.1951214359335154","0","0","5603","0","0","0","0","0","0.098249585940268946427","0","0.88420603197729252809","100","99.424758030465028469","46304.759097446032683"
"11/29/2023 18:08:15.352","0.26317808437690598522","99.712500058198372699","0","0.26317808437690598522","0","8.096881617619299476","0","8.096881617619299476","69.414626543739487374","3956.3387804092303668","2335.9503466831679361","7094.8925174389114545","1407.8452912635557368","0","0","5603","0","0","0","0","0","0","0","1.5814774126563944101","100","98.545810010969631776","46060.123192029590427"
"11/29/2023 18:08:16.365","0.12628812804725761398","99.860355517911628453","0.021836108750139436585","0.10445201929711817046","1.9744143541503078598","28.629008135179464745","0","30.603422489329773271","69.414999235750869389","3701.0397068547522395","2283.4102005748309239","6742.6250194233016373","1349.5122110617355702","0","0","5603","0","0","0","0","0","0.096406617565036947792","0","1.5424466510891894355","100","98.234572325200076648","46293.106154585198965"
"11/29/2023 18:08:17.359","0.071358220682314565941","99.901589438218749706","0","0.071358220682314565941","0","2.0120319510673829733","0","2.0120319510673829733","69.412709881880488183","3498.923562906179086","2317.8608076296250147","6100.4808756363054272","838.01130761956494553","0","0","5604","0","0","0","0","0.098239535452248949454","0","0","0.98246577712854843423","100","98.737051043310913201","46366.270296372305893"
"11/29/2023 18:08:18.369","0.52789103684247151715","99.421128770185276835","0.030683165278894527356","0.49720787156357704184","1.9802288015764206719","17.822059214187785159","0","19.802288015764204943","69.414591060349380314","4107.984648870284218","2293.1049522254952535","9254.5993041674028063","2760.4389493975304504","0","0","5604","0","0","116.83349929300881342","0","0","0.096683158744241715077","0","1.6437127085432963192","100","98.719821908928523158","46495.772261014353717"
"11/29/2023 18:08:19.365","0.81311228652363731761","99.162921854834976898","0.7426303729657885988","0.070481913557848677176","57.226427806903579665","2.0079448353299502728","0","59.234372642233530826","69.417519301506118268","5271.8591651587839806","2350.2994297537065904","8770.7030407212223508","1721.8126962954322607","248.98515958091380185","61.242317477563474881","5605","0","248.98515958091380185","0","0","0.098052189146146759291","0.098052189146146759291","0","1.1765861091192553189","100","98.832811479355115125","46569.260593389866699"
"11/29/2023 18:08:20.359","0.23191163213092808038","99.735442469627486162","0","0.23191163213092808038","0","12.073052835401732352","0","12.073052835401732352","69.407421273507040382","3937.8273998135314287","2322.0504953422664585","7043.6202417206268365","1389.4071638074826751","0","0","5605","0","0","0","0","0.098249566171726684938","0","0","1.8666713346780023919","100","97.85281538930661327","46388.69334455858916"
"11/29/2023 18:08:21.369","0.0080099033692782282967","99.979346528518775017","0","0.0080099033692782282967","0","1.979978065802987075","0","1.979978065802987075","69.405824055291205354","3718.3988075780093823","2285.884676969548309","6758.6551276184964081","1347.375073778932574","0","0","5605","0","0","0","0","0.096683197034612977649","0.19337629506226586273","0","1.9337827526087383312","100","98.333108415774773903","46486.915017955427174"
"11/29/2023 18:08:22.367","0.30155691038952364691","99.633259193789299957","0.082814702129030054456","0.2187422082604935647","1.001851220685582744","6.0111073241134969081","0","7.0129585447990789859","69.408344121046440023","3789.0013166328740226","2317.281873445752808","6866.6882665789844395","1360.5139576910214601","0","0","5605","0","0","0","0","0.0978309400014645697","0.0978309400014645697","0","0.88044840750242903127","100","99.098935570121668093","46466.861466618014674"
"11/29/2023 18:08:23.363","0.54887511625242835223","99.425733335327976192","0.25705805226843719824","0.2918170639839912095","5.0199986707043517953","13.051996543831315023","0","18.071995214535668595","69.408983008332782561","3937.6869573004937592","2325.2633842702557558","7055.1061318078964177","1390.5396317851054846","5.0199986707043517953","4.0159989365634816139","5605","0","5.0199986707043517953","0","0","0.098052139923194836513","0.098042099769608592741","0.013453805805558168018","2.5492552364672032006","100","97.362029966444808338","47470.111429914490145"
"11/29/2023 18:08:24.363","4.5621908152308261464","95.447713702219587617","4.5503053942903362028","0.011885420940490956654","350.09077853887509946","3.0007781017617864983","0","353.09155664063689528","68.324234445654838055","164571.67343492165674","2435.6315592633168308","145044.61006739045843","2437.632077997824581","1790.4642673845328318","360.09337221141441887","5876","0","1790.4642673845328318","6.0015562035235729965","0","0.09769455848812644283","0.097704563051207657387","54.594080360052224421","1.9540212290825846875","32.879536356532213404","31.166565070328577036","27069.018996625825821"
"11/29/2023 18:08:25.359","0.62503965923977955477","99.314808820375574783","0.51539943179855751687","0.10964022744122199626","35.148883641327934413","11.046792001560209684","0","46.19567564288814765","69.738384678433277486","132995.34166823833948","2347.9454272407060671","118697.78005676444445","1512.4062503954248768","267.13151567409232712","35.148883641327934413","5539","0","267.13151567409232712","0","0","0","0.098053705237268681816","3.7677382225110265246","2.4512422277930343562","92.352112200909090234","89.519589053969497172","49473.560105896554887"
"11/29/2023 18:08:26.363","1.230377260580417742","98.748905628580047278","1.1622000376493648588","0.06817722293105285547","81.668849150464694731","1.9919231500113339095","0","83.660772300476025976","69.798404972487688269","12789.142584647770491","2307.6429692881306437","16400.499255618316965","1941.1291096860450125","598.57290657840587755","81.668849150464694731","5525","0","598.57290657840587755","0","0","0","0","3.2525366010591625354","0.97266835391598205351","95.331179949023962195","93.960006015930261469","47104.002689893022762"
"11/29/2023 18:08:27.351","0.17777308142673120539","99.786913192707984877","0","0.17777308142673120539","0","6.0732291754285645524","0","6.0732291754285645524","69.097044381568451854","3627.7422274559958169","2341.2298471277117642","6749.3820236262781691","1385.7084568602842864","0","0","5642","0","0","0","0","0","0.098835922348669447146","0","2.273378035712713352","100","98.150356310332043108","47261.86944318508904"
"11/29/2023 18:08:28.365","0.37053276362885423367","99.705078720953878246","0.24552282772553907231","0.12500993590331513361","11.834077943379261555","21.695809562861978037","0","33.529887506241237816","69.107302131389104716","4417.0695923663088251","2276.087657776611195","7374.6029050491761154","1352.0434050310805105","0","0","5636","0","0","0","0","0.28892522027133349383","0.096311694070035938631","0","2.3113919002318938922","100","98.041537302684787392","46053.300489822344389"
"11/29/2023 18:08:29.362","0.069797388981881869352","99.903342802468969808","0","0.069797388981881869352","0","2.0059313383744394876","0","2.0059313383744394876","69.108278204013657842","3458.2256273575335399","2315.8477301532902857","6536.3272660931106657","1362.0273787562443886","0","0","5637","0","0","0","0","0.097951041930889257148","0","0","0.4897351500513475453","100","98.926751055410946378","46249.755903230266995"
"11/29/2023 18:08:30.378","0.26708627242898214105","99.707461004232968094","0.020787374976783987851","0.24629889745219815667","0.98424925600598733855","13.779489584083822962","0","14.763738840089809301","69.105829128321687449","3545.2658201335661943","2276.5685291418485576","6617.1077481282527515","1382.8702046884120591","0","0","5639","0","0","0.98424925600598733855","0","0.38446801199959096396","0.19223400599979548198","0","3.1719053902785359078","100","96.791067098044067052","45864.046831366998958"
"11/29/2023 18:08:31.366","0.16955467303184948435","99.803410911276415618","0.085627539031127422597","0.083927134000722061757","1.012133865634776031","4.0485354625391041239","0","5.0606693281738799328","69.153674987413381814","7056.5973112056581158","2341.0656312132368839","9826.8077014480404614","1374.4777895320257812","0","0","5629","0","0","0","0","0.098846163850826285202","0.19768220624313831424","0","1.5814778928621349152","100","98.842368303883432645","46196.826029168078094"
"11/29/2023 18:08:32.364","2.5607091135889756828","97.431164641234289547","2.2856292013363912474","0.27507991225258415779","184.36785073578803917","20.039983775629135465","0","204.40783451141717819","69.159620224768204366","5069.1138960453899927","2322.6341195954169052","9127.2106106102892227","2125.2402794054696642","1794.5805471075889272","182.36385235822513096","5627","0","1794.5805471075889272","0","0","0.29355684949783111826","0","0","2.9355484549162231822","100","96.67763826665888871","46786.348121772556624"
"11/29/2023 18:08:33.354","0.51922285158325443","99.643676335769299612","0.43990962413287770794","0.079313227450376708183","6.0607211530885640727","9.0910817296328456649","0","15.151802882721408849","69.146806902519159621","3557.6433168629869215","2594.9987737140868376","6924.373917403683663","1375.7837017511039903","252.53004804535680705","1.0101201921814273454","5628","0","252.53004804535680705","0","0","0","0","0","1.3810016739414228137","100","98.741442918920711236","46219.059513453386899"
"11/29/2023 18:08:34.356","0.20424147619930613229","99.969850305419100778","0","0.20424147619930613229","0","3.9919701520391730476","0","3.9919701520391730476","69.133904848511775754","3475.0100173501000427","2308.3567404166519736","6549.8250269582731562","1363.2578069213775507","0","0","5631","0","0","0","0","0","0.097465050406177561326","0","1.6568459766774499275","100","98.143533304683970186","46250.966181525858701"
"11/29/2023 18:08:35.370","0.27722871482385158526","99.696242693419321768","0","0.27722871482385158526","0","10.84798715598320662","0","10.84798715598320662","69.133017507645533328","3513.7616578880151792","2282.0220253586489889","6571.9078552247356129","1365.8602010033400802","0","0","5632","0","0","0","0","0","0","0","1.6372283124571067603","100","98.426686856009808935","46661.137480485951528"
"11/29/2023 18:08:36.359","0.071502748418479283865","99.897122565252573168","0","0.071502748418479283865","0","2.0216404480116962894","0","2.0216404480116962894","69.133017507645533328","3499.4596155082463156","2332.9730770054975437","6606.7209841022231558","1377.7479653199709446","0","0","5634","0","0","0","0","0.098702903351208695626","0","0","1.2832186061593440218","100","98.610507730160719575","46313.761023499951989"
"11/29/2023 18:08:37.373","0.55147912678132338105","99.431144152521454771","0","0.55147912678132338105","0","11.833313578273720879","0","11.833313578273720879","69.136371665898792571","3889.2157293926297825","2277.9128638176912318","6897.8357066687231054","1365.7616088257586853","0","0","5634","0","0","0","0","0","0.19261335524259706742","0","2.6966264211164432396","100","97.559911964523081451","46224.86727459658141"
"11/29/2023 18:08:38.374","1.7211177572631197741","98.282591397420532076","1.5719017635880783157","0.14921599367504145839","117.9716160291833944","3.9990378314977421681","0","121.97065386068112502","69.151971272461111084","4281.9697580762067446","2325.4404990159368936","7721.1422931642655385","1653.6021433243163301","920.77846070235511888","117.9716160291833944","5632","0","920.77846070235511888","0","0","0","0.097637748357149417577","0","1.6597817357424244911","100","98.512708953629470443","47470.57857879394578"
"11/29/2023 18:08:39.376","1.4562768637617309331","98.475379850147760408","1.2842809244387527468","0.1719959393229783251","109.7953086061655199","6.9869741840287149515","0","116.78228279019423042","69.142547615138468586","3955.6255273293995742","2324.6661249432681871","7338.3191715684442897","1567.078495560725969","728.64159347728025296","109.7953086061655199","5634","0","728.64159347728025296","0","0","0","0.097455050916147339946","0","1.6568356659338658865","100","98.046058664248036507","47571.312801544081594"
"11/29/2023 18:08:40.374","0.16955908425669655171","99.810350739408676191","0","0.16955908425669655171","0","12.023625221197130841","0","12.023625221197130841","69.140914890249476343","3579.0324408430124095","2318.5557301541798552","6677.1198728381395995","1378.7090253639375987","1.0019687684330942368","1.0019687684330942368","5635","0","1.0019687684330942368","0","0","0.29355705539938770077","0.097855691812486600423","0","1.9570436959832273605","100","98.047635661796462614","45942.27197019423329"
"11/29/2023 18:08:41.373","0.07249255054458501879","99.914944876832734622","0","0.07249255054458501879","0","2.0017491283883859232","0","2.0017491283883859232","69.141553800818869036","3619.1624241262015858","2311.0193687243913701","6693.8490853307621364","1362.1902818682965517","0","0","5637","0","0","0","0","0","0","0","0.7820326582844110419","100","99.024884104011292152","46262.424106183985714"
"11/29/2023 18:08:42.364","0.22380165569435522821","99.736192322718324021","0","0.22380165569435522821","0","11.100001019181911843","0","11.100001019181911843","69.144482041975592779","3856.7458086648425706","2334.0274870334328625","6984.9279140706539692","1397.5910374151769702","0","0","5637","0","0","0","0","0.29560060893907058599","0","0","2.6603953906605664059","100","97.646314078245126211","45924.740580362544279"
"11/29/2023 18:08:43.364","0.16077990353205787177","99.785890128465922544","0.079269952438028534747","0.081509951094029350904","0.99998850013224838129","5.9999310007934907318","0","6.9999195009257393352","69.143541452741146713","3658.9579219838969948","2307.973458305229542","6729.9226058900321732","1360.9843486799900347","0","0","5637","0","0","0","0","0","0.19530988281407030138","0","1.4648391210965272524","100","98.730410761753546467","46319.467326125748514"
"11/29/2023 18:08:44.360","0.34614457831325301518","99.632228915662651048","0.0198795180722891561","0.32626506024096385561","1.0039536699476208081","10.039536699476208526","0","11.043490369423828668","69.14061321158442297","3820.0437141506972694","2323.1487922587944013","6921.2566006188981191","1378.428388838083265","0","0","5638","0","0","0","0","0.098052208835341367332","0","0","1.4707228915662651225","100","98.048443775100395214","46809.339861307817046"
"11/29/2023 18:08:45.376","2.8986206188588683474","97.069244443140888734","2.7913598058951318848","0.1072608129637359492","218.51583063526982187","5.9058332604126979604","0","224.42166389568254203","69.15246817962091086","4779.7877187606773077","2307.2121937345605147","8538.8505890133601497","1861.3217825734020607","1440.0390099972962616","218.51583063526982187","5642","0","1440.0390099972962616","0","0","0.19222893540050714489","0","0","2.4028961403724959922","100","97.461320213486217767","47006.495530711465108"
"11/29/2023 18:08:46.372","0.096064189513119818686","99.877570367169425936","0.086184678384262178308","0.0098795111288576403785","7.0279572137964825274","2.007987775370423833","0","9.0359449891669054722","69.14064869497451582","3902.524241432418421","2323.2418561035801758","7021.933250470371604","1391.5355283317035173","49.195700496575376803","7.0279572137964825274","5642","0","49.195700496575376803","0","0","0","0","0","0.49024061930880169502","100","100.00934738298879267","46190.746790733537637"
"11/29/2023 18:08:47.372","0.30607999999999996321","99.662959999999998217","0","0.30607999999999996321","0","13.000656533154923977","0","13.000656533154923977","69.137383245196517123","3846.1942328087566239","2308.1165598862739898","6908.3488716180163465","1353.0683299506624735","0","0","5642","0","0","0","0","0.097659999999999996811","0","0","1.6601600000000000801","100","98.144530000000003156","45858.315844950164319"
"11/29/2023 18:08:48.369","0.36110338236777983489","99.676238651201330754","0.081233717398940294419","0.27986966496883947109","2.0060092011630037412","11.033050606396521687","0","13.039059807559524984","69.141589284208976096","3583.7354378777063175","2315.9376227426878359","5991.9494838738928593","645.93496277448718956","0","0","5642","0","0","0","0","0.097943851142196808324","0.19590776246895938439","0","1.0774525732101449815","100","99.22347025546042687","46269.605229425265861"
"11/29/2023 18:08:49.355","0.29424089844028894492","99.677798457813807431","0","0.29424089844028894492","0","11.155753280577437536","0","11.155753280577437536","69.139051476758680792","3907.5561263695335583","2345.7506670886918982","7053.4785514923705705","1401.5682757961835705","0","0","5642","0","0","0","0","0","0.1980773786729150554","0","1.7827166914394387831","100","98.247637391524463624","46027.623876273362839"
"11/29/2023 18:08:50.359","0.07395425692655072103","99.90484054266985936","0","0.07395425692655072103","0","2.9879409690430387414","0","2.9879409690430387414","69.137418751869688549","3658.2357264316938199","2299.7185658401258479","6720.8752197008088842","1359.5131409145826638","0","0","5643","0","0","0","0","0.097271013218140661705","0.097261053048857612491","0","1.5562764504745523197","100","97.850884313629791222","46166.675912683997012"
"11/29/2023 18:08:51.366","1.8901563876437699196","98.082137413612940691","1.8192579027191784213","0.070898484924591692602","142.94932247977365591","1.9854072566635232455","0","144.93472973643719115","69.143630184499457414","5173.9713108651412767","2309.0286394996774106","14185.734848860873171","7181.2180473519629231","994.68903558842509938","142.94932247977365591","5644","0","994.68903558842509938","0","0","0.096936951174550242682","0","0","1.5510904885840732792","100","99.075897513073329037","46926.09321487069974"
"11/29/2023 18:08:52.354","0.26229834726536055411","99.710111542584726863","0","0.26229834726536055411","0","14.169267486318306126","0","14.169267486318306126","69.134117818701582792","3872.2583859038459195","2341.9774973814687655","7015.8115867970354884","1418.9509297013046307","0","0","5645","0","0","0","0","0.39536040821217705021","0.19768526465453861718","0","2.866325005424907868","100","97.158583014046456583","45945.874005456586019"
"11/29/2023 18:08:53.365","0.16434781232316758581","99.783220754142092801","0.081921641717218482426","0.082426170605949089509","0.98930727023116049601","5.935843621386962532","0","6.9251508916181228059","69.163648776980963362","5482.7408916210915777","2288.2677160446742164","8354.6998971021494071","1348.4258093250716684","0","0","5639","0","0","0","0","0","0.096602443106948251983","0","1.738952795881461233","100","98.347578854897491851","46432.147421029287216"
"11/29/2023 18:08:54.363","0.47611227215553825198","99.497755460696936325","0.012575151560636427597","0.46353712059490181918","1.0019955743859469965","11.021951318245417184","0","12.023946892631364847","69.165370233628280516","4083.1319656227342421","2315.6117724059236025","9324.5708152356237406","2831.6394932146863539","0","0","5639","0","0","118.23547777754174604","0","0","0.097855721228028186287","0","2.4463028503309467432","100","97.460550847750582193","46583.77624877706694"
"11/29/2023 18:08:55.359","0.13969885128467920965","99.833122422940732577","0","0.13969885128467920965","0","3.0120633135708514416","0","3.0120633135708514416","69.161412671478800007","3666.6850737202498749","2317.2807092405082585","6765.0942022801318672","1383.5410820335443987","0","0","5635","0","0","0","0","0.098052248213754300554","0.2941467044765881389","0","1.6668179384810997146","100","97.85238869573844056","46413.887619917775737"
"11/29/2023 18:08:56.371","0.34889341853494804102","99.622816056449039479","0.20831035901595218451","0.14058305951899585651","5.9289082399670283152","2.9644541199835141576","0","8.8933623599505420287","69.166701256569169232","3780.667154352307989","2290.534883373928551","6943.7397003747173585","1463.4521838985281192","29.644541199835138912","7.9052109866227038282","5635","0","29.644541199835138912","0","0","0.19299414742851678239","0.19299414742851678239","0","1.3509787948532785418","100","99.489762644174959405","46442.126395035054884"
"11/29/2023 18:08:57.363","0.09485635612684865936","99.881847890524682043","0","0.09485635612684865936","0","11.088412347007631453","0","11.088412347007631453","69.165991379219576629","3763.0039355799531222","2331.5907053298774372","6934.2898668241359701","1441.4936051109921209","0","0","5635","0","0","0","0","0.19687986094723497477","0","0","1.9688288506060778182","100","97.06301133346968868","47469.493257539666956"
"11/29/2023 18:08:58.351","0.13859307532598927337","99.838410980239572723","0","0.13859307532598927337","0","3.0363668696342966946","0","3.0363668696342966946","69.167854815993422335","3778.252508114943339","2336.990367328530283","6886.4800603305848199","1376.4863142342146602","0","0","5636","0","0","1.0121222898780990462","0","0","0","0","1.087266876335968746","100","99.336538662994328774","46295.485661314123718"
"11/29/2023 18:08:59.359","0.36281731634233477246","99.606577537072411133","0","0.36281731634233477246","0","11.904907172974432683","0","11.904907172974432683","69.170499120180153341","3735.1646255207283502","2289.7104796020826143","6804.646524952636355","1373.0326272830511698","0","0","5638","0","0","0","0","0.096884882188538815062","0","0","1.9376182787229052629","100","97.656211247535225084","46631.521396540854766"
"11/29/2023 18:09:00.369","0.069542550803734268228","99.901210767095719234","0","0.069542550803734268228","0","1.9801690034641077354","0","1.9801690034641077354","69.175645748427044168","5195.9634650898187829","2290.06545250624049","8911.7506000902158121","2016.8021300281936874","0","0","5633","0","0","0","0","0.096680382773129999729","0.09669028347797108125","0","1.1602437989162888154","100","99.393789743285609006","46067.641781090729637"
"11/29/2023 18:09:01.365","0.74635564649266461501","99.221495749446503964","0.57606443054149514271","0.1702912159511694723","51.206227962496157602","6.0242621132348421753","0","57.230490075730998001","69.290202476384635588","11208.139661673423689","2341.4298746772751656","13702.184176552647841","1417.7096839812661528","286.15245037865497579","50.202184276957019904","5612","0","286.15245037865497579","0","0","0.49024111151840710221","0","0","2.3531633593865541876","100","97.656284434623827906","47069.567978074897837"
"11/29/2023 18:09:02.351","0.11095321182164889773","99.870730380449842301","0","0.11095321182164889773","0","6.0848193391784786144","0","6.0848193391784786144","69.288463278042257798","3643.7926476113789249","2342.6554455837140267","6769.3615148360568128","1390.3812190022822506","0","0","5614","0","0","0","0","0","0.099036390625082418304","0","1.6837200603812652044","100","98.448470448108992059","46707.073247533997346"
"11/29/2023 18:09:03.364","0.16291230297364558965","99.784757931646524298","0.081303140476940261028","0.081609162496705328627","0.98720883386055213737","5.9232530031633130463","0","6.9104618370238650726","69.285091354810887765","3655.6343117856245044","2278.4779885501543504","6691.3014759068228159","1347.5400582196537016","0","0","5611","0","0","0","0","0.19281361580811037792","0.096406807904055188962","0","1.542449696396541281","100","97.84915878495438335","46485.68956882567727"
"11/29/2023 18:09:04.354","0.45181822745638661187","99.522444396206495298","0","0.45181822745638661187","0","12.120925626606402048","0","12.120925626606402048","69.284434725829498802","3553.4513628667768899","2336.3084145283837643","6196.8232266025224817","863.61595089570607797","0","0","5611","0","0","0","0","0.098636373599633689335","0","0","1.972858785137250992","100","98.248110934152620644","46492.840472255506029"
"11/29/2023 18:09:05.370","0.34784773702644161686","99.811526300406526957","0.077615500662787370589","0.27023223636365423239","0.98413505403442713693","11.809620648413124755","0","12.79375570244755167","69.287025781647997746","3659.0141309000000547","2276.3043799816300634","6687.1976921639325155","1341.3760786489242491","0","0","5613","0","0","0","0","0.19221325712508721684","0.19220341618421454832","0","1.2493369666087035252","100","98.79382540005885005","46389.174042020793422"
