r,b,swpd,libero,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
1,0,256,113160,53576,1066860,0,0,0,32,2502,904,6,14,79,0,0
1,0,256,113160,53576,1066868,0,0,0,0,4307,905,5,26,69,0,0
0,0,256,113160,53576,1066868,0,0,0,24,2325,688,2,15,83,0,0
0,0,256,113160,53576,1066876,0,0,0,0,3433,848,4,18,78,0,0
0,0,256,113160,53576,1066876,0,0,0,0,3271,893,5,24,71,0,0
0,0,256,113160,53584,1066884,0,0,0,44,2022,839,4,16,80,0,0
0,0,256,113160,53584,1066884,0,0,0,4,1050,694,5,7,88,0,0
0,0,256,113160,53584,1066892,0,0,0,28,2378,743,6,15,79,0,0
0,0,256,113160,53584,1066892,0,0,0,0,4057,926,6,23,71,0,0
1,0,256,113160,53584,1066900,0,0,0,0,2481,796,6,13,81,0,0
1,0,256,113160,53592,1066900,0,0,0,28,2817,825,3,18,79,0,0
0,0,256,113160,53592,1066908,0,0,0,0,3129,750,3,15,82,0,0
1,0,256,113160,53592,1066912,0,0,0,4,1814,630,4,11,85,0,0
1,0,256,113160,53592,1066916,0,0,0,24,2284,864,4,20,76,0,0
0,0,256,113160,53592,1066920,0,0,0,0,3005,887,4,23,73,0,0
0,0,256,113160,53600,1066924,0,0,0,44,3870,863,4,22,73,0,0
0,0,256,113160,53600,1066928,0,0,0,0,3279,813,6,21,74,0,0
0,0,256,113160,53600,1066932,0,0,0,0,3753,751,2,23,75,0,0
1,0,256,113160,53600,1066936,0,0,0,32,2443,805,6,18,76,0,0
3,0,256,113160,53600,1066932,0,0,0,0,3880,1010,4,25,71,0,0
0,0,256,113160,53608,1066940,0,0,0,48,4319,823,6,21,72,0,0
1,0,256,113160,53608,1066948,0,0,0,0,3311,802,4,19,77,0,0
1,0,256,113160,53608,1066948,0,0,0,0,3237,715,3,22,75,0,0
0,0,256,113160,53608,1066956,0,0,0,24,1952,801,5,15,80,0,0
3,0,256,113160,53608,1066956,0,0,0,8,2017,858,7,16,77,0,0
1,0,256,113160,53616,1066964,0,0,0,72,5011,900,4,28,68,0,0
0,0,256,113160,53616,1066968,0,0,0,0,4540,777,3,20,77,0,0
1,0,256,113160,53616,1066972,0,0,0,0,2596,656,4,11,85,0,0
0,0,256,113160,53616,1066976,0,0,0,24,2994,853,7,19,74,0,0
0,0,256,113160,53616,1066980,0,0,0,0,2500,825,3,19,78,0,0
2,0,256,113160,53624,1066984,0,0,0,32,2574,846,5,21,74,0,0
2,0,256,113160,53624,1066988,0,0,0,0,3090,808,6,21,74,0,0
1,0,256,113160,53624,1066992,0,0,0,0,4819,759,2,26,72,0,0
1,0,256,113160,53624,1066996,0,0,0,28,4374,885,5,21,73,0,0
1,0,256,113160,53624,1067000,0,0,0,0,3628,899,6,22,72,0,0
0,0,256,113160,53632,1067004,0,0,0,44,2484,829,3,19,78,0,0
0,0,256,113160,53632,1067012,0,0,0,4,3015,743,5,17,78,0,0
0,0,256,113160,53632,1067016,0,0,0,0,3129,683,4,17,79,0,0
1,0,256,113160,53632,1067016,0,0,0,24,2935,804,5,18,77,0,0
0,0,256,113160,53632,1067024,0,0,0,0,2413,768,4,14,81,0,0
1,0,256,113160,53640,1067028,0,0,0,28,3354,856,4,24,72,0,0
2,0,256,113160,53640,1067028,0,0,0,0,2898,747,6,19,75,0,0
0,0,256,113160,53640,1067036,0,0,0,4,3915,736,3,25,72,0,0
1,0,256,113160,53640,1067036,0,0,0,28,3246,817,5,18,77,0,0
2,0,256,113160,53640,1067044,0,0,0,0,6302,966,4,34,62,0,0
1,0,256,113160,53648,1067040,0,0,0,44,3420,902,5,24,72,0,0
0,0,256,113160,53648,1067056,0,0,0,0,3534,923,4,26,70,0,0
0,0,256,113160,53648,1067060,0,0,0,0,3387,774,3,19,78,0,0
0,0,256,113160,53648,1067064,0,0,0,28,3410,859,4,19,77,0,0
0,0,256,113160,53648,1067068,0,0,0,0,4017,1055,7,25,68,0,0
0,0,256,113160,53656,1067064,0,0,0,28,3841,1039,5,28,67,0,0
0,0,256,113160,53656,1067076,0,0,0,0,3970,962,4,26,70,0,0
1,0,256,113160,53656,1067080,0,0,0,0,3772,838,4,21,74,0,0
2,0,256,113160,53656,1067088,0,0,0,28,2761,848,4,17,79,0,0
0,0,256,113160,53656,1067088,0,0,0,4,3079,983,6,20,74,0,0
0,0,256,113160,53664,1067096,0,0,0,28,2594,934,4,21,75,0,0
4,0,256,113160,53664,1067096,0,0,0,0,2952,889,4,20,76,0,0
1,0,256,113160,53664,1067112,0,0,0,0,3445,795,4,18,78,0,0
0,0,256,113160,53664,1067112,0,0,0,0,2275,867,4,14,82,0,0
0,0,256,113160,53680,1067112,0,0,0,128,4667,1033,5,26,69,0,0
0,0,256,113160,53680,1067112,0,0,0,52,2518,927,6,17,77,0,0
0,0,256,113160,53696,1067120,0,0,0,40,2231,982,4,18,78,0,0
5,0,256,113160,53696,1067120,0,0,0,0,1759,684,3,14,83,0,0
2,0,256,113160,53696,1067128,0,0,0,0,2075,789,5,15,80,0,0
1,0,256,113160,53696,1067132,0,0,0,24,2202,877,5,13,82,0,0
3,0,256,113160,53696,1067136,0,0,0,0,3278,819,5,18,77,0,0
2,0,256,113160,53704,1067140,0,0,0,56,3788,858,4,24,72,0,0
2,0,256,113160,53704,1067144,0,0,0,0,2186,754,5,15,80,0,0
0,0,256,113160,53704,1067148,0,0,0,0,2191,777,3,16,81,0,0
0,0,256,113160,53704,1067152,0,0,0,28,1480,755,5,9,85,0,0
1,0,256,113160,53704,1067164,0,0,0,0,2378,845,4,19,77,0,0
2,0,256,113160,53712,1067168,0,0,0,28,3763,863,5,23,72,0,0
0,0,256,113160,53712,1067176,0,0,0,8,4429,780,5,22,73,0,0
0,0,256,113160,53712,1067180,0,0,0,0,5420,995,4,32,64,0,0
0,0,256,113160,53712,1067184,0,0,0,24,2826,906,6,20,74,0,0
0,0,256,113160,53712,1067184,0,0,0,0,3090,863,6,19,75,0,0
2,0,256,113160,53720,1067192,0,0,0,60,4483,917,6,24,69,0,0
2,0,256,113160,53720,1067196,0,0,0,0,3212,748,5,20,75,0,0
0,0,256,113160,53720,1067196,0,0,0,4,2147,662,5,15,80,0,0
0,0,256,113160,53720,1067204,0,0,0,28,3785,850,4,22,74,0,0
0,0,256,113160,53720,1067208,0,0,0,0,2808,803,4,17,79,0,0
0,0,256,113160,53728,1067212,0,0,0,28,3698,857,4,23,73,0,0
4,0,256,113160,53728,1067216,0,0,0,0,5220,764,3,31,66,0,0
1,0,256,113160,53728,1067220,0,0,0,0,3575,870,3,25,72,0,0
0,0,256,113160,53728,1067224,0,0,0,28,2069,789,6,11,82,0,0
0,0,256,113160,53728,1067228,0,0,0,0,4162,894,8,23,69,0,0
1,0,256,113160,53736,1067232,0,0,0,44,3867,768,4,19,77,0,0
2,0,256,113160,53736,1067236,0,0,0,0,2669,657,2,14,84,0,0
0,0,256,113160,53736,1067244,0,0,0,0,3458,827,5,19,76,0,0
1,0,256,113160,53736,1067244,0,0,0,24,4787,959,5,31,64,0,0
0,0,256,113160,53736,1067252,0,0,0,4,3454,831,3,23,74,0,0
0,0,256,113160,53744,1067256,0,0,0,28,3668,803,3,23,73,0,0
0,0,256,113160,53744,1067256,0,0,0,0,1780,622,3,11,86,0,0
2,0,256,113160,53744,1067264,0,0,0,0,2627,808,4,18,78,0,0
0,0,256,113160,53744,1067264,0,0,0,28,3395,901,5,24,71,0,0
0,0,256,113160,53744,1067272,0,0,0,0,2783,859,6,19,75,0,0
0,0,256,113160,53752,1067280,0,0,0,48,2325,769,5,16,79,0,0
1,0,256,113160,53752,1067280,0,0,0,0,3144,714,4,14,81,0,0
1,0,256,113160,53752,1067288,0,0,0,0,5028,756,7,24,69,0,0
0,0,256,113160,53752,1067292,0,0,0,0,2500,782,4,15,81,0,0
0,0,256,113160,53752,1067296,0,0,0,24,1433,747,4,12,84,0,0
1,0,256,113160,53760,1067292,0,0,0,28,2468,825,3,18,78,1,0
1,0,256,113160,53760,1067304,0,0,0,4,2281,743,4,18,78,0,0
0,0,256,113160,53760,1067312,0,0,0,0,3149,695,2,20,78,0,0
0,0,256,113160,53760,1067312,0,0,0,0,3961,816,7,19,74,0,0
0,0,256,113160,53760,1067320,0,0,0,28,3632,825,7,16,77,0,0
0,0,256,113160,53768,1067312,0,0,0,44,2982,855,5,18,77,0,0
0,0,256,113160,53768,1067328,0,0,0,0,2639,861,3,21,76,0,0
0,0,256,113160,53768,1067328,0,0,0,4,2596,780,2,21,77,0,0
0,0,256,113160,53768,1067336,0,0,0,0,5881,1020,4,34,62,0,0
0,0,256,113160,53768,1067340,0,0,0,24,2866,807,6,13,80,0,0
0,0,256,113160,53776,1067332,0,0,0,28,2424,850,4,17,79,0,0
0,0,256,113160,53776,1067348,0,0,0,0,3443,899,4,25,71,0,0
0,0,256,113160,53776,1067348,0,0,0,0,3315,882,3,21,76,0,0
1,0,256,113160,53776,1067356,0,0,0,4,3392,936,3,21,76,0,0
1,0,256,113160,53776,1067360,0,0,0,24,3931,959,6,23,71,0,0
0,0,256,113160,53784,1067356,0,0,0,44,3381,893,6,19,75,0,0
0,0,256,113160,53784,1067376,0,0,0,0,4328,1109,3,34,63,0,0
1,0,256,113160,53784,1067380,0,0,0,0,2600,802,2,19,79,0,0
0,0,256,113160,53784,1067376,0,0,0,0,4207,974,7,23,70,0,0
0,0,256,113160,53784,1067384,0,0,0,36,2504,820,2,15,82,0,0
1,0,256,113160,53792,1067392,0,0,0,36,1858,834,5,10,85,0,0
1,0,256,113160,53792,1067396,0,0,0,0,4146,897,5,25,70,0,0
0,0,256,113160,53792,1067404,0,0,0,0,2506,783,2,20,78,0,0
0,0,256,113160,53792,1067404,0,0,0,0,3296,929,6,23,71,0,0
1,0,256,113160,53792,1067412,0,0,0,24,3314,911,5,21,74,0,0
0,0,256,113160,53800,1067404,0,0,0,56,3424,845,5,18,77,0,0
2,0,256,113160,53800,1067420,0,0,0,0,4932,963,7,30,63,0,0
2,0,256,113160,53800,1067424,0,0,0,0,2495,705,5,19,76,0,0
1,0,256,113160,53800,1067424,0,0,0,0,2134,781,4,16,80,0,0
0,0,256,113160,53800,1067432,0,0,0,28,2075,793,5,16,79,0,0
0,0,256,113160,53808,1067424,0,0,0,28,5030,881,8,21,71,0,0
3,0,256,113160,53808,1067440,0,0,0,4,6203,863,5,31,64,0,0
0,0,256,113160,53808,1067444,0,0,0,0,3233,756,3,20,77,0,0
0,0,256,113160,53808,1067448,0,0,0,0,2728,848,5,20,75,0,0
0,0,256,113160,53808,1067452,0,0,0,24,2104,877,6,14,80,0,0
1,0,256,113160,53816,1067456,0,0,0,48,3221,835,4,20,76,0,0
2,0,256,113160,53816,1067460,0,0,0,0,2907,827,4,19,77,0,0
4,0,256,113160,53816,1067468,0,0,0,4,3123,658,2,16,81,0,0
2,0,256,113160,53816,1067468,0,0,0,0,2736,807,6,17,77,0,0
0,0,256,113160,53816,1067476,0,0,0,28,2364,826,4,16,80,0,0
1,0,256,113160,53824,1067468,0,0,0,28,2694,813,4,16,80,0,0
2,0,256,113160,53824,1067484,0,0,0,0,6697,890,5,33,62,0,0
4,0,256,113160,53824,1067484,0,0,0,0,4048,731,3,22,74,0,0
0,0,256,113160,53824,1067492,0,0,0,4,1824,744,3,13,84,0,0
0,0,256,113160,53824,1067496,0,0,0,0,2552,894,5,22,73,0,0
2,0,256,113160,53832,1067488,0,0,0,68,3074,869,4,26,70,0,0
1,0,256,113160,53832,1067504,0,0,0,0,2833,805,4,17,79,0,0
1,0,256,113160,53832,1067504,0,0,0,0,5627,798,4,28,68,0,0
1,0,256,113160,53832,1067512,0,0,0,0,4516,773,3,21,76,0,0
0,0,256,113160,53832,1067516,0,0,0,4,1948,801,5,14,81,0,0
0,0,256,113160,53840,1067524,0,0,0,52,2513,830,4,20,76,0,0
1,0,256,113160,53840,1067528,0,0,0,0,2788,825,5,18,77,0,0
1,0,256,113160,53840,1067532,0,0,0,0,4657,872,5,26,69,0,0
0,0,256,113160,53840,1067536,0,0,0,0,4428,772,4,25,71,0,0
0,0,256,113160,53840,1067544,0,0,0,0,2911,884,5,20,75,0,0
1,0,256,113160,53848,1067548,0,0,0,76,2916,867,5,20,75,0,0
0,0,256,113160,53848,1067548,0,0,0,0,2059,802,4,14,82,0,0
1,0,256,113160,53848,1067556,0,0,0,0,4421,805,6,24,70,0,0
0,0,256,113160,53848,1067556,0,0,0,0,3488,718,1,21,78,0,0
0,0,256,113160,53848,1067564,0,0,0,0,3166,865,5,21,74,0,0
2,0,256,113160,53856,1067556,0,0,0,52,2593,851,5,17,78,0,0
1,0,256,113160,53856,1067572,0,0,0,4,2822,808,3,17,80,0,0
1,0,256,113160,53856,1067572,0,0,0,0,4524,809,4,23,73,0,0
0,0,256,113160,53856,1067580,0,0,0,0,2499,681,4,14,82,0,0
2,0,256,113160,53856,1067584,0,0,0,0,2483,817,5,14,81,0,0
2,0,256,113160,53864,1067576,0,0,0,72,3053,896,5,20,75,0,0
1,0,256,113160,53864,1067592,0,0,0,0,2035,856,4,18,78,0,0
1,0,256,113160,53864,1067596,0,0,0,4,1578,762,5,12,83,0,0
0,0,256,113160,53864,1067600,0,0,0,0,2727,709,2,18,80,0,0
0,0,256,113160,53864,1067608,0,0,0,0,4150,912,6,22,72,0,0
0,0,256,113160,53872,1067612,0,0,0,52,3335,873,5,18,77,0,0
1,0,256,113160,53872,1067616,0,0,0,0,3787,1013,4,24,72,0,0
1,0,256,113160,53872,1067624,0,0,0,0,2677,910,5,18,77,0,0
1,0,256,113160,53872,1067624,0,0,0,8,2422,803,2,18,80,0,0
2,0,256,113160,53872,1067632,0,0,0,0,2868,947,5,23,72,0,0
2,0,256,113160,53880,1067624,0,0,0,76,3662,965,4,20,76,0,0
0,0,256,113160,53880,1067652,0,0,0,0,4363,968,4,27,69,0,0
1,0,256,113160,53880,1067652,0,0,0,0,2601,927,6,18,76,0,0
1,0,256,113160,53880,1067652,0,0,0,0,2534,764,2,18,80,0,0
1,0,256,113160,53880,1067652,0,0,0,4,2584,917,5,18,77,0,0
2,0,256,113160,53888,1067660,0,0,0,52,5871,1084,5,33,62,0,0
0,0,256,113160,53888,1067660,0,0,0,0,2865,900,4,16,80,0,0
1,0,256,113160,53888,1067668,0,0,0,0,2850,825,3,17,80,0,0
1,0,256,113160,53888,1067672,0,0,0,0,3287,839,4,24,72,0,0
1,0,256,113160,53888,1067676,0,0,0,0,2387,880,4,15,81,0,0
0,0,256,113160,53896,1067680,0,0,0,56,2868,869,5,21,75,0,0
1,0,256,113160,53896,1067684,0,0,0,0,4068,858,6,19,75,0,0
2,0,256,113160,53896,1067688,0,0,0,0,7034,906,5,34,61,0,0
0,0,256,113160,53896,1067692,0,0,0,0,3490,780,4,23,73,0,0
2,0,256,113160,53896,1067700,0,0,0,0,2400,869,6,17,77,0,0
1,0,256,113160,53904,1067692,0,0,0,44,5818,928,5,27,68,0,0
1,0,256,113160,53904,1067708,0,0,0,32,4366,860,2,26,72,0,0
2,0,256,113160,53904,1067708,0,0,0,0,2556,936,4,21,75,0,0
0,0,256,113160,53904,1067716,0,0,0,0,2426,733,3,19,78,0,0
0,0,256,113160,53904,1067720,0,0,0,0,2865,858,2,22,76,0,0
1,0,256,113160,53912,1067724,0,0,0,28,4794,862,5,23,71,0,0
1,0,256,113160,53912,1067724,0,0,0,24,2783,833,7,18,75,0,0
0,0,256,113160,53912,1067732,0,0,0,4,2865,794,4,19,77,0,0
0,0,256,113160,53912,1067736,0,0,0,0,2350,704,3,17,80,0,0
0,0,256,113160,53912,1067740,0,0,0,0,2823,886,5,23,72,0,0
0,0,256,113160,53920,1067736,0,0,0,28,2005,809,5,18,77,0,0
0,0,256,113160,53920,1067752,0,0,0,28,2383,775,5,18,77,0,0
0,0,256,113160,53920,1067756,0,0,0,0,2569,764,3,14,83,0,0
0,0,256,113160,53920,1067760,0,0,0,4,5297,722,6,24,70,0,0
0,0,256,113160,53920,1067764,0,0,0,0,3352,843,3,23,74,0,0
0,0,256,113160,53928,1067768,0,0,0,44,2446,912,4,19,77,0,0
1,0,256,113160,53928,1067772,0,0,0,24,2207,844,3,19,78,0,0
1,0,256,113160,53928,1067780,0,0,0,0,2796,758,5,17,78,0,0
1,0,256,113160,53928,1067780,0,0,0,0,3012,687,3,22,75,0,0
0,0,256,113160,53928,1067788,0,0,0,4,2749,768,3,17,80,0,0
2,0,256,113160,53936,1067792,0,0,0,28,4147,827,5,19,76,0,0
1,0,256,113160,53944,1067784,0,0,0,72,2893,853,5,17,78,0,0
0,0,256,113160,53944,1067800,0,0,0,0,2196,780,3,18,79,0,0
0,0,256,113160,53944,1067804,0,0,0,0,1678,641,0,13,87,0,0
1,0,256,113160,53944,1067804,0,0,0,0,3386,865,4,21,74,0,0
0,0,256,113160,53944,1067812,0,0,0,4,2477,817,4,15,81,0,0
0,0,256,113160,53952,1067816,0,0,0,92,3449,842,5,20,75,0,0
0,0,256,113160,53952,1067816,0,0,0,0,2084,815,4,14,81,0,0
5,0,256,113160,53952,1067824,0,0,0,0,2080,670,4,15,81,0,0
1,0,256,113160,53952,1067832,0,0,0,0,3998,831,7,21,72,0,0
1,0,256,113160,53952,1067836,0,0,0,0,4589,833,4,24,72,0,0
1,0,256,113160,53960,1067840,0,0,0,120,5008,961,7,27,66,0,0
1,0,256,113160,53960,1067844,0,0,0,0,4001,987,5,28,67,0,0
0,0,256,113160,53960,1067852,0,0,0,0,1838,887,4,17,79,0,0
0,0,256,113160,53960,1067852,0,0,0,0,289,463,3,1,96,0,0
0,0,256,113160,53960,1067852,0,0,0,0,144,544,5,2,93,0,0

