r,b,swpd,libero,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
1,0,256,130656,50864,1061964,0,0,0,0,1361,737,4,8,88,0,0
1,0,256,130656,50864,1061964,0,0,0,0,2934,922,3,16,80,0,0
0,0,256,130656,50864,1061968,0,0,0,0,2083,952,7,13,80,0,0
0,0,256,130656,50872,1061956,0,0,0,28,2763,1080,3,19,78,0,0
0,0,256,130656,50872,1061960,0,0,0,20,733,862,3,7,90,0,0
1,0,256,130656,50872,1061960,0,0,0,0,1725,812,1,14,85,0,0
0,0,256,130656,50872,1061964,0,0,0,0,1445,900,5,10,85,0,0
0,0,256,130656,50872,1061968,0,0,0,0,2206,953,4,17,79,0,0
0,0,256,130656,50880,1061968,0,0,0,84,1744,940,4,11,85,0,0
0,0,256,130656,50880,1061972,0,0,0,16,3650,975,4,21,75,0,0
2,0,256,130656,50880,1061972,0,0,0,4,1024,704,3,5,92,0,0
2,0,256,130656,50880,1061976,0,0,0,0,2517,927,4,15,81,0,0
1,0,256,130656,50880,1061976,0,0,0,0,2961,961,5,16,78,0,0
0,0,256,130656,50888,1061980,0,0,0,28,1653,911,5,10,85,0,0
3,0,256,130656,50888,1061980,0,0,0,12,1655,902,5,8,86,0,0
5,0,256,130656,50888,1061984,0,0,0,0,2059,801,3,14,83,0,0
1,0,256,130656,50888,1061988,0,0,0,4,684,836,4,5,91,0,0
1,0,256,130656,50888,1061988,0,0,0,0,1699,1045,6,13,81,0,0
0,0,256,130656,50896,1061992,0,0,0,44,1058,853,3,7,90,0,0
0,0,256,130656,50896,1061992,0,0,0,0,2951,972,5,15,80,0,0
0,0,256,130656,50896,1061996,0,0,0,16,2012,852,3,12,85,0,0
0,0,256,130656,50896,1061996,0,0,0,0,3806,910,2,18,80,0,0
2,0,256,130656,50896,1062000,0,0,0,4,2415,951,4,15,81,0,0
0,0,256,130656,50904,1061992,0,0,0,28,1527,925,4,10,86,0,0
1,0,256,130656,50904,1062004,0,0,0,0,1602,911,4,10,86,0,0
0,0,256,130656,50904,1062004,0,0,0,16,1009,841,2,9,89,0,0
0,0,256,130656,50904,1062008,0,0,0,0,2016,857,3,15,82,0,0
0,0,256,130656,50904,1062008,0,0,0,0,3195,1116,4,20,76,0,0
2,0,256,130656,50912,1062012,0,0,0,48,1925,930,4,13,83,0,0
0,0,256,130656,50912,1062012,0,0,0,0,2393,929,5,13,82,0,0
1,0,256,130656,50912,1062016,0,0,0,16,3422,922,4,19,77,0,0
0,0,256,130656,50912,1062016,0,0,0,0,2018,818,4,9,87,0,0
0,0,256,130656,50912,1062020,0,0,0,0,1386,987,2,12,86,0,0
0,0,256,130656,50920,1062012,0,0,0,28,2369,1010,4,18,78,0,0
2,0,256,130656,50920,1062032,0,0,0,4,2192,1013,6,14,80,0,0
2,0,256,130656,50920,1062032,0,0,0,12,3492,1029,3,22,75,0,0
0,0,256,130656,50920,1062028,0,0,0,0,2023,790,2,12,86,0,0
0,0,256,130656,50920,1062028,0,0,0,0,2567,993,6,14,80,0,0
1,0,256,130656,50928,1062032,0,0,0,44,3633,1053,5,20,75,0,0
0,0,256,130656,50928,1062032,0,0,0,0,1584,862,4,10,86,0,0
0,0,256,130656,50928,1062036,0,0,0,20,1529,939,6,11,83,0,0
0,0,256,130656,50928,1062036,0,0,0,0,1569,815,1,11,88,0,0
0,0,256,130656,50928,1062044,0,0,0,0,2002,972,5,14,81,0,0
2,0,256,130656,50936,1062036,0,0,0,28,1670,881,4,12,84,0,0
0,0,256,130656,50936,1062048,0,0,0,0,1850,919,6,14,80,0,0
0,0,256,130656,50936,1062048,0,0,0,16,2367,928,4,13,83,0,0
0,0,256,130656,50936,1062052,0,0,0,8,2014,798,2,12,86,0,0
0,0,256,130656,50936,1062056,0,0,0,0,2319,967,4,14,81,0,0
0,0,256,130656,50944,1062060,0,0,0,32,3012,1028,5,16,78,0,0
1,0,256,130656,50944,1062064,0,0,0,0,1490,865,4,8,88,0,0
0,0,256,130656,50944,1062068,0,0,0,12,1870,867,4,10,86,0,0
0,0,256,130656,50944,1062068,0,0,0,0,1844,820,3,14,83,0,0
0,0,256,130656,50944,1062068,0,0,0,4,1053,877,4,8,88,0,0
0,0,256,130656,50952,1062072,0,0,0,32,2042,958,4,15,81,0,0
1,0,256,130656,50952,1062076,0,0,0,0,3552,989,5,18,77,0,0
0,0,256,130656,50952,1062076,0,0,0,16,2227,825,4,10,86,0,0
2,0,256,130656,50952,1062080,0,0,0,0,3659,899,3,17,80,0,0
1,0,256,130656,50952,1062080,0,0,0,0,2624,981,5,16,79,0,0
0,0,256,130656,50960,1062084,0,0,0,48,1697,968,2,11,87,0,0
0,0,256,130656,50960,1062084,0,0,0,0,2429,992,6,17,77,0,0
0,0,256,130656,50960,1062088,0,0,0,0,1433,819,2,11,87,0,0
2,0,256,130656,50960,1062088,0,0,0,16,3119,831,3,20,77,0,0
1,0,256,130656,50960,1062092,0,0,0,0,3921,966,4,20,76,0,0
0,0,256,130656,50968,1062084,0,0,0,28,2268,918,5,14,81,0,0
0,0,256,130656,50968,1062096,0,0,0,4,8398,13729,5,37,58,0,0
0,0,256,130656,51000,1062108,0,0,0,160,2368,1376,8,15,77,0,0
1,0,256,130656,51000,1062096,0,0,0,16,2248,895,6,16,79,0,0
0,0,256,130656,51000,1062228,0,0,0,0,2570,2966,40,18,41,0,0
1,0,256,130656,51000,1062120,0,0,0,8,1913,1096,2,16,82,0,0
3,0,256,130656,51000,1062116,0,0,0,0,3153,1005,4,16,79,0,0
3,0,256,130656,51008,1062120,0,0,0,80,2120,880,4,10,86,0,0
1,0,256,130656,51008,1062120,0,0,0,12,1844,744,2,10,88,0,0
2,0,256,130656,51008,1062124,0,0,0,8,3673,1003,5,18,77,0,0
1,0,256,130656,51008,1062124,0,0,0,0,1637,867,5,10,85,0,0
1,0,256,130656,51008,1062128,0,0,0,0,1884,965,4,15,81,0,0
1,0,256,130656,51016,1062128,0,0,0,100,1990,1005,6,15,79,0,0
1,0,256,130656,51016,1062128,0,0,0,20,1630,814,3,10,87,0,0
1,0,256,130656,51016,1062132,0,0,0,0,1839,962,4,13,83,0,0
1,0,256,130656,51016,1062132,0,0,0,0,1606,882,4,14,82,0,0
1,0,256,130656,51016,1062136,0,0,0,0,2768,956,5,16,79,0,0
2,0,256,130656,51024,1062128,0,0,0,28,2041,893,5,13,82,0,0
1,0,256,130656,51024,1062140,0,0,0,16,2605,851,3,16,81,0,0
0,0,256,130656,51024,1062140,0,0,0,4,2174,942,4,13,83,0,0
0,0,256,130656,51024,1062144,0,0,0,0,1897,915,4,13,83,0,0
0,0,256,130656,51024,1062144,0,0,0,0,2613,1026,6,15,78,0,0
0,0,256,130656,51032,1062148,0,0,0,28,884,889,5,7,88,0,0
1,0,256,130656,51032,1062148,0,0,0,12,1528,810,5,8,87,0,0
1,0,256,130656,51032,1062152,0,0,0,0,3321,2413,3,21,76,0,0
0,0,256,130656,51032,1062156,0,0,0,4,2236,1370,5,15,80,0,0
0,0,256,130656,51032,1062156,0,0,0,0,2342,895,5,13,82,0,0
0,0,256,130656,51040,1062160,0,0,0,44,2266,944,4,14,82,0,0
1,0,256,130656,51040,1062160,0,0,0,16,1724,794,4,10,86,0,0
0,0,256,130656,51040,1062168,0,0,0,0,1202,802,2,5,93,0,0
0,0,256,130656,51040,1062168,0,0,0,0,1224,946,5,7,88,0,0
1,0,256,130656,51040,1062176,0,0,0,8,2392,1048,5,18,77,0,0
0,0,256,130656,51048,1062172,0,0,0,32,2035,972,6,9,84,0,0
0,0,256,130656,51048,1062172,0,0,0,0,1950,876,3,14,83,0,0
0,0,256,130656,51048,1062176,0,0,0,16,1932,854,3,14,83,0,0
0,0,256,130656,51048,1062180,0,0,0,0,2636,1015,5,15,80,0,0
1,0,256,130656,51048,1062184,0,0,0,0,3086,926,4,16,80,0,0
0,0,256,130656,51056,1062176,0,0,0,36,2151,931,4,15,81,0,0
0,0,256,130656,51056,1062188,0,0,0,0,2949,911,5,17,78,0,0
0,0,256,130656,51056,1062188,0,0,0,16,1658,800,1,11,88,0,0
0,0,256,130656,51056,1062188,0,0,0,0,1945,921,4,12,84,0,0
3,0,256,130656,51056,1062192,0,0,0,0,1458,944,3,11,86,0,0
0,0,256,130656,51064,1062196,0,0,0,28,2206,1028,4,16,80,0,0
1,0,256,130656,51064,1062196,0,0,0,4,1677,907,4,13,83,0,0
1,0,256,130656,51064,1062200,0,0,0,12,1850,777,3,10,87,0,0
0,0,256,130656,51064,1062200,0,0,0,0,2216,992,4,13,83,0,0
2,0,256,130656,51064,1062204,0,0,0,0,3204,942,4,14,81,0,0
1,0,256,130656,51072,1062196,0,0,0,44,1880,1094,5,13,82,0,0
2,0,256,130656,51072,1062208,0,0,0,0,3187,978,5,17,78,0,0
0,0,256,130656,51072,1062208,0,0,0,20,1554,802,3,11,86,0,0
0,0,256,130656,51072,1062208,0,0,0,0,2463,1002,3,17,80,0,0
1,0,256,130656,51072,1062212,0,0,0,0,1917,957,5,16,80,0,0
1,0,256,130656,51080,1062204,0,0,0,28,1636,862,5,11,84,0,0
1,0,256,130656,51080,1062216,0,0,0,0,2318,966,3,14,83,0,0
0,0,256,130656,51080,1062220,0,0,0,16,1897,830,2,12,86,0,0
0,0,256,130656,51088,1062212,0,0,0,60,2226,1006,5,14,81,0,0
0,0,256,130656,51088,1062228,0,0,0,0,2483,910,3,15,82,0,0
0,0,256,130656,51088,1062232,0,0,0,0,2370,929,4,14,82,0,0
0,0,256,130656,51088,1062232,0,0,0,8,1684,910,3,12,85,0,0
4,0,256,130656,51088,1062232,0,0,0,12,2148,889,3,14,83,0,0
1,0,256,130656,51096,1062236,0,0,0,60,1593,976,3,12,85,0,0
2,0,256,130656,51096,1062240,0,0,0,4,1125,871,3,10,87,0,0
2,0,256,130656,51096,1062240,0,0,0,0,2452,2557,4,15,81,0,0
2,0,256,130656,51096,1062244,0,0,0,0,2920,3985,2,16,82,0,0
2,0,256,130656,51128,1062256,0,0,0,172,4335,1188,6,24,70,0,0
2,0,256,130656,51128,1062344,0,0,0,20,4511,3253,31,28,41,0,0
1,0,256,130656,51128,1062296,0,0,0,0,3595,1725,14,23,62,0,0
0,0,256,130656,51128,1062284,0,0,0,4,1256,914,5,11,84,0,0
0,0,256,130656,51128,1062276,0,0,0,0,1499,879,4,10,86,0,0
0,0,256,130656,51136,1062272,0,0,0,92,1651,895,6,12,82,0,0
1,0,256,130656,51136,1062280,0,0,0,8,2001,846,4,11,84,0,0
0,0,256,130656,51136,1062284,0,0,0,0,1801,893,3,13,84,0,0
0,0,256,130656,51136,1062288,0,0,0,0,2529,941,4,15,81,0,0
0,0,256,130656,51136,1062288,0,0,0,4,2723,953,5,15,80,0,0
0,0,256,130656,51144,1062288,0,0,0,92,2742,943,4,14,82,0,0
0,0,256,130656,51144,1062288,0,0,0,0,2128,865,3,14,83,0,0
0,0,256,130656,51144,1062292,0,0,0,0,1918,996,4,16,80,0,0
1,0,256,130656,51144,1062292,0,0,0,0,1442,962,5,14,82,0,0
0,0,256,130656,51144,1062296,0,0,0,0,3128,1109,4,22,74,0,0
2,0,256,130656,51152,1062292,0,0,0,64,2277,924,4,14,82,0,0
1,0,256,130656,51152,1062304,0,0,0,12,1634,716,2,9,89,0,0
0,0,256,130656,51152,1062304,0,0,0,0,2754,896,3,19,78,0,0
0,0,256,130656,51152,1062308,0,0,0,0,2670,922,4,14,82,0,0
0,0,256,130656,51152,1062308,0,0,0,0,2953,979,4,13,82,0,0
0,0,256,130656,51160,1062312,0,0,0,28,3232,1099,3,22,75,0,0
1,0,256,130656,51160,1062312,0,0,0,20,2349,865,4,15,81,0,0
0,0,256,130656,51160,1062316,0,0,0,0,2813,2993,4,17,79,0,0
0,0,256,130656,51160,1062316,0,0,0,0,1990,952,5,9,86,0,0
2,0,256,130656,51160,1062320,0,0,0,0,3065,967,5,16,79,0,0
0,0,256,130656,51168,1062312,0,0,0,28,2623,948,4,15,81,0,0
2,0,256,130656,51168,1062328,0,0,0,16,3016,939,5,18,77,0,0
0,0,256,130656,51168,1062336,0,0,0,4,3407,941,3,21,76,0,0
0,0,256,130656,51168,1062332,0,0,0,0,1484,866,4,11,85,0,0
1,0,256,130656,51168,1062332,0,0,0,0,2799,999,7,16,77,0,0
2,0,256,130656,51176,1062336,0,0,0,44,2883,1005,4,19,77,0,0
3,0,256,130656,51176,1062336,0,0,0,12,2552,800,1,16,83,0,0
0,0,256,130656,51192,1062340,0,0,0,52,3613,1094,5,19,76,0,0
0,0,256,130656,51192,1062340,0,0,0,4,2398,916,4,13,83,0,0
1,0,256,130656,51192,1062344,0,0,0,0,2916,975,3,19,78,0,0
0,0,256,130656,51192,1062344,0,0,0,0,1933,866,4,11,85,0,0
1,0,256,130656,51192,1062348,0,0,0,16,1403,794,3,10,87,0,0
0,0,256,130656,51200,1062340,0,0,0,28,1354,904,5,7,88,0,0
0,0,256,130656,51200,1062356,0,0,0,20,1521,915,4,11,85,0,0
1,0,256,130656,51200,1062356,0,0,0,4,1540,939,6,11,83,0,0
1,0,256,130656,51200,1062356,0,0,0,0,1968,835,4,9,86,0,0
4,0,256,130656,51200,1062360,0,0,0,16,3090,838,2,19,79,0,0
0,0,256,130656,51208,1062356,0,0,0,28,1493,964,4,13,83,0,0
0,0,256,130656,51208,1062364,0,0,0,0,1602,864,4,7,88,0,0
1,0,256,130656,51208,1062368,0,0,0,0,3156,1040,6,20,74,0,0
3,0,256,130656,51208,1062368,0,0,0,4,1922,966,4,14,82,0,0
4,0,256,130656,51208,1062372,0,0,0,16,2924,913,2,19,79,0,0
0,0,256,130656,51208,1062372,0,0,0,0,2373,959,3,15,82,0,0
3,0,256,130656,51216,1062376,0,0,0,44,3342,1021,6,17,77,0,0
2,0,256,130656,51216,1062376,0,0,0,0,1290,848,4,7,89,0,0
2,0,256,130656,51216,1062380,0,0,0,0,2160,899,4,11,85,0,0
2,0,256,130656,51216,1062380,0,0,0,16,2343,773,3,14,83,0,0
0,0,256,130656,51216,1062384,0,0,0,0,1831,905,4,8,88,0,0
0,0,256,130656,51224,1062376,0,0,0,28,1119,857,5,6,88,1,0
0,0,256,130656,51224,1062388,0,0,0,0,1452,885,4,9,87,0,0
1,0,256,130656,51224,1062388,0,0,0,0,1809,966,4,15,81,0,0
0,0,256,130656,51224,1062388,0,0,0,0,1944,873,4,12,84,0,0
0,0,256,130656,51224,1062396,0,0,0,20,1812,846,2,13,85,0,0
0,0,256,130656,51232,1062388,0,0,0,44,2314,960,3,16,81,0,0
0,0,256,130656,51232,1062400,0,0,0,0,1798,875,4,8,88,0,0
0,0,256,130656,51232,1062400,0,0,0,0,2590,1163,5,16,79,0,0
0,0,256,130656,51232,1062392,0,0,0,0,1311,867,3,8,89,0,0
0,0,256,130656,51232,1062392,0,0,0,16,2939,913,5,14,81,0,0
1,0,256,130656,51240,1062400,0,0,0,52,2275,1021,6,14,80,0,0
1,0,256,130656,51240,1062400,0,0,0,0,1898,943,4,14,81,0,0
0,0,256,130656,51240,1062408,0,0,0,0,2014,895,4,12,84,0,0
4,0,256,130656,51240,1062408,0,0,0,0,1793,827,4,12,84,0,0
0,0,256,130656,51240,1062412,0,0,0,12,2624,934,4,13,82,0,0
1,0,256,130656,51248,1062404,0,0,0,48,2936,1017,2,17,81,0,0
1,0,256,130656,51252,1062416,0,0,0,8,1745,915,4,12,84,0,0
0,0,256,130656,51252,1062416,0,0,0,0,2629,839,5,17,78,0,0
0,0,256,130656,51252,1062420,0,0,0,0,2408,842,2,15,83,0,0
0,0,256,130656,51252,1062420,0,0,0,16,2056,991,5,14,81,0,0
1,0,256,130656,51264,1062424,0,0,0,72,1900,976,2,17,81,0,0
0,0,256,130656,51264,1062428,0,0,0,4,2174,977,3,15,81,0,0
0,0,256,130656,51264,1062428,0,0,0,0,1727,931,4,13,83,0,0
0,0,256,130656,51264,1062432,0,0,0,0,2306,780,2,14,84,0,0
1,0,256,130656,51264,1062432,0,0,0,16,2602,920,5,15,80,0,0
0,0,256,130656,51272,1062424,0,0,0,28,2581,925,5,16,79,0,0
0,0,256,130656,51272,1062436,0,0,0,0,2030,958,5,13,82,0,0
0,0,256,130656,51272,1062436,0,0,0,4,2318,946,2,16,82,0,0
3,0,256,130656,51272,1062440,0,0,0,0,2389,887,2,14,84,0,0
2,0,256,130656,51272,1062440,0,0,0,16,1196,946,4,8,88,0,0
0,0,256,130656,51280,1062444,0,0,0,44,1688,926,6,11,83,0,0
0,0,256,130656,51280,1062444,0,0,0,0,2085,947,5,13,81,0,0
0,0,256,130656,51280,1062448,0,0,0,0,2050,885,4,10,85,0,0
4,0,256,130656,51280,1062448,0,0,0,4,2042,788,3,12,85,0,0
1,0,256,130656,51280,1062460,0,0,0,12,3018,953,4,17,79,0,0
0,0,256,130656,51288,1062452,0,0,0,28,1572,896,4,11,85,0,0
0,0,256,130656,51288,1062456,0,0,0,0,3144,968,6,16,78,0,0
0,0,256,130656,51288,1062456,0,0,0,0,2359,902,4,14,81,0,0
2,0,256,130656,51288,1062460,0,0,0,0,1554,883,4,10,86,0,0
1,0,256,130656,51288,1062464,0,0,0,20,1826,882,4,13,83,0,0
0,0,256,130656,51296,1062468,0,0,0,44,1585,919,3,11,86,0,0
1,0,256,130656,51296,1062468,0,0,0,0,2003,846,5,10,84,0,0
0,0,256,130656,51296,1062472,0,0,0,0,4907,6980,4,26,70,0,0
0,0,256,130656,51328,1062484,0,0,0,152,3643,1220,6,23,71,0,0
1,0,256,130656,51328,1062536,0,0,0,16,3813,2230,18,24,59,0,0
0,0,256,130656,51328,1062528,0,0,0,4,2937,2514,26,20,54,0,0
0,0,256,130656,51328,1062516,0,0,0,0,2408,1047,2,19,79,0,0
1,0,256,130656,51328,1062516,0,0,0,0,2550,983,4,16,80,0,0
3,0,256,130656,51336,1062512,0,0,0,148,3108,861,4,21,75,0,0
1,0,256,130656,51336,1062512,0,0,0,0,2582,902,2,15,83,0,0
0,0,256,130656,51336,1062516,0,0,0,20,1775,1100,6,9,84,0,0
1,0,256,130656,51336,1062516,0,0,0,4,2658,1016,6,14,80,0,0
1,0,256,130656,51336,1062520,0,0,0,0,1266,870,2,9,89,0,0
1,0,256,130656,51344,1062520,0,0,0,36,1602,888,4,11,85,0,0
0,0,256,130656,51344,1062524,0,0,0,0,1193,742,2,9,89,0,0
0,0,256,130656,51344,1062524,0,0,0,16,2792,1147,7,18,75,0,0
1,0,256,130656,51344,1062524,0,0,0,0,1194,960,5,9,86,0,0
0,0,256,130656,51344,1062528,0,0,0,4,2453,1018,5,17,78,0,0
0,0,256,130656,51352,1062520,0,0,0,52,721,940,4,4,92,0,0
0,0,256,130656,51352,1062532,0,0,0,0,4247,874,2,22,76,0,0
0,0,256,130656,51352,1062532,0,0,0,16,3848,987,3,23,74,0,0
0,0,256,130656,51352,1062532,0,0,0,0,2712,986,6,16,78,0,0
1,0,256,130656,51352,1062540,0,0,0,0,1455,966,4,12,84,0,0
2,0,256,130656,51364,1062528,0,0,0,52,1276,918,2,11,86,0,0
0,0,256,130656,51364,1062544,0,0,0,0,1651,855,3,12,85,0,0
0,0,256,130656,51364,1062544,0,0,0,16,2225,2732,4,15,81,0,0
0,0,256,130656,51364,1062548,0,0,0,0,2469,1018,5,18,77,0,0
0,0,256,130656,51364,1062548,0,0,0,0,1486,815,3,11,86,0,0
0,0,256,130656,51364,1062552,0,0,0,16,1210,597,4,7,89,0,0

