r,b,swpd,libero,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
15,0,11520,173516,70412,947064,0,0,0,28,15677,2513,9,91,0,0,0
21,0,11520,173516,70412,947080,0,0,0,88,16304,2379,7,93,0,0,0
16,0,11520,173516,70412,947092,0,0,0,4,16140,2619,10,90,0,0,0
27,0,11520,174044,70412,947112,0,0,0,0,16159,2607,10,90,0,0,0
22,0,11520,154680,70412,947128,0,0,0,0,16117,2334,6,94,0,0,0
27,0,11520,164800,70420,947148,0,0,0,28,16156,2508,7,93,0,0,0
16,0,11520,170992,70420,947164,0,0,0,96,16037,2505,9,91,0,0,0
11,0,11520,173400,70420,947180,0,0,0,0,15641,2604,5,95,0,0,0
14,0,11520,174136,70420,947200,0,0,0,4,17183,2454,7,93,0,0,0
11,0,11520,188504,70420,947216,0,0,0,0,16231,2175,11,89,0,0,0
26,0,11520,187764,70428,947232,0,0,0,28,15974,2338,11,89,0,0,0
16,0,11520,187764,70428,947252,0,0,0,96,15880,2260,7,93,0,0,0
35,0,11520,178788,70428,947268,0,0,0,0,16306,2288,9,90,1,0,0
20,0,11520,178788,70428,947284,0,0,0,0,15702,2621,10,90,0,0,0
16,0,11520,178788,70428,947300,0,0,0,4,16703,2362,10,90,0,0,0
13,0,11520,178536,70436,947320,0,0,0,28,16187,2464,6,94,0,0,0
15,0,11520,189716,70436,947340,0,0,0,0,16941,2136,8,91,1,0,0
13,0,11520,189216,70436,947360,0,0,0,92,15567,2129,10,90,0,0,0
17,0,11520,188724,70436,947376,0,0,0,0,16477,2217,8,92,0,0,0
26,0,11520,188724,70436,947392,0,0,0,0,17284,2248,6,94,0,0,0
26,0,11520,177972,70444,947408,0,0,0,56,17587,2602,8,92,0,0,0
20,0,11520,176404,70444,947424,0,0,0,0,16091,2653,10,90,0,0,0
30,0,11520,173464,70444,947440,0,0,0,88,14963,2926,8,92,0,0,0
14,0,11520,173464,70444,947456,0,0,0,0,17004,2693,7,93,0,0,0
22,0,11520,173464,70444,947476,0,0,0,0,16479,2287,6,94,0,0,0
17,0,11520,173464,70452,947492,0,0,0,28,17339,2334,9,91,0,0,0
2,0,11520,165832,70452,947508,0,0,0,4,12418,2215,11,89,0,0,0
25,0,11520,167120,70452,947524,0,0,0,96,14403,2119,9,91,0,0,0
14,0,11520,167120,70452,947540,0,0,0,0,15450,2644,6,94,0,0,0
28,0,11520,167120,70452,947556,0,0,0,0,15420,2385,8,92,0,0,0
38,0,11520,166616,70460,947572,0,0,0,28,14153,2584,8,92,0,0,0
3,0,11520,148820,70460,947592,0,0,0,0,10674,2396,8,92,0,0,0
17,0,11520,160204,70460,947608,0,0,0,92,13930,2287,10,90,0,0,0
21,0,11520,169752,70460,947624,0,0,0,0,13489,2281,9,91,0,0,0
16,0,11520,162060,70460,947644,0,0,0,0,14327,2229,7,93,0,0,0
17,0,11520,162060,70468,947660,0,0,0,28,14848,2540,9,91,0,0,0
25,0,11520,162060,70468,947676,0,0,0,0,15909,2315,7,93,0,0,0
17,0,11520,140304,70468,947688,0,0,0,84,11384,2367,8,87,5,0,0
18,0,11520,147704,70468,947704,0,0,0,8,11922,2292,8,89,3,0,0
21,0,11520,147204,70468,947720,0,0,0,0,13028,2142,8,89,3,0,0
18,0,11520,154672,70476,947736,0,0,0,36,13287,2331,9,91,0,0,0
29,0,11520,156264,70476,947752,0,0,0,0,14137,2692,7,93,0,0,0
29,0,11520,156264,70476,947772,0,0,0,80,16574,2447,6,94,0,0,0
19,0,11520,156012,70476,947792,0,0,0,0,15205,2298,7,93,0,0,0
17,0,11520,152156,70492,947780,0,0,0,108,11031,2579,8,92,0,0,0
22,0,11520,160212,70492,947808,0,0,0,0,12476,2388,9,91,0,0,0
20,0,11520,158684,70492,947816,0,0,0,0,11174,1985,7,88,5,0,0
24,0,11520,144124,70492,947832,0,0,0,72,8820,2241,7,88,5,0,0
19,0,11520,148108,70492,947844,0,0,0,0,13024,2147,7,93,0,0,0
41,0,11520,156904,70500,947848,0,0,0,28,12379,2527,11,89,0,0,0
27,0,11520,160044,70500,947872,0,0,0,4,12367,2416,8,92,0,0,0
41,0,11520,156120,70500,947880,0,0,0,0,12785,1979,5,95,0,0,0
15,0,11520,155364,70500,947900,0,0,0,72,12577,2435,9,91,0,0,0
10,0,11520,147524,70500,947916,0,0,0,0,11885,2325,10,87,3,0,0
22,0,11520,154216,70508,947924,0,0,0,28,12597,2164,7,93,0,0,0
25,0,11520,154216,70508,947948,0,0,0,48,15401,2193,5,95,0,0,0
29,0,11520,154216,70508,947964,0,0,0,4,14669,2225,8,92,0,0,0
10,0,11520,140760,70508,947976,0,0,0,0,14493,2430,13,87,0,0,0
26,0,11520,154580,70508,947988,0,0,0,84,12719,2302,13,84,3,0,0
2,0,11520,138120,70508,948000,0,0,0,0,10314,2101,11,86,3,0,0
35,0,11520,138120,70516,948016,0,0,0,28,8993,1812,7,88,5,0,0
23,0,11520,141744,70516,948028,0,0,0,0,12750,2365,9,91,0,0,0
19,0,11520,137376,70516,948044,0,0,0,4,11639,2366,13,84,3,0,0
33,0,11520,137956,70516,948056,0,0,0,76,15308,2397,6,94,0,0,0
16,0,11520,146396,70516,948072,0,0,0,0,9692,2167,8,86,6,0,0
16,0,11520,153720,70524,948088,0,0,0,28,11937,2280,6,94,0,0,0
20,0,11520,155512,70524,948104,0,0,0,0,16147,2656,9,91,0,0,0
30,0,11520,139060,70524,948120,0,0,0,0,10605,2209,12,81,7,0,0
8,0,11520,144304,70524,948132,0,0,0,80,11776,2494,7,91,2,0,0
8,0,11520,143100,70524,948148,0,0,0,0,12040,2348,12,85,3,0,0
31,0,11520,143100,70532,948164,0,0,0,28,10993,2099,7,92,1,0,0
35,0,11520,147472,70532,948180,0,0,0,0,14200,2175,7,91,2,0,0
10,0,11520,142016,70532,948196,0,0,0,0,14081,2234,8,88,4,0,0
35,0,11520,150840,70532,948212,0,0,0,88,12996,2161,10,90,0,0,0
26,0,11520,148420,70532,948224,0,0,0,4,10719,2116,8,89,3,0,0
22,0,11520,151700,70540,948240,0,0,0,28,12166,2274,7,91,2,0,0
48,0,11520,147584,70540,948256,0,0,0,0,12145,2138,9,91,0,0,0
20,0,11520,148356,70540,948268,0,0,0,0,15286,2298,10,90,0,0,0
18,0,11520,148356,70540,948284,0,0,0,80,15320,2510,10,90,0,0,0
19,0,11520,148356,70540,948300,0,0,0,0,14653,1970,8,92,0,0,0
10,0,11520,148356,70548,948316,0,0,0,32,12514,2628,10,87,3,0,0
19,0,11520,145016,70548,948332,0,0,0,0,11729,2042,8,89,3,0,0
20,0,11520,163600,70548,948348,0,0,0,0,11865,1946,7,87,6,0,0
33,0,11520,157112,70548,948368,0,0,0,84,12406,2042,9,88,3,0,0
37,0,11520,148360,70548,948388,0,0,0,0,11458,1720,7,88,5,0,0
7,0,11520,148108,70556,948404,0,0,0,28,13165,2526,8,91,1,0,0
10,0,11520,155880,70556,948416,0,0,0,8,13170,1999,13,87,0,0,0
20,0,11520,155880,70556,948428,0,0,0,0,16010,2320,7,93,0,0,0
13,0,11520,167672,70556,948448,0,0,0,84,11982,2148,6,87,7,0,0
19,0,11520,158156,70556,948460,0,0,0,0,13936,2477,10,90,0,0,0
14,0,11520,164664,70564,948480,0,0,0,60,14826,2267,8,92,0,0,0
24,0,11520,164416,70564,948500,0,0,0,0,14898,2193,9,91,0,0,0
26,0,11520,167800,70564,948516,0,0,0,4,15161,2249,6,94,0,0,0
15,0,11520,167548,70564,948532,0,0,0,88,13958,2483,10,90,0,0,0
17,0,11520,143296,70564,948548,0,0,0,0,13846,2453,8,89,3,0,0
11,0,11520,149532,70572,948564,0,0,0,28,14573,2029,8,92,0,0,0
20,0,11520,148788,70572,948580,0,0,0,0,13743,2339,9,91,0,0,0
29,0,11520,147820,70572,948596,0,0,0,0,13897,2180,10,89,1,0,0
23,0,11520,145660,70572,948608,0,0,0,88,13856,2344,7,87,6,0,0
6,0,11520,139336,70572,948624,0,0,0,0,11458,2350,6,94,0,0,0
35,0,11520,143348,70580,948640,0,0,0,28,11048,1968,10,88,2,0,0
13,0,11520,143348,70580,948648,0,0,0,0,15392,2615,8,92,0,0,0
21,0,11520,140660,70580,948668,0,0,0,0,12066,2263,9,91,0,0,0
24,0,11520,150844,70580,948684,0,0,0,76,11043,2406,11,87,2,0,0
27,0,11520,146364,70580,948692,0,0,0,4,12575,2295,8,91,1,0,0
26,0,11520,154404,70588,948708,0,0,0,28,11628,2038,11,89,0,0,0
10,0,11520,152844,70588,948724,0,0,0,0,9340,2075,6,94,0,0,0
17,0,11520,160892,70588,948740,0,0,0,0,15499,2475,5,95,0,0,0
19,0,11520,160388,70588,948756,0,0,0,0,15733,2414,7,93,0,0,0
16,0,11520,160388,70588,948768,0,0,0,80,13839,2681,7,93,0,0,0
29,0,11520,160388,70596,948784,0,0,0,32,14208,2382,11,89,0,0,0
14,0,11520,149392,70596,948800,0,0,0,0,14082,2029,7,93,0,0,0
14,0,11520,164012,70596,948812,0,0,0,0,12009,2182,12,88,0,0,0
13,0,11520,153008,70596,948832,0,0,0,0,11755,2350,10,90,0,0,0
20,0,11520,153008,70596,948848,0,0,0,88,15442,2464,12,88,0,0,0
23,0,11520,152756,70604,948864,0,0,0,28,15480,2201,7,93,0,0,0
14,0,11520,162280,70604,948884,0,0,0,4,13978,2210,9,91,0,0,0
18,0,11520,156808,70604,948896,0,0,0,0,14714,2376,11,89,0,0,0
24,0,11520,156808,70604,948912,0,0,0,0,14968,2427,9,91,0,0,0
31,0,11520,148072,70604,948924,0,0,0,84,14929,2168,7,93,0,0,0
38,0,11520,148072,70612,948940,0,0,0,28,13925,2585,8,92,0,0,0
18,0,11520,152728,70612,948960,0,0,0,0,14049,2531,13,87,0,0,0
34,0,11520,152540,70612,948972,0,0,0,4,11826,1893,10,86,4,0,0
31,0,11520,145116,70612,948992,0,0,0,0,12876,1890,9,90,1,0,0
10,0,11520,155744,70612,949004,0,0,0,84,14583,2490,9,91,0,0,0
17,0,11520,155244,70620,949020,0,0,0,44,15274,2517,12,88,0,0,0
24,0,11520,154992,70620,949040,0,0,0,0,14297,2365,8,92,0,0,0
21,0,11520,154992,70620,949056,0,0,0,0,13735,2158,7,93,0,0,0
16,0,11520,154992,70620,949072,0,0,0,4,15307,2410,7,93,0,0,0
34,0,11520,154992,70620,949084,0,0,0,84,15727,2351,10,90,0,0,0
18,0,11520,157576,70628,949104,0,0,0,28,14384,2340,12,88,0,0,0
38,0,11520,157328,70628,949116,0,0,0,0,14737,2136,10,90,0,0,0
16,0,11520,159144,70628,949136,0,0,0,0,15119,2483,13,87,0,0,0
30,0,11520,159144,70628,949152,0,0,0,0,15604,2397,13,87,0,0,0
18,0,11520,158892,70628,949172,0,0,0,96,14963,2278,7,93,0,0,0
25,0,11520,158652,70636,949184,0,0,0,36,14132,2280,8,92,0,0,0
33,0,11520,151408,70636,949200,0,0,0,0,14307,2417,6,93,1,0,0
30,0,11520,146888,70636,949212,0,0,0,0,11573,2436,9,91,0,0,0
6,0,11520,149600,70636,949228,0,0,0,0,9754,2061,7,90,3,0,0
23,0,11520,139472,70636,949244,0,0,0,84,12739,2102,9,90,1,0,0
14,0,11520,156420,70644,949260,0,0,0,32,13808,2129,8,91,1,0,0
2,0,11520,133856,70644,949280,0,0,0,0,11894,2083,9,90,1,0,0
19,0,11520,140452,70644,949296,0,0,0,0,11487,1810,6,93,1,0,0
5,0,11520,140024,70644,949312,0,0,0,0,12869,2197,10,87,3,0,0
25,0,11520,139556,70644,949324,0,0,0,80,15137,1957,11,89,0,0,0
21,0,11520,152224,70652,949340,0,0,0,28,13206,2235,10,87,3,0,0
14,0,11520,152484,70652,949360,0,0,0,4,16049,2120,6,94,0,0,0
4,0,11520,191768,70652,949380,0,0,0,0,17000,2108,11,85,4,0,0
10,0,11520,196696,70652,949396,0,0,0,0,14545,1898,9,84,7,0,0
18,0,11520,196444,70652,949416,0,0,0,96,13660,2285,10,89,1,0,0
22,0,11520,181868,70660,949428,0,0,0,28,14172,2352,11,89,0,0,0
8,0,11520,167068,70660,949444,0,0,0,0,15831,2454,7,93,0,0,0
16,0,11520,152508,70660,949460,0,0,0,4,15096,2630,6,94,0,0,0
5,0,11520,166936,70660,949476,0,0,0,0,10311,2258,10,90,0,0,0
30,0,11520,166196,70660,949492,0,0,0,0,12620,2249,10,90,0,0,0
37,0,11520,165692,70668,949504,0,0,0,112,13773,2217,7,93,0,0,0
27,0,11520,146368,70668,949520,0,0,0,0,11699,2315,10,89,1,0,0
48,0,11520,156780,70668,949532,0,0,0,0,13061,2446,8,92,0,0,0
23,0,11520,156276,70668,949548,0,0,0,4,14449,2481,11,89,0,0,0
34,0,11520,144404,70668,949560,0,0,0,0,14029,2202,7,90,3,0,0
33,0,11520,158596,70676,949572,0,0,0,124,14542,2226,6,94,0,0,0
36,0,11520,157084,70676,949588,0,0,0,0,11990,2557,11,89,0,0,0
40,0,11520,140612,70676,949612,0,0,0,0,11833,1945,7,92,1,0,0
40,0,11520,145952,70676,949624,0,0,0,0,12439,2302,10,87,3,0,0
44,0,11520,136272,70676,949628,0,0,0,4,12177,1905,8,90,2,0,0
37,0,11520,141860,70684,949636,0,0,0,100,11239,2074,8,91,1,0,0
35,0,11520,143376,70684,949652,0,0,0,0,13744,2488,9,91,0,0,0
28,0,11520,166200,70684,949672,0,0,0,0,10241,2198,8,90,2,0,0
20,0,11520,166200,70684,949684,0,0,0,0,15289,2310,6,94,0,0,0
31,0,11520,176296,70684,949700,0,0,0,0,15755,2170,8,92,0,0,0
18,0,11520,176056,70692,949708,0,0,0,116,13438,2220,8,92,0,0,0
26,0,11520,176056,70692,949736,0,0,0,0,14013,2343,8,92,0,0,0
38,0,11520,144996,70692,949748,0,0,0,0,11264,2099,11,86,3,0,0
24,0,11520,154552,70692,949764,0,0,0,0,11716,2324,11,89,0,0,0
38,0,11520,154300,70692,949780,0,0,0,0,13718,2385,9,91,0,0,0
18,0,11520,152704,70700,949784,0,0,0,112,15716,2547,10,90,0,0,0
38,0,11520,140536,70700,949808,0,0,0,4,10861,2070,12,87,1,0,0
28,0,11520,145368,70700,949820,0,0,0,0,10844,2373,9,89,2,0,0
42,0,11520,138508,70700,949836,0,0,0,0,13987,1783,7,91,2,0,0
30,0,11520,131816,70700,949852,0,0,0,0,12976,2314,10,85,5,0,0
29,0,11520,141436,70708,949856,0,0,0,92,12912,2328,4,96,0,0,0
37,0,11520,159808,70708,949876,0,0,0,0,15201,2304,10,90,0,0,0
26,0,11520,175572,70708,949888,0,0,0,4,15410,2257,8,92,0,0,0
23,0,11520,175572,70708,949912,0,0,0,0,14957,2281,9,91,0,0,0
25,0,11520,175572,70708,949928,0,0,0,0,14258,2411,11,89,0,0,0
22,0,11520,167492,70716,949936,0,0,0,112,14868,2660,9,91,0,0,0
26,0,11520,167492,70716,949960,0,0,0,0,15318,2569,8,92,0,0,0
32,0,11520,156740,70716,949976,0,0,0,0,15097,2173,9,91,0,0,0
28,0,11520,153540,70716,949992,0,0,0,8,14160,2117,5,95,0,0,0
24,0,11520,153540,70716,950004,0,0,0,0,14486,2488,7,93,0,0,0
31,0,11520,146708,70724,950016,0,0,0,120,12596,2100,8,92,0,0,0
29,0,11520,145576,70724,950040,0,0,0,0,10425,1970,9,90,1,0,0
30,0,11520,145328,70724,950052,0,0,0,0,12632,2036,6,94,0,0,0
49,0,11520,149572,70724,950068,0,0,0,0,10443,1705,7,89,4,0,0
19,0,11520,154772,70724,950080,0,0,0,4,13539,2570,13,87,0,0,0
25,0,11520,154520,70732,950084,0,0,0,104,14432,2120,10,90,0,0,0
24,0,11520,162232,70732,950112,0,0,0,8,15829,2273,11,89,0,0,0
19,0,11520,161980,70732,950132,0,0,0,0,15545,2217,4,96,0,0,0
11,0,11520,156364,70732,950148,0,0,0,0,13906,2232,12,88,0,0,0
23,0,11520,156364,70732,950164,0,0,0,0,14507,2349,8,92,0,0,0
12,0,11520,156364,70740,950172,0,0,0,124,15656,2508,5,95,0,0,0
37,0,11520,152092,70740,950196,0,0,0,0,14614,2229,9,91,0,0,0
43,0,11520,147096,70740,950212,0,0,0,0,13319,2117,7,91,2,0,0
16,0,11520,156804,70740,950224,0,0,0,0,14091,2407,6,94,0,0,0
21,0,11520,157828,70740,950244,0,0,0,0,15287,2075,12,88,0,0,0
13,0,11520,157828,70748,950252,0,0,0,28,14624,2350,11,89,0,0,0
20,0,11520,147700,70748,950272,0,0,0,92,13988,2451,10,90,0,0,0
23,0,11520,148216,70748,950288,0,0,0,0,15459,2228,6,94,0,0,0
16,0,11520,154936,70748,950304,0,0,0,0,14728,2131,10,90,0,0,0
20,0,11520,158356,70748,950324,0,0,0,0,13977,2260,8,92,0,0,0
38,0,11520,163044,70756,950332,0,0,0,28,14188,2072,9,91,0,0,0
29,0,11520,146452,70756,950356,0,0,0,88,15809,2162,8,92,0,0,0
31,0,11520,135888,70756,950372,0,0,0,4,12223,2278,6,92,2,0,0
33,0,11520,152460,70756,950388,0,0,0,0,9216,2141,11,87,2,0,0
15,0,11520,163220,70756,950400,0,0,0,0,11390,2071,7,91,2,0,0
50,0,11520,155716,70764,950408,0,0,0,28,10064,1794,6,90,4,0,0
7,0,11520,160644,70764,950432,0,0,0,80,10235,2115,12,87,1,0,0
31,0,11520,139072,70764,950448,0,0,0,0,14982,2150,6,91,3,0,0
23,0,11520,140748,70764,950460,0,0,0,4,13036,2038,8,92,0,0,0
37,0,11520,146768,70764,950476,0,0,0,0,11344,2088,8,87,5,0,0
21,0,11520,144500,70772,950484,0,0,0,28,12368,2087,12,84,4,0,0
44,0,11520,148964,70772,950504,0,0,0,80,12228,2544,12,87,1,0,0
1,0,11520,137736,70772,950528,0,0,0,0,9544,2303,11,86,3,0,0
16,0,11520,146060,70780,950536,0,0,0,44,11790,1774,7,89,4,0,0
41,0,11520,142608,70780,950548,0,0,0,4,11634,2224,6,91,3,0,0
16,0,11520,144160,70780,950564,0,0,0,0,11215,2065,8,91,1,0,0
28,0,11520,162256,70780,950580,0,0,0,84,15212,2107,7,93,0,0,0
12,0,11520,158616,70780,950600,0,0,0,0,14807,2317,8,92,0,0,0
22,0,11520,153220,70788,950604,0,0,0,28,12344,2465,5,92,3,0,0
12,0,11520,181192,70788,950632,0,0,0,0,14401,2184,8,92,0,0,0
21,0,11520,182816,70788,950652,0,0,0,4,15194,2297,7,93,0,0,0
13,0,11520,159000,70788,950668,0,0,0,20,13437,2560,8,92,0,0,0
23,0,11520,144748,70788,950680,0,0,0,88,8336,1549,10,88,2,0,0
21,0,11520,146628,70804,950680,0,0,0,72,12376,2006,5,95,0,0,0
23,0,11520,145404,70804,950712,0,0,0,0,11324,2521,6,92,2,0,0
1,0,11520,130116,70804,950724,0,0,0,0,12818,1989,8,91,1,0,0
30,0,11520,170820,70804,950740,0,0,0,8,10908,2031,8,85,7,0,0
8,0,11520,182652,70804,950752,0,0,0,76,9159,2120,13,83,4,0,0
1,0,11520,197420,70804,950760,0,0,0,0,1024,667,4,8,88,0,0
0,0,11520,197428,70812,950760,0,0,0,64,168,537,3,0,96,1,0
0,0,11520,197428,70812,950760,0,0,0,0,133,506,2,3,95,0,0

