r,b,swpd,libero,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
3,0,256,120324,52828,1065120,0,0,0,0,3341,828,5,22,72,0,0
1,0,256,120324,52828,1065128,0,0,0,0,2988,721,3,19,78,0,0
2,0,256,120324,52828,1065132,0,0,0,28,2990,851,3,20,77,0,0
4,0,256,120324,52828,1065124,0,0,0,4,2290,977,4,14,81,0,0
0,0,256,120324,52836,1065120,0,0,0,92,3729,940,4,22,73,0,0
1,0,256,120324,52836,1065132,0,0,0,0,2721,961,7,18,75,0,0
1,0,256,120324,52836,1065136,0,0,0,0,2811,822,3,20,77,0,0
0,0,256,120324,52836,1065140,0,0,0,24,3228,953,3,20,77,0,0
1,0,256,120324,52836,1065144,0,0,0,0,4025,871,6,22,72,0,0
0,0,256,120324,52844,1065152,0,0,0,32,4583,1057,5,27,68,0,0
0,0,256,120324,52844,1065152,0,0,0,0,4644,1088,4,28,68,0,0
0,0,256,120324,52844,1065156,0,0,0,0,3713,881,4,22,74,0,0
1,0,256,120324,52844,1065164,0,0,0,24,2471,784,3,11,85,0,0
0,0,256,120324,52844,1065164,0,0,0,0,3233,908,6,17,77,0,0
0,0,256,120324,52852,1065176,0,0,0,44,3428,900,7,19,74,0,0
2,0,256,120324,52852,1065180,0,0,0,4,2843,878,4,19,77,0,0
0,0,256,120324,52852,1065180,0,0,0,0,2788,835,4,20,76,0,0
1,0,256,120324,52852,1065188,0,0,0,28,3584,784,4,22,73,0,0
1,0,256,120324,52852,1065192,0,0,0,0,5176,937,5,28,67,0,0
0,0,256,120324,52860,1065188,0,0,0,28,3910,855,5,19,76,0,0
0,0,256,120324,52860,1065200,0,0,0,0,2347,798,3,16,81,0,0
1,0,256,120324,52860,1065204,0,0,0,4,4239,898,5,28,67,0,0
0,0,256,120324,52860,1065208,0,0,0,24,3935,773,4,23,73,0,0
0,0,256,120324,52860,1065212,0,0,0,0,1868,772,3,11,86,0,0
0,0,256,120324,52868,1065216,0,0,0,44,4569,891,3,23,74,0,0
0,0,256,120324,52868,1065220,0,0,0,0,3483,851,5,19,76,0,0
0,0,256,120324,52868,1065228,0,0,0,0,3250,858,3,26,71,0,0
0,0,256,120324,52868,1065228,0,0,0,4,1676,670,3,13,84,0,0
1,0,256,120324,52868,1065236,0,0,0,28,2461,775,5,15,80,0,0
0,0,256,120324,52876,1065240,0,0,0,28,3383,836,4,19,77,0,0
0,0,256,120324,52876,1065240,0,0,0,0,2782,813,6,15,79,0,0
0,0,256,120324,52876,1065256,0,0,0,0,2675,742,4,16,80,0,0
0,0,256,120324,52876,1065260,0,0,0,0,3190,713,1,21,78,0,0
1,0,256,120072,52876,1065256,0,0,0,28,3275,869,5,19,76,0,0
0,0,256,120072,52884,1065248,0,0,0,44,3527,884,4,20,76,0,0
0,0,256,120072,52884,1065268,0,0,0,0,3694,808,3,19,78,0,0
0,0,256,120072,52884,1065272,0,0,0,0,3995,874,5,28,67,0,0
0,0,256,120072,52884,1065276,0,0,0,0,2487,700,3,16,80,0,0
1,0,256,120072,52884,1065280,0,0,0,24,3014,840,5,23,72,0,0
0,0,256,120072,52892,1065276,0,0,0,44,5505,919,5,29,66,0,0
0,0,256,120072,52892,1065292,0,0,0,0,2440,792,4,16,80,0,0
0,0,256,120072,52892,1065296,0,0,0,0,1981,757,4,13,83,0,0
0,0,256,120072,52892,1065300,0,0,0,0,3030,747,3,18,79,0,0
0,0,256,120072,52892,1065308,0,0,0,28,2568,854,6,20,75,0,0
0,0,256,120072,52900,1065312,0,0,0,28,1925,810,6,15,79,0,0
0,0,256,120072,52900,1065312,0,0,0,24,1803,812,3,15,82,0,0
0,0,256,117608,52900,1065320,0,0,0,0,4862,821,3,27,70,0,0
0,0,256,117608,52900,1065320,0,0,0,0,6828,956,5,35,60,0,0
0,0,256,117608,52900,1065328,0,0,0,24,3238,771,1,29,70,0,0
1,0,256,117608,52900,1065328,0,0,0,0,2848,820,4,20,76,0,0
0,0,256,117608,52908,1065336,0,0,0,28,2838,820,5,15,79,0,0
0,0,256,117608,52908,1065340,0,0,0,4,4192,867,5,23,72,0,0
2,0,256,117608,52908,1065340,0,0,0,0,3375,757,5,18,77,0,0
0,0,256,117608,52908,1065348,0,0,0,28,3165,695,3,18,79,0,0
0,0,256,117608,52908,1065352,0,0,0,0,2707,887,6,17,77,0,0
0,0,256,117608,52916,1065356,0,0,0,44,2355,834,3,18,79,0,0
0,0,256,117608,52916,1065360,0,0,0,0,1856,743,6,12,82,0,0
0,0,256,117608,52916,1065364,0,0,0,4,2350,737,4,15,81,0,0
1,0,256,117608,52916,1065368,0,0,0,24,3929,687,1,21,78,0,0
2,0,256,117608,52916,1065372,0,0,0,0,2910,787,4,19,77,0,0
0,0,256,117608,52924,1065376,0,0,0,28,3335,886,6,24,71,0,0
0,0,256,117356,52924,1065380,0,0,0,0,3041,826,5,20,75,0,0
3,0,256,117356,52924,1065388,0,0,0,0,2990,740,3,19,78,0,0
1,0,256,117356,52924,1065388,0,0,0,32,4284,769,5,25,71,0,0
2,0,256,117356,52924,1065396,0,0,0,0,4088,954,4,23,72,0,0
2,0,256,117356,52932,1065396,0,0,0,44,2542,880,3,18,79,0,0
1,0,256,117104,52932,1065404,0,0,0,0,2409,909,5,17,78,0,0
1,0,256,117104,52932,1065404,0,0,0,0,4908,1046,6,29,65,0,0
0,0,256,117104,52932,1065412,0,0,0,24,4073,914,4,23,72,0,0
0,0,256,117104,52932,1065416,0,0,0,4,3242,806,3,19,78,0,0
0,0,256,116852,52940,1065424,0,0,0,28,4447,1072,6,31,63,0,0
0,0,256,116852,52940,1065428,0,0,0,0,3051,947,3,24,73,0,0
0,0,256,116852,52940,1065432,0,0,0,0,5210,1054,6,30,64,0,0
0,0,256,116852,52940,1065436,0,0,0,0,5279,896,4,30,66,0,0
1,0,256,116600,52940,1065440,0,0,0,24,1855,697,2,10,88,0,0
1,0,256,116600,52948,1065444,0,0,0,48,5323,1167,6,39,55,0,0
2,0,256,116600,52948,1065448,0,0,0,0,5170,954,4,32,64,0,0
0,0,256,116600,52948,1065456,0,0,0,0,5167,929,4,31,65,0,0
1,0,256,116600,52948,1065456,0,0,0,0,4346,961,4,30,66,0,0
2,0,256,116600,52948,1065464,0,0,0,28,2378,685,4,16,80,0,0
1,0,256,116600,52956,1065464,0,0,0,28,2207,802,3,13,84,0,0
0,0,256,116600,52956,1065472,0,0,0,4,3779,881,4,22,74,0,0
2,0,256,116600,52956,1065472,0,0,0,0,3503,825,3,22,75,0,0
0,0,256,116600,52956,1065480,0,0,0,0,3798,783,4,19,77,0,0
1,0,256,116600,52956,1065484,0,0,0,24,3721,800,2,26,72,0,0
0,0,256,116600,52964,1065488,0,0,0,44,3597,927,5,24,71,0,0
1,0,256,116600,52964,1065496,0,0,0,0,3872,797,5,20,75,0,0
0,0,256,116600,52964,1065500,0,0,0,8,4341,831,5,20,75,0,0
1,0,256,116600,52964,1065504,0,0,0,0,3239,755,5,20,75,0,0
0,0,256,116600,52964,1065508,0,0,0,28,1760,651,3,9,88,0,0
2,0,256,116600,52972,1065512,0,0,0,36,5603,987,5,36,59,0,0
2,0,256,116600,52972,1065524,0,0,0,0,7121,946,4,34,62,0,0
1,0,256,116600,52972,1065528,0,0,0,0,2685,777,4,18,78,0,0
0,0,256,116600,53004,1065532,0,0,0,132,2876,934,5,20,75,0,0
2,0,256,116600,53044,1065536,0,0,0,232,3297,893,3,17,79,1,0
1,0,256,116600,53044,1065540,0,0,0,64,1652,780,4,8,88,0,0
0,0,256,116600,53044,1065544,0,0,0,0,4325,936,4,26,70,0,0
2,0,256,116600,53044,1065544,0,0,0,0,3361,821,3,21,76,0,0
2,0,256,116600,53044,1065552,0,0,0,172,5458,851,4,28,68,0,0
1,0,256,116600,53052,1065544,0,0,0,68,2492,715,2,20,78,0,0
4,0,256,116600,53052,1065560,0,0,0,4,2598,805,3,21,76,0,0
0,0,256,116600,53052,1065564,0,0,0,0,2906,793,4,16,80,0,0
0,0,256,116600,53052,1065564,0,0,0,0,3172,769,5,13,81,0,0
0,0,256,116600,53052,1065572,0,0,0,0,2086,732,6,14,80,0,0
2,0,256,116348,53060,1065576,0,0,0,84,3152,693,3,17,80,0,0
0,0,256,116348,53060,1065580,0,0,0,4,2359,789,4,15,80,0,0
1,0,256,116348,53060,1065584,0,0,0,0,4446,949,5,28,67,0,0
1,0,256,116348,53060,1065588,0,0,0,0,4411,876,5,26,69,0,0
0,0,256,116348,53060,1065592,0,0,0,0,5353,854,6,28,66,0,0
0,0,256,116348,53068,1065588,0,0,0,52,2894,757,3,20,77,0,0
2,0,256,116348,53068,1065604,0,0,0,0,2946,803,5,23,72,0,0
1,0,256,116348,53068,1065612,0,0,0,4,4243,872,5,24,71,0,0
0,0,256,116348,53068,1065612,0,0,0,0,4041,859,5,23,72,0,0
2,0,256,116348,53068,1065620,0,0,0,0,3236,813,7,18,75,0,0
3,0,256,116348,53076,1065612,0,0,0,56,3339,711,5,23,72,0,0
0,0,256,116348,53076,1065628,0,0,0,12,1867,765,5,15,80,0,0
2,0,256,116348,53076,1065632,0,0,0,0,3325,860,6,17,77,0,0
0,0,256,116348,53076,1065632,0,0,0,4,5447,874,5,26,69,0,0
0,0,256,116348,53076,1065640,0,0,0,0,3323,808,6,21,73,0,0
2,0,256,116348,53084,1065632,0,0,0,16,1941,689,4,12,84,0,0
0,0,256,116348,53084,1065648,0,0,0,24,3387,731,4,20,76,0,0
0,0,256,116348,53084,1065652,0,0,0,0,3273,876,6,21,73,0,0
0,0,256,116348,53084,1065656,0,0,0,0,3153,842,6,20,74,0,0
1,0,256,116348,53084,1065660,0,0,0,4,2810,810,2,18,80,0,0
0,0,256,116348,53092,1065656,0,0,0,28,4149,888,6,22,72,0,0
0,0,256,116096,53092,1065668,0,0,0,28,2861,796,4,18,78,0,0
2,0,256,116096,53092,1065672,0,0,0,0,4203,1062,6,28,66,0,0
0,0,256,116096,53092,1065676,0,0,0,0,3136,891,5,17,78,0,0
0,0,256,116096,53092,1065680,0,0,0,0,3113,857,5,20,75,0,0
1,0,256,116096,53100,1065676,0,0,0,32,3726,860,4,20,76,0,0
0,0,256,116096,53100,1065692,0,0,0,24,4131,921,3,29,68,0,0
0,0,256,116096,53100,1065692,0,0,0,0,3830,1015,3,30,67,0,0
1,0,256,116096,53100,1065700,0,0,0,0,3822,960,5,24,71,0,0
1,0,256,116096,53100,1065704,0,0,0,0,3501,904,6,19,74,0,0
0,0,256,116096,53100,1065704,0,0,0,0,2801,782,6,17,77,0,0
2,0,256,116096,53108,1065720,0,0,0,72,4027,1263,3,27,70,0,0
0,0,256,116096,53108,1065724,0,0,0,0,9011,13022,4,49,46,0,0
0,0,256,116096,53108,1065728,0,0,0,0,3109,876,5,18,77,0,0
2,0,256,116096,53108,1065732,0,0,0,0,4853,917,5,26,69,0,0
0,0,256,116096,53108,1065736,0,0,0,0,3136,791,4,17,79,0,0
0,0,256,116096,53116,1065740,0,0,0,64,2955,686,3,15,82,0,0
2,0,256,116096,53116,1065744,0,0,0,4,2082,825,5,17,78,0,0
0,0,256,116096,53116,1065748,0,0,0,0,1781,803,4,14,82,0,0
0,0,256,116096,53116,1065752,0,0,0,0,3021,893,4,20,76,0,0
1,0,256,116096,53116,1065760,0,0,0,0,5516,818,6,22,71,0,0
0,0,256,116096,53124,1065760,0,0,0,76,2978,747,2,18,80,0,0
0,0,256,116096,53124,1065768,0,0,0,0,2631,891,5,19,76,0,0
0,0,256,116096,53124,1065768,0,0,0,4,2658,852,5,19,76,0,0
1,0,256,116096,53124,1065776,0,0,0,0,5932,923,6,30,64,0,0
0,0,256,116096,53124,1065780,0,0,0,0,4031,778,4,21,75,0,0
0,0,256,116096,53132,1065780,0,0,0,56,3717,763,2,22,76,0,0
0,0,256,116096,53132,1065796,0,0,0,0,3017,873,5,22,73,0,0
0,0,256,116096,53132,1065800,0,0,0,0,3112,798,6,18,76,0,0
0,0,256,116096,53132,1065796,0,0,0,4,5161,900,3,25,72,0,0
0,0,256,116096,53132,1065796,0,0,0,0,3171,835,4,20,76,0,0
0,0,256,115844,53140,1065804,0,0,0,68,3693,757,3,20,77,0,0
1,0,256,115844,53140,1065808,0,0,0,0,4414,887,4,24,72,0,0
0,0,256,115844,53140,1065812,0,0,0,0,2527,809,7,16,77,0,0
0,0,256,115844,53140,1065816,0,0,0,0,2185,768,6,11,83,0,0
0,0,256,115844,53140,1065820,0,0,0,4,2302,733,3,14,83,0,0
0,0,256,115844,53148,1065832,0,0,0,56,4991,764,5,26,69,0,0
0,0,256,115844,53148,1065832,0,0,0,0,3771,842,6,22,72,0,0
0,0,256,115844,53148,1065836,0,0,0,0,2668,799,4,20,76,0,0
0,0,256,115844,53148,1065844,0,0,0,0,2809,847,4,18,78,0,0
1,0,256,115844,53148,1065844,0,0,0,0,2955,726,4,17,79,0,0
0,0,256,115844,53156,1065852,0,0,0,48,5426,795,4,23,73,0,0
1,0,256,115844,53156,1065852,0,0,0,24,2783,845,6,14,80,0,0
1,0,256,115844,53156,1065860,0,0,0,0,2227,944,4,18,78,0,0
0,0,256,115844,53156,1065860,0,0,0,0,2181,805,2,18,80,0,0
0,0,256,115844,53156,1065868,0,0,0,0,2264,778,3,20,77,0,0
0,0,256,115844,53164,1065872,0,0,0,28,5576,764,2,26,72,0,0
1,0,256,115844,53164,1065876,0,0,0,28,3971,848,7,21,72,0,0
0,0,256,115844,53164,1065876,0,0,0,0,3498,808,6,19,74,0,0
0,0,256,115844,53164,1065884,0,0,0,0,3046,829,7,19,74,0,0
0,0,256,115844,53164,1065888,0,0,0,0,2632,777,6,18,76,0,0
1,0,256,115844,53172,1065892,0,0,0,44,3812,714,4,22,74,0,0
0,0,256,115844,53172,1065896,0,0,0,28,4468,880,6,23,72,0,0
2,0,256,115844,53172,1065900,0,0,0,4,3723,825,4,20,76,0,0
0,0,256,115844,53172,1065904,0,0,0,0,2604,798,5,18,77,0,0
0,0,256,115844,53172,1065912,0,0,0,0,3080,786,5,23,73,0,0
0,0,256,115844,53180,1065912,0,0,0,28,4683,753,3,22,74,0,0
1,0,256,115844,53180,1065920,0,0,0,24,3325,828,2,21,77,0,0
0,0,256,115844,53180,1065920,0,0,0,0,4161,851,6,22,71,0,0
2,0,256,115844,53180,1065928,0,0,0,4,2197,835,5,20,75,0,0
0,0,256,115844,53180,1065932,0,0,0,0,3447,917,3,25,72,0,0
1,0,256,115844,53188,1065940,0,0,0,44,1844,703,4,11,85,0,0
1,0,256,115844,53188,1065944,0,0,0,28,3283,891,4,21,75,0,0
0,0,256,115844,53188,1065944,0,0,0,0,4657,961,4,27,69,0,0
0,0,256,115844,53188,1065952,0,0,0,0,2423,813,5,17,78,0,0
2,0,256,115844,53188,1065956,0,0,0,8,3335,998,3,26,71,0,0
0,0,256,115844,53196,1065964,0,0,0,36,3212,792,2,22,76,0,0
0,0,256,115592,53196,1065968,0,0,0,24,3672,941,4,24,72,0,0
2,0,256,115592,53196,1065972,0,0,0,0,3686,899,3,23,73,0,0
0,0,256,115592,53196,1065976,0,0,0,0,3408,910,6,21,73,0,0
0,0,256,115592,53196,1065980,0,0,0,0,2038,801,3,17,80,0,0
3,0,256,115592,53204,1065988,0,0,0,40,2965,903,2,21,77,0,0
2,0,256,115592,53204,1065988,0,0,0,24,3082,947,3,23,74,0,0
0,0,256,115592,53204,1065996,0,0,0,0,3751,859,5,22,73,0,0
0,0,256,115592,53204,1066000,0,0,0,0,3702,902,8,19,73,0,0
0,0,256,115592,53204,1066004,0,0,0,0,3772,863,5,22,73,0,0
1,0,256,115592,53212,1065996,0,0,0,44,3077,799,5,18,77,0,0
1,0,256,115592,53212,1066012,0,0,0,32,3077,935,4,26,70,0,0
1,0,256,115592,53212,1066012,0,0,0,0,6496,903,6,30,64,0,0
1,0,256,115592,53212,1066020,0,0,0,0,4169,791,6,20,74,0,0
0,0,256,115592,53212,1066020,0,0,0,0,3053,815,4,19,77,0,0
0,0,256,115592,53220,1066028,0,0,0,28,3044,784,2,24,74,0,0
1,0,256,115592,53220,1066028,0,0,0,0,3606,822,5,18,77,0,0
0,0,256,115592,53220,1066036,0,0,0,28,4445,931,5,25,70,0,0
1,0,256,115592,53220,1066040,0,0,0,0,4313,908,6,26,68,0,0
1,0,256,115592,53220,1066044,0,0,0,0,3584,850,4,21,74,0,0
0,0,256,115592,53228,1066048,0,0,0,44,4455,812,4,26,70,0,0
0,0,256,115592,53228,1066064,0,0,0,0,3986,862,5,21,74,0,0
1,0,256,115592,53228,1066060,0,0,0,28,4873,887,5,24,70,0,0
0,0,256,115592,53228,1066060,0,0,0,4,3463,830,5,17,78,0,0
0,0,256,115592,53228,1066068,0,0,0,0,3564,785,5,18,77,0,0
0,0,256,115592,53236,1066060,0,0,0,28,1939,660,3,17,80,0,0
0,0,256,115592,53236,1066080,0,0,0,0,7895,934,5,37,58,0,0
0,0,256,115592,53236,1066080,0,0,0,24,4982,911,6,24,70,0,0
1,0,256,115592,53236,1066088,0,0,0,0,2315,777,6,15,79,0,0
0,0,256,115592,53236,1066092,0,0,0,4,3250,833,3,24,73,0,0
0,0,256,115592,53244,1066084,0,0,0,44,3464,676,3,17,80,0,0
1,0,256,115592,53244,1066100,0,0,0,0,1968,799,5,14,81,0,0
1,0,256,115592,53244,1066100,0,0,0,28,2599,802,4,14,81,0,0
0,0,256,115592,53244,1066108,0,0,0,0,3252,835,7,18,75,0,0
1,0,256,115592,53244,1066112,0,0,0,0,2535,812,6,17,77,0,0
2,0,256,115592,53252,1066116,0,0,0,32,3782,753,2,25,74,0,0
0,0,256,115340,53252,1066120,0,0,0,0,2486,727,4,17,79,0,0
1,0,256,115340,53252,1066124,0,0,0,24,4766,941,7,26,67,0,0
0,0,256,115340,53252,1066128,0,0,0,0,4745,834,5,21,74,0,0
0,0,256,115340,53252,1066136,0,0,0,0,2502,814,4,22,75,0,0
2,0,256,115340,53260,1066136,0,0,0,44,3766,4306,4,23,72,0,0
1,0,256,115340,53260,1066140,0,0,0,4,4008,3389,4,28,67,0,0
1,0,256,115340,53292,1066164,0,0,0,184,4085,1136,8,21,70,0,0
1,0,256,115340,53292,1066164,0,0,0,0,2917,815,5,18,77,0,0
0,0,256,115340,53292,1066172,0,0,0,0,3378,815,5,22,73,0,0
0,0,256,115340,53292,1066176,0,0,0,0,2536,692,4,16,80,0,0
1,0,256,115340,53292,1066184,0,0,0,0,3232,833,2,22,76,0,0
0,0,256,115340,53300,1066188,0,0,0,144,4239,1031,6,27,67,0,0
1,0,256,115340,53300,1066188,0,0,0,0,4144,1003,6,22,71,0,0
0,0,256,115340,53300,1066196,0,0,0,0,3468,901,4,22,74,0,0
0,0,256,115340,53300,1066196,0,0,0,0,278,446,4,1,95,0,0
1,0,256,115340,53300,1066196,0,0,0,0,154,533,3,4,93,0,0

