r,b,swpd,libero,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
14,0,256,133736,67708,1018048,0,0,0,0,14236,1881,6,90,4,0,0
5,0,256,133736,67708,1018064,0,0,0,0,13585,1821,10,82,8,0,0
2,0,256,133736,67716,1018080,0,0,0,28,11424,1475,4,65,31,0,0
10,0,256,133736,67716,1018092,0,0,0,80,14076,1579,9,74,16,0,0
18,0,256,125852,67716,1018104,0,0,0,4,14183,1705,13,84,3,0,0
1,0,256,131028,67716,1018124,0,0,0,0,14881,1816,9,87,4,0,0
4,0,256,131552,67716,1018136,0,0,0,0,16109,1581,10,82,8,0,0
17,0,256,131304,67724,1018152,0,0,0,44,16270,2110,13,87,0,0,0
13,0,256,131304,67724,1018164,0,0,0,0,14352,1892,12,88,0,0,0
16,0,256,131304,67724,1018180,0,0,0,80,14700,1952,10,90,0,0,0
0,0,256,132580,67724,1018196,0,0,0,4,11800,1514,8,65,27,0,0
1,0,256,132580,67724,1018212,0,0,0,0,9801,1435,7,60,33,0,0
9,0,256,132088,67732,1018224,0,0,0,28,13145,1633,12,81,7,0,0
2,0,256,132088,67732,1018240,0,0,0,0,14960,1796,11,86,3,0,0
5,0,256,132600,67732,1018256,0,0,0,80,10866,1385,6,65,29,0,0
11,0,256,117096,67732,1018268,0,0,0,0,11529,1628,8,88,4,0,0
2,0,256,119664,67732,1018284,0,0,0,4,14121,1850,10,87,3,0,0
1,0,256,118932,67740,1018300,0,0,0,44,12755,1750,10,86,4,0,0
7,0,256,118932,67740,1018312,0,0,0,0,9397,1847,10,86,4,0,0
5,0,256,129744,67740,1018328,0,0,0,80,13815,1599,10,84,6,0,0
5,0,256,129252,67740,1018344,0,0,0,0,15643,1663,9,87,4,0,0
7,0,256,120008,67740,1018356,0,0,0,0,15006,1872,9,88,3,0,0
0,0,256,132120,67748,1018372,0,0,0,32,11418,1773,6,73,21,0,0
1,0,256,131880,67748,1018384,0,0,0,0,15164,1750,8,86,6,0,0
7,0,256,131880,67748,1018408,0,0,0,76,14710,1713,7,88,5,0,0
8,0,256,131880,67748,1018424,0,0,0,0,14662,1801,10,87,3,0,0
14,0,256,106732,67748,1018432,0,0,0,0,14358,1808,14,85,1,0,0
9,0,256,117604,67756,1018448,0,0,0,44,15242,2144,12,88,0,0,0
17,0,256,117364,67756,1018460,0,0,0,8,15840,1886,11,88,1,0,0
14,0,256,117364,67756,1018476,0,0,0,80,15259,2107,10,90,0,0,0
17,0,256,117364,67756,1018492,0,0,0,0,13521,2431,8,91,1,0,0
18,0,256,117124,67756,1018504,0,0,0,0,14652,2023,8,90,2,0,0
8,0,256,117124,67764,1018520,0,0,0,36,16117,2278,10,90,0,0,0
3,0,256,130596,67764,1018536,0,0,0,0,14580,1986,11,88,1,0,0
3,0,256,131404,67764,1018552,0,0,0,84,10063,1581,7,65,27,0,0
3,0,256,131420,67764,1018568,0,0,0,0,14502,1642,8,83,9,0,0
2,0,256,131420,67764,1018580,0,0,0,0,13754,1670,6,82,12,0,0
18,0,256,131420,67772,1018596,0,0,0,52,14422,1550,6,83,12,0,0
15,0,256,127820,67772,1018608,0,0,0,0,14458,1909,10,89,1,0,0
20,0,256,114084,67772,1018620,0,0,0,76,14784,2419,10,90,0,0,0
13,0,256,114084,67772,1018636,0,0,0,4,14933,2329,9,91,0,0,0
4,0,256,128348,67772,1018652,0,0,0,0,14553,2048,8,90,2,0,0
4,0,256,130952,67780,1018668,0,0,0,28,11801,1522,5,72,23,0,0
1,0,256,131216,67780,1018680,0,0,0,0,14969,1725,8,83,9,0,0
2,0,256,131472,67780,1018696,0,0,0,80,12857,1527,7,71,23,0,0
9,0,256,131232,67780,1018712,0,0,0,0,14895,1672,14,81,5,0,0
20,0,256,130992,67780,1018724,0,0,0,4,14312,1450,5,86,9,0,0
0,0,256,131252,67788,1018740,0,0,0,44,15508,1849,11,85,4,0,0
7,0,256,131252,67788,1018756,0,0,0,0,9893,1440,8,56,35,0,0
1,0,256,131256,67788,1018772,0,0,0,0,12639,1498,7,71,22,0,0
14,0,256,130768,67788,1018784,0,0,0,80,16220,1708,9,89,2,0,0
12,0,256,130768,67788,1018800,0,0,0,0,14365,1673,7,91,2,0,0
17,0,256,123376,67796,1018812,0,0,0,32,13542,2023,15,85,0,0,0
21,0,256,123376,67796,1018828,0,0,0,0,14673,2356,12,88,0,0,0
8,0,256,130660,67796,1018844,0,0,0,0,14766,1762,8,84,8,0,0
12,0,256,130916,67796,1018860,0,0,0,80,14036,1634,7,83,10,0,0
0,0,256,131172,67796,1018876,0,0,0,0,9963,1394,8,59,32,0,0
2,0,256,131172,67804,1018888,0,0,0,44,11615,1450,8,62,30,0,0
1,0,256,131172,67804,1018904,0,0,0,4,9139,1507,7,57,36,0,0
1,0,256,130920,67804,1018920,0,0,0,0,12520,1738,8,72,20,0,0
6,0,256,130920,67804,1018932,0,0,0,80,12648,1614,6,78,16,0,0
5,0,256,130680,67804,1018948,0,0,0,0,12466,1642,8,78,14,0,0
11,0,256,116552,67812,1018960,0,0,0,28,15159,1942,9,91,0,0,0
24,0,256,116300,67812,1018972,0,0,0,0,13182,2249,8,92,0,0,0
18,0,256,116300,67812,1018984,0,0,0,4,8524,2112,8,92,0,0,0
16,0,256,113752,67812,1019000,0,0,0,72,14130,2352,7,93,0,0,0
4,0,256,130396,67812,1019016,0,0,0,0,14391,1900,10,88,2,0,0
14,0,256,129892,67820,1019032,0,0,0,44,15759,1804,9,89,2,0,0
13,0,256,129400,67820,1019044,0,0,0,0,13620,1868,8,92,0,0,0
9,0,256,129400,67820,1019060,0,0,0,0,14619,1849,11,88,1,0,0
1,0,256,129148,67820,1019076,0,0,0,84,14700,1696,4,95,1,0,0
23,0,256,128476,67820,1019088,0,0,0,0,16420,1976,10,90,0,0,0
10,0,256,125272,67828,1019104,0,0,0,28,13103,1927,10,87,3,0,0
3,0,256,130972,67828,1019120,0,0,0,0,13138,1529,9,75,16,0,0
0,0,256,130972,67828,1019136,0,0,0,0,8954,1285,5,51,44,0,0
0,0,256,130972,67828,1019156,0,0,0,84,9078,1489,6,60,34,0,0
1,0,256,130976,67828,1019168,0,0,0,8,12372,1497,6,70,24,0,0
8,0,256,130736,67836,1019184,0,0,0,60,13539,1658,14,77,9,0,0
10,0,256,130736,67836,1019196,0,0,0,0,14517,1677,10,88,2,0,0
0,0,256,130736,67836,1019212,0,0,0,0,14820,1773,7,87,6,0,0
3,0,256,130736,67836,1019228,0,0,0,80,15146,1554,9,78,13,0,0
5,0,256,130736,67836,1019240,0,0,0,0,14824,1757,8,90,2,0,0
10,0,256,129152,67844,1019256,0,0,0,32,14321,1716,10,87,3,0,0
4,0,256,130432,67844,1019272,0,0,0,0,13447,1750,6,80,14,0,0
10,0,256,130448,67844,1019296,0,0,0,0,11853,1584,8,71,22,0,0
13,0,256,130200,67844,1019308,0,0,0,76,13741,1700,8,86,6,0,0
16,0,256,124556,67844,1019316,0,0,0,0,15260,1973,11,88,1,0,0
10,0,256,124556,67852,1019332,0,0,0,44,16493,1995,14,86,0,0,0
5,0,256,124556,67852,1019344,0,0,0,4,16347,1659,9,88,3,0,0
10,0,256,124556,67852,1019360,0,0,0,0,14614,1819,12,86,2,0,0
17,0,256,124556,67852,1019372,0,0,0,80,14967,1784,12,87,1,0,0
13,0,256,117372,67852,1019388,0,0,0,0,15237,1880,9,90,1,0,0
6,0,256,111996,67860,1019404,0,0,0,28,15330,1886,8,92,0,0,0
8,0,256,117188,67860,1019420,0,0,0,0,15337,1933,10,90,0,0,0
12,0,256,116696,67860,1019432,0,0,0,4,14446,1876,14,85,1,0,0
9,0,256,116696,67860,1019448,0,0,0,0,15111,2067,8,92,0,0,0
7,0,256,118228,67860,1019464,0,0,0,80,15719,1797,7,92,1,0,0
7,0,256,126060,67868,1019480,0,0,0,44,15659,1615,11,84,5,0,0
3,0,256,125808,67868,1019496,0,0,0,0,14825,1605,8,83,9,0,0
3,0,256,129960,67868,1019508,0,0,0,0,10848,1473,6,59,35,0,0
6,0,256,130216,67868,1019524,0,0,0,4,13730,1325,6,72,23,0,0
8,0,256,130216,67868,1019540,0,0,0,80,11575,1555,9,66,24,0,0
1,0,256,129472,67876,1019552,0,0,0,28,14123,1768,9,86,5,0,0
5,0,256,129232,67876,1019568,0,0,0,0,16262,1724,10,88,2,0,0
13,0,256,128560,67876,1019580,0,0,0,0,15942,1740,6,94,0,0,0
11,0,256,113088,67876,1019596,0,0,0,0,14695,2210,8,92,0,0,0
23,0,256,113088,67876,1019608,0,0,0,84,14666,2085,11,89,0,0,0
21,0,256,113088,67884,1019624,0,0,0,44,15862,2326,6,94,0,0,0
15,0,256,112192,67884,1019640,0,0,0,0,16250,1946,7,93,0,0,0
17,0,256,116580,67884,1019656,0,0,0,0,14876,1610,6,92,2,0,0
17,0,256,115852,67884,1019668,0,0,0,0,14354,1954,9,90,1,0,0
12,0,256,115600,67884,1019684,0,0,0,80,15381,2087,12,88,0,0,0
13,0,256,115600,67892,1019700,0,0,0,32,16018,1972,10,89,1,0,0
26,0,256,115600,67892,1019712,0,0,0,0,15593,2051,9,89,2,0,0
7,0,256,120992,67892,1019728,0,0,0,0,12705,2078,8,92,0,0,0
3,0,256,129028,67892,1019744,0,0,0,0,12782,1685,10,74,17,0,0
6,0,256,128788,67892,1019760,0,0,0,84,15517,1635,12,80,8,0,0
13,0,256,128788,67900,1019772,0,0,0,48,15528,1799,10,88,2,0,0
20,0,256,109016,67900,1019784,0,0,0,4,15326,1933,11,89,0,0,0
7,0,256,109016,67900,1019800,0,0,0,0,14408,2509,12,88,0,0,0
18,0,256,109016,67900,1019816,0,0,0,0,15556,2238,7,93,0,0,0
5,0,256,112340,67900,1019832,0,0,0,76,15963,1842,9,91,0,0,0
0,0,256,129624,67908,1019848,0,0,0,28,13169,1766,9,83,8,0,0
4,0,256,129664,67908,1019864,0,0,0,0,9725,1455,9,59,32,0,0
10,0,256,129664,67908,1019880,0,0,0,8,13644,1636,11,74,15,0,0
10,0,256,129664,67908,1019896,0,0,0,0,13909,1706,5,86,9,0,0
3,0,256,129664,67908,1019912,0,0,0,84,12256,1803,8,76,16,0,0
1,0,256,129664,67916,1019924,0,0,0,60,12693,1616,7,70,22,0,0
4,0,256,129664,67916,1019940,0,0,0,0,10708,1616,9,62,29,0,0
4,0,256,129664,67916,1019956,0,0,0,0,14209,1591,12,79,9,0,0
20,0,256,129184,67916,1019968,0,0,0,4,15878,1715,7,92,1,0,0
19,0,256,129184,67916,1019984,0,0,0,0,15446,1883,6,94,0,0,0
11,0,256,124452,67924,1019996,0,0,0,104,14247,2026,8,92,0,0,0
7,0,256,124452,67924,1020016,0,0,0,0,14144,1831,10,85,5,0,0
18,0,256,124452,67924,1020028,0,0,0,0,15790,1848,9,88,3,0,0
11,0,256,124452,67924,1020040,0,0,0,0,16704,2285,7,93,0,0,0
24,0,256,121316,67924,1020056,0,0,0,4,15359,2026,10,90,0,0,0
13,0,256,121316,67932,1020072,0,0,0,124,14835,2029,12,88,0,0,0
14,0,256,112984,67932,1020084,0,0,0,0,14399,2012,9,91,0,0,0
18,0,256,107160,67932,1020096,0,0,0,0,16037,2452,8,92,0,0,0
17,0,256,107160,67932,1020108,0,0,0,0,15033,2473,9,91,0,0,0
19,0,256,107160,67932,1020124,0,0,0,0,13198,2314,12,88,0,0,0
7,0,256,115708,67940,1020144,0,0,0,104,14278,2007,8,92,0,0,0
0,0,256,129352,67940,1020160,0,0,0,0,14012,1605,9,76,15,0,0
2,0,256,129168,67940,1020180,0,0,0,0,9774,1492,7,63,30,0,0
3,0,256,129168,67940,1020196,0,0,0,0,13254,1623,11,74,14,0,0
0,0,256,129168,67940,1020204,0,0,0,0,11137,1467,9,61,30,0,0
10,0,256,128916,67948,1020216,0,0,0,128,14007,1824,12,80,8,0,0
14,0,256,125092,67948,1020232,0,0,0,4,14553,1817,7,91,2,0,0
3,0,256,125092,67948,1020248,0,0,0,0,15081,1815,11,86,3,0,0
14,0,256,125092,67948,1020260,0,0,0,0,15548,1785,12,85,3,0,0
16,0,256,112980,67948,1020272,0,0,0,0,14905,1868,9,91,0,0,0
24,0,256,107604,67956,1020288,0,0,0,96,15012,2008,7,93,0,0,0
11,0,256,107604,67956,1020304,0,0,0,0,14857,2276,10,90,0,0,0
9,0,256,111780,67956,1020320,0,0,0,4,14797,2188,10,90,0,0,0
0,0,256,128952,67956,1020336,0,0,0,0,13140,1683,6,83,11,0,0
4,0,256,129240,67956,1020348,0,0,0,0,11181,1392,7,65,28,0,0
6,0,256,129000,67964,1020364,0,0,0,112,14862,1650,8,85,7,0,0
3,0,256,129000,67964,1020380,0,0,0,0,14877,1664,8,84,8,0,0
1,0,256,129000,67964,1020396,0,0,0,0,13587,1545,9,76,15,0,0
1,0,256,129000,67964,1020408,0,0,0,4,13876,1541,8,79,13,0,0
2,0,256,129000,67964,1020424,0,0,0,0,16027,1552,9,82,9,0,0
4,0,256,128748,67972,1020440,0,0,0,108,14586,1718,11,79,10,0,0
7,0,256,128256,67972,1020452,0,0,0,0,14465,1842,9,87,4,0,0
12,0,256,113008,67972,1020464,0,0,0,0,13960,1976,11,88,1,0,0
8,0,256,122036,67972,1020484,0,0,0,0,15272,1757,6,90,4,0,0
11,0,256,121832,67972,1020496,0,0,0,4,16136,1784,12,86,2,0,0
11,0,256,118888,67980,1020512,0,0,0,120,14733,1985,8,91,1,0,0
9,0,256,118888,67980,1020528,0,0,0,0,14629,1729,10,88,2,0,0
1,0,256,118888,67980,1020544,0,0,0,0,14708,1605,5,90,5,0,0
3,0,256,120164,67980,1020560,0,0,0,0,15703,1618,10,87,3,0,0
8,0,256,120164,67980,1020572,0,0,0,0,15923,1718,13,83,4,0,0
18,0,256,121720,67988,1020588,0,0,0,32,14176,1747,10,89,1,0,0
16,0,256,120992,67988,1020604,0,0,0,80,14331,1871,11,88,1,0,0
16,0,256,120488,67988,1020620,0,0,0,0,15094,1908,5,95,0,0,0
31,0,256,102104,67988,1020632,0,0,0,0,14992,1957,11,89,0,0,0
15,0,256,102104,67988,1020644,0,0,0,0,15026,2138,10,90,0,0,0
23,0,256,111200,67996,1020660,0,0,0,44,15284,1869,7,92,1,0,0
17,0,256,110216,67996,1020676,0,0,0,88,14811,2096,8,91,1,0,0
2,0,256,128500,67996,1020692,0,0,0,0,14680,2135,7,85,8,0,0
4,0,256,127788,68004,1020704,0,0,0,52,13297,1983,8,83,9,0,0
0,0,256,128568,68004,1020720,0,0,0,0,11383,1656,7,69,24,0,0
3,0,256,128568,68004,1020740,0,0,0,0,11984,1434,6,70,24,0,0
1,0,256,128328,68004,1020748,0,0,0,80,12904,1651,6,82,12,0,0
4,0,256,128076,68004,1020764,0,0,0,4,13439,1689,10,82,8,0,0
10,0,256,128076,68012,1020780,0,0,0,60,13145,1532,8,67,25,0,0
13,0,256,128076,68012,1020792,0,0,0,0,14631,1756,10,85,5,0,0
4,0,256,128080,68012,1020808,0,0,0,0,11978,1515,6,74,20,0,0
1,0,256,128080,68012,1020824,0,0,0,76,11567,1585,7,68,25,0,0
5,0,256,128080,68012,1020840,0,0,0,0,13905,1570,12,71,16,0,0
18,0,256,127840,68020,1020852,0,0,0,32,13931,1907,10,87,3,0,0
13,0,256,127840,68020,1020868,0,0,0,0,14618,1848,8,88,4,0,0
3,0,256,127840,68020,1020880,0,0,0,0,15993,1942,11,89,0,0,0
13,0,256,127840,68020,1020896,0,0,0,80,15747,1854,8,90,2,0,0
1,0,256,117072,68020,1020912,0,0,0,0,14268,1936,10,87,3,0,0
8,0,256,117072,68028,1020928,0,0,0,28,14954,1689,9,85,6,0,0
8,0,256,113668,68028,1020940,0,0,0,4,15218,1784,8,90,2,0,0
8,0,256,113416,68028,1020956,0,0,0,0,15906,2264,7,91,2,0,0
2,0,256,126068,68028,1020968,0,0,0,80,15527,1813,10,87,3,0,0
0,0,256,127108,68028,1020988,0,0,0,0,7350,1388,10,48,42,0,0
3,0,256,127620,68036,1021000,0,0,0,44,14929,1554,10,75,15,0,0
3,0,256,127620,68036,1021016,0,0,0,0,12990,1535,6,67,26,0,0
4,0,256,127128,68036,1021032,0,0,0,4,13552,1710,7,86,7,0,0
3,0,256,127128,68036,1021044,0,0,0,80,13368,1681,10,78,13,0,0
1,0,256,127640,68036,1021068,0,0,0,0,12510,1608,7,75,18,0,0
3,0,256,127640,68044,1021084,0,0,0,28,14652,1605,8,87,5,0,0
9,0,256,127400,68044,1021088,0,0,0,0,14670,1630,9,84,7,0,0
1,0,256,127400,68044,1021104,0,0,0,0,14790,1728,11,84,5,0,0
13,0,256,127400,68044,1021120,0,0,0,84,16246,1659,9,86,5,0,0
3,0,256,127400,68044,1021140,0,0,0,0,12776,1529,8,74,18,0,0
7,0,256,127148,68052,1021148,0,0,0,44,12632,1612,7,78,15,0,0
18,0,256,127148,68052,1021164,0,0,0,0,15365,2052,12,88,0,0,0
2,0,256,122876,68052,1021176,0,0,0,0,15565,2253,6,93,1,0,0
2,0,256,128076,68052,1021188,0,0,0,76,14483,1730,6,86,9,0,0
2,0,256,127824,68052,1021204,0,0,0,4,11883,1780,9,80,11,0,0
1,0,256,127824,68060,1021220,0,0,0,28,12947,1686,7,76,17,0,0
2,0,256,127824,68060,1021232,0,0,0,0,11709,1506,6,69,25,0,0
5,0,256,127824,68060,1021248,0,0,0,0,10009,1458,8,64,28,0,0
4,0,256,127824,68060,1021264,0,0,0,0,13499,1666,8,81,11,0,0
0,0,256,127824,68060,1021276,0,0,0,80,12483,1481,11,67,22,0,0
12,0,256,127584,68068,1021292,0,0,0,48,14799,1770,11,87,2,0,0
2,0,256,123312,68068,1021308,0,0,0,0,13925,2075,8,92,0,0,0
0,0,256,127944,68076,1021316,0,0,0,48,11966,1436,8,67,25,0,0
0,0,256,127692,68076,1021340,0,0,0,0,6492,1374,8,43,48,0,0
2,0,256,127452,68076,1021356,0,0,0,80,14977,1555,8,78,14,0,0
2,0,256,127708,68076,1021376,0,0,0,0,13348,1552,9,72,19,0,0
0,0,256,127708,68076,1021384,0,0,0,8,9651,1392,9,55,36,0,0
4,0,256,127708,68084,1021392,0,0,0,108,15223,1674,10,86,4,0,0
0,0,256,130792,68084,1021416,0,0,0,0,7525,1409,7,49,43,0,0
0,0,256,130572,68084,1021416,0,0,0,72,169,553,4,2,94,0,0
0,0,256,130572,68084,1021416,0,0,0,0,150,503,3,2,95,0,0
0,0,256,130828,68084,1021416,0,0,0,0,141,495,3,1,96,0,0
0,0,256,130828,68084,1021416,0,0,0,4,167,411,3,1,96,0,0

