r,b,swpd,libero,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
3,0,256,120940,66056,1048784,0,0,0,0,4557,1105,5,31,64,0,0
0,0,256,120940,66056,1048792,0,0,0,52,8008,1392,5,51,44,0,0
2,0,256,120940,66056,1048804,0,0,0,4,8778,1343,5,50,45,0,0
1,0,256,120940,66056,1048812,0,0,0,0,4853,1268,4,33,63,0,0
2,0,256,120940,66064,1048812,0,0,0,28,10119,1522,9,57,34,0,0
3,0,256,120940,66064,1048828,0,0,0,12,8551,1382,6,49,45,0,0
2,0,256,120940,66064,1048840,0,0,0,52,9377,1441,3,54,43,0,0
3,0,256,120940,66064,1048848,0,0,0,0,10325,1444,5,58,37,0,0
2,0,256,120940,66064,1048860,0,0,0,4,8298,1379,6,47,47,0,0
0,0,256,120940,66072,1048860,0,0,0,28,8448,1385,8,51,41,0,0
4,0,256,120940,66072,1048876,0,0,0,0,8702,1224,4,49,47,0,0
1,0,256,120940,66072,1048888,0,0,0,52,11840,1445,12,62,26,0,0
0,0,256,120940,66072,1048896,0,0,0,0,8946,1267,6,48,46,0,0
0,0,256,120940,66072,1048904,0,0,0,0,9687,1256,8,53,39,0,0
1,0,256,120940,66080,1048908,0,0,0,32,9047,1246,6,48,45,0,0
2,0,256,120940,66080,1048924,0,0,0,12,7802,1246,4,48,48,0,0
0,0,256,120940,66080,1048936,0,0,0,56,9074,1284,6,48,46,0,0
0,0,256,120940,66080,1048944,0,0,0,0,5097,1103,4,36,60,0,0
0,0,256,120940,66080,1048956,0,0,0,0,8345,1231,6,46,47,0,0
0,0,256,120940,66080,1048964,0,0,0,0,8820,1174,5,46,48,0,0
0,0,256,120940,66088,1048972,0,0,0,32,5506,1049,3,37,60,0,0
1,0,256,120940,66088,1048984,0,0,0,52,10438,1220,8,51,41,0,0
0,0,256,120940,66088,1048992,0,0,0,0,4597,1120,8,32,60,0,0
1,0,256,120940,66088,1049000,0,0,0,0,8176,1177,5,46,50,0,0
1,0,256,120940,66088,1049012,0,0,0,0,7291,1106,4,42,54,0,0
1,0,256,120940,66096,1049020,0,0,0,28,5450,1154,5,35,60,0,0
0,0,256,120940,66096,1049032,0,0,0,4,8107,1176,5,41,54,0,0
1,0,256,120940,66096,1049040,0,0,0,52,4849,1108,4,33,63,0,0
0,0,256,120940,66096,1049048,0,0,0,0,7791,1194,12,43,46,0,0
3,0,256,120940,66096,1049060,0,0,0,0,8110,1210,5,45,50,0,0
2,0,256,120940,66104,1049068,0,0,0,44,10035,1202,7,57,36,0,0
1,0,256,120940,66104,1049076,0,0,0,0,9645,1232,6,52,42,0,0
0,0,256,120940,66104,1049088,0,0,0,56,3996,1119,5,33,62,0,0
3,0,256,120940,66104,1049096,0,0,0,0,9041,1158,5,44,51,0,0
1,0,256,120940,66104,1049112,0,0,0,0,7636,1170,6,42,52,0,0
0,0,256,120940,66112,1049120,0,0,0,28,5858,1038,3,34,63,0,0
0,0,256,120940,66112,1049132,0,0,0,0,9350,1180,9,43,48,0,0
0,0,256,120940,66112,1049140,0,0,0,52,5172,1187,6,36,58,0,0
0,0,256,120940,66112,1049148,0,0,0,8,7564,1140,4,39,57,0,0
1,0,256,120940,66112,1049160,0,0,0,0,6668,1126,6,43,51,0,0
0,0,256,120940,66120,1049168,0,0,0,60,5145,1069,4,38,58,0,0
0,0,256,120940,66120,1049176,0,0,0,0,10914,1238,5,52,43,0,0
0,0,256,120940,66120,1049184,0,0,0,52,6330,1203,5,44,51,0,0
0,0,256,120940,66120,1049196,0,0,0,0,8151,1112,6,41,53,0,0
2,0,256,120940,66120,1049204,0,0,0,4,7540,1095,7,42,51,0,0
2,0,256,120940,66128,1049216,0,0,0,28,7520,1219,5,46,50,0,0
1,0,256,120940,66128,1049224,0,0,0,0,12261,1336,8,66,26,0,0
0,0,256,120940,66128,1049232,0,0,0,56,4790,1122,5,33,62,0,0
0,0,256,120940,66128,1049244,0,0,0,0,8669,1166,7,45,48,0,0
2,0,256,120940,66128,1049256,0,0,0,0,7272,1136,5,45,50,0,0
1,0,256,120940,66136,1049272,0,0,0,32,8391,1233,7,45,48,0,0
0,0,256,120940,66136,1049280,0,0,0,0,6127,1124,7,37,56,0,0
0,0,256,120940,66136,1049280,0,0,0,52,7937,1183,6,41,53,0,0
1,0,256,120940,66136,1049292,0,0,0,0,6675,1171,7,40,53,0,0
2,0,256,117804,66136,1049300,0,0,0,0,9665,1129,4,54,42,0,0
0,0,256,117804,66144,1049308,0,0,0,44,7699,1181,6,42,52,0,0
0,0,256,117804,66144,1049320,0,0,0,4,4010,1124,6,30,64,0,0
1,0,256,117804,66144,1049328,0,0,0,52,8561,1143,7,38,55,0,0
0,0,256,117804,66144,1049340,0,0,0,0,6017,1124,6,37,57,0,0
2,0,256,117804,66144,1049348,0,0,0,0,6686,1061,4,40,56,0,0
0,0,256,117804,66152,1049360,0,0,0,28,9994,1288,9,49,42,0,0
2,0,256,117804,66152,1049368,0,0,0,0,9408,1472,6,58,35,0,0
0,0,256,117804,66152,1049376,0,0,0,56,8481,1329,7,47,45,0,0
0,0,256,117804,66152,1049388,0,0,0,0,10289,1388,4,61,35,0,0
0,0,256,117804,66152,1049396,0,0,0,0,7498,1356,6,43,51,0,0
1,0,256,117804,66160,1049404,0,0,0,44,8452,1497,6,51,43,0,0
2,0,256,117804,66160,1049412,0,0,0,0,9490,1410,7,51,42,0,0
3,0,256,117804,66160,1049424,0,0,0,52,12494,1551,9,69,23,0,0
1,0,256,117804,66160,1049436,0,0,0,4,7317,1265,4,45,51,0,0
1,0,256,117804,66160,1049444,0,0,0,0,9122,1459,7,54,39,0,0
0,0,256,117804,66168,1049452,0,0,0,28,7410,1374,3,49,49,0,0
3,0,256,117804,66168,1049460,0,0,0,0,10323,1457,10,55,35,0,0
0,0,256,117804,66168,1049472,0,0,0,0,10447,1348,8,58,34,0,0
0,0,256,117804,66168,1049484,0,0,0,56,8972,1174,5,46,48,0,0
1,0,256,117804,66168,1049492,0,0,0,4,9116,1261,6,55,39,0,0
2,0,256,117804,66176,1049500,0,0,0,44,6166,1206,5,39,56,0,0
2,0,256,117804,66176,1049512,0,0,0,0,9630,1312,8,48,43,0,0
0,0,256,117804,66176,1049520,0,0,0,0,5216,1145,5,35,60,0,0
1,0,256,117804,66176,1049528,0,0,0,52,10324,1152,7,51,42,0,0
3,0,256,117804,66176,1049540,0,0,0,0,6567,1246,8,44,47,0,0
3,0,256,117804,66184,1049548,0,0,0,32,10864,1255,5,54,41,0,0
1,0,256,117804,66184,1049560,0,0,0,0,6138,1198,7,36,57,0,0
1,0,256,117804,66184,1049568,0,0,0,0,11133,1188,4,59,37,0,0
1,0,256,117804,66184,1049580,0,0,0,52,5897,1095,6,34,60,0,0
1,0,256,117804,66184,1049588,0,0,0,0,4938,1099,4,32,64,0,0
1,0,256,117804,66192,1049600,0,0,0,44,9189,1200,8,47,45,0,0
1,0,256,117804,66192,1049608,0,0,0,8,5486,1105,4,35,61,0,0
0,0,256,117804,66192,1049620,0,0,0,0,6095,977,3,34,63,0,0
1,0,256,117804,66192,1049628,0,0,0,52,10885,1327,6,60,34,0,0
1,0,256,117804,66192,1049636,0,0,0,0,9706,1272,5,52,43,0,0
1,0,256,117804,66200,1049648,0,0,0,36,7304,1199,4,44,52,0,0
3,0,256,117804,66200,1049656,0,0,0,0,8053,1180,7,45,48,0,0
1,0,256,117804,66200,1049668,0,0,0,4,4628,1025,4,30,66,0,0
1,0,256,117804,66200,1049676,0,0,0,56,8748,1228,7,45,47,0,0
0,0,256,117804,66200,1049684,0,0,0,0,10166,1245,4,57,39,0,0
2,0,256,117804,66208,1049696,0,0,0,52,7371,1201,6,42,52,0,0
0,0,256,117804,66208,1049704,0,0,0,0,7905,1135,8,41,51,0,0
3,0,256,117804,66208,1049712,0,0,0,0,6709,1119,4,46,50,0,0
0,0,256,117804,66208,1049724,0,0,0,56,11411,1289,6,61,33,0,0
3,0,256,117804,66208,1049732,0,0,0,0,5665,1146,5,39,56,0,0
3,0,256,117804,66216,1049744,0,0,0,28,9947,1190,5,48,47,0,0
1,0,256,117804,66216,1049752,0,0,0,0,4490,1164,5,31,64,0,0
1,0,256,117804,66216,1049760,0,0,0,0,8673,1174,7,50,43,0,0
0,0,256,117804,66216,1049772,0,0,0,52,7134,1029,7,38,55,0,0
4,0,256,117804,66216,1049780,0,0,0,4,6271,1191,6,41,53,0,0
2,0,256,117804,66224,1049792,0,0,0,44,11147,1316,7,59,34,0,0
0,0,256,117804,66224,1049800,0,0,0,0,7539,1253,6,44,49,0,0
0,0,256,117804,66224,1049812,0,0,0,0,7676,1122,7,47,46,0,0
1,0,256,117804,66224,1049820,0,0,0,52,5021,1069,5,38,57,0,0
2,0,256,117804,66224,1049828,0,0,0,0,7499,1236,6,45,50,0,0
1,0,256,117804,66232,1049844,0,0,0,32,8550,1269,6,54,40,0,0
1,0,256,117804,66232,1049856,0,0,0,0,6767,1176,8,37,55,0,0
6,0,256,117804,66248,1049840,0,0,0,92,9169,1284,4,53,43,0,0
2,0,256,117804,66248,1049864,0,0,0,0,8289,1116,5,45,50,0,0
1,0,256,117804,66248,1049876,0,0,0,52,9685,1326,5,57,38,0,0
0,0,256,117804,66248,1049888,0,0,0,36,7689,1137,6,42,52,0,0
4,0,256,117804,66248,1049896,0,0,0,4,6369,1144,7,38,55,0,0
7,0,256,117804,66256,1049896,0,0,0,28,9760,1161,7,51,42,0,0
1,0,256,117804,66256,1049916,0,0,0,0,8475,1150,5,46,48,0,0
1,0,256,117804,66256,1049924,0,0,0,52,7678,1203,6,46,48,0,0
0,0,256,117804,66256,1049936,0,0,0,0,8471,1180,8,43,49,0,0
1,0,256,117804,66256,1049944,0,0,0,0,4557,1244,6,35,59,0,0
1,0,256,117804,66264,1049956,0,0,0,48,5851,1168,6,38,56,0,0
2,0,256,117804,66264,1049964,0,0,0,0,8946,1195,4,50,46,0,0
3,0,256,117804,66264,1049972,0,0,0,56,8606,1437,8,51,41,0,0
1,0,256,117804,66264,1049980,0,0,0,0,9189,1439,6,51,43,0,0
1,0,256,117804,66264,1049992,0,0,0,0,7202,1377,6,47,47,0,0
0,0,256,117804,66272,1049992,0,0,0,28,9278,1387,4,50,47,0,0
1,0,256,117804,66272,1050008,0,0,0,4,3526,1053,6,26,68,0,0
4,0,256,117804,66272,1050020,0,0,0,52,6411,1276,6,39,55,0,0
0,0,256,117804,66272,1050028,0,0,0,0,7123,1303,5,39,56,0,0
0,0,256,117804,66272,1050036,0,0,0,0,6375,1349,5,43,52,0,0
0,0,256,117804,66280,1050040,0,0,0,28,7307,1329,4,43,53,0,0
1,0,256,117804,66280,1050056,0,0,0,12,11533,1471,4,70,26,0,0
6,0,256,117804,66280,1050068,0,0,0,60,10821,1308,6,59,35,0,0
2,0,256,117804,66280,1050080,0,0,0,0,6716,1257,5,42,53,0,0
0,0,256,117804,66280,1050092,0,0,0,0,7864,1268,7,42,51,0,0
5,0,256,117804,66288,1050092,0,0,0,36,7851,1243,4,51,45,0,0
1,0,256,117804,66288,1050112,0,0,0,0,8404,1111,4,42,54,0,0
2,0,256,117804,66288,1050120,0,0,0,52,5623,1147,4,36,60,0,0
2,0,256,117804,66288,1050128,0,0,0,4,5761,1148,6,37,57,0,0
3,0,256,117804,66288,1050140,0,0,0,0,7573,1169,6,39,55,0,0
0,0,256,117804,66296,1050140,0,0,0,28,6614,1205,7,41,52,0,0
2,0,256,117804,66296,1050156,0,0,0,20,6759,1129,3,37,60,0,0
1,0,256,117804,66296,1050164,0,0,0,52,8307,1075,6,43,51,0,0
0,0,256,117804,66296,1050176,0,0,0,0,5758,1177,8,36,56,0,0
1,0,256,117804,66296,1050188,0,0,0,4,9341,1204,7,46,47,0,0
3,0,256,117804,66304,1050184,0,0,0,28,5850,1161,5,41,54,0,0
5,0,256,117804,66304,1050204,0,0,0,0,11010,1193,5,59,36,0,0
0,0,256,117804,66304,1050212,0,0,0,56,9109,1248,5,53,42,0,0
1,0,256,117804,66304,1050224,0,0,0,0,8707,1209,7,44,48,0,0
0,0,256,117804,66304,1050232,0,0,0,0,6974,1139,5,41,54,0,0
1,0,256,117804,66312,1050232,0,0,0,32,6308,1179,5,40,55,0,0
2,0,256,117804,66312,1050252,0,0,0,12,10161,1125,7,53,40,0,0
1,0,256,117804,66312,1050264,0,0,0,52,5791,1117,7,35,58,0,0
1,0,256,117804,66312,1050268,0,0,0,0,8052,1192,4,49,47,0,0
3,0,256,117804,66312,1050280,0,0,0,0,8917,1284,8,49,43,0,0
5,0,256,117804,66312,1050288,0,0,0,0,9637,1149,5,52,43,0,0
2,0,256,117804,66320,1050300,0,0,0,32,8190,1220,7,44,48,0,0
3,0,256,117804,66320,1050308,0,0,0,0,4958,1063,6,31,63,0,0
1,0,256,117804,66320,1050320,0,0,0,52,8232,1178,7,43,50,0,0
3,0,256,117804,66320,1050328,0,0,0,0,7871,1264,4,52,44,0,0
2,0,256,116908,66320,1050340,0,0,0,0,10637,1239,7,55,38,0,0
4,0,256,116908,66328,1050344,0,0,0,44,5362,1027,5,38,58,0,0
1,0,256,116908,66328,1050356,0,0,0,4,5288,1090,6,32,62,0,0
3,0,256,116908,66328,1050364,0,0,0,52,9584,1312,6,57,37,0,0
0,0,256,116908,66328,1050376,0,0,0,0,8291,1181,9,45,46,0,0
2,0,256,116908,66328,1050384,0,0,0,0,7442,1086,8,42,50,0,0
1,0,256,116908,66336,1050392,0,0,0,28,6024,1079,5,35,59,0,0
0,0,256,116908,66336,1050404,0,0,0,0,7924,1129,5,34,61,0,0
2,0,256,116908,66336,1050424,0,0,0,56,5587,1153,8,37,55,0,0
1,0,256,116908,66336,1050428,0,0,0,0,8817,1191,7,44,49,0,0
0,0,256,116908,66336,1050432,0,0,0,0,7443,1129,6,42,52,0,0
1,0,256,116908,66344,1050440,0,0,0,44,4665,1038,4,31,65,0,0
0,0,256,116908,66344,1050452,0,0,0,0,7856,1123,7,39,54,0,0
3,0,256,116908,66344,1050460,0,0,0,52,6256,1197,6,42,52,0,0
1,0,256,116908,66344,1050468,0,0,0,4,10474,1282,6,55,39,0,0
1,0,256,116908,66344,1050480,0,0,0,0,6464,1137,6,41,53,0,0
1,0,256,116908,66352,1050492,0,0,0,28,4166,991,5,27,68,0,0
2,0,256,116908,66352,1050500,0,0,0,0,9245,1196,4,48,48,0,0
1,0,256,116908,66352,1050508,0,0,0,56,5964,1202,6,39,55,0,0
1,0,256,116908,66352,1050520,0,0,0,0,9853,1236,7,49,43,0,0
0,0,256,116908,66352,1050528,0,0,0,4,6999,1171,8,39,53,0,0
1,0,256,116908,66360,1050540,0,0,0,44,6026,1187,5,36,59,0,0
0,0,256,116908,66360,1050548,0,0,0,0,6923,1225,7,39,54,0,0
0,0,256,116908,66360,1050560,0,0,0,52,5363,1272,7,37,56,0,0
1,0,256,116908,66360,1050572,0,0,0,0,8257,1337,8,46,46,0,0
0,0,256,116908,66360,1050580,0,0,0,0,7073,1348,6,48,46,0,0
0,0,256,116908,66368,1050576,0,0,0,36,8075,1292,3,48,49,0,0
1,0,256,116908,66368,1050584,0,0,0,0,6234,1269,4,40,56,0,0
0,0,256,116908,66368,1050596,0,0,0,52,6616,1362,9,40,51,0,0
0,0,256,116908,66368,1050604,0,0,0,0,6699,1244,9,35,56,0,0
2,0,256,116908,66368,1050616,0,0,0,0,6873,1337,5,43,52,0,0
1,0,256,116908,66376,1050624,0,0,0,84,7423,1266,6,46,48,0,0
1,0,256,116908,66376,1050636,0,0,0,4,7743,1290,8,43,50,0,0
1,0,256,116908,66376,1050644,0,0,0,52,8702,1383,9,53,38,0,0
0,0,256,116908,66376,1050652,0,0,0,0,7960,1168,7,39,54,0,0
5,0,256,116908,66376,1050660,0,0,0,0,5312,1066,4,38,58,0,0
0,0,256,116908,66384,1050676,0,0,0,28,13963,1427,8,68,23,0,0
1,0,256,116908,66384,1050680,0,0,0,0,4718,1176,6,35,59,0,0
0,0,256,116908,66384,1050692,0,0,0,56,9229,1198,7,49,43,0,0
1,0,256,116908,66384,1050704,0,0,0,0,9539,1269,6,54,40,0,0
3,0,256,116908,66384,1050708,0,0,0,0,9695,1159,4,55,41,0,0
2,0,256,116908,66392,1050720,0,0,0,28,6521,1096,5,34,61,0,0
4,0,256,116908,66392,1050728,0,0,0,0,6973,1224,7,43,50,0,0
0,0,256,116908,66392,1050740,0,0,0,0,10268,1278,6,53,41,0,0
0,0,256,116908,66392,1050748,0,0,0,60,8239,1246,4,49,46,0,0
1,0,256,116908,66392,1050760,0,0,0,0,8888,1131,5,49,46,0,0
1,0,256,116908,66400,1050768,0,0,0,44,7802,1143,5,43,52,0,0
0,0,256,116908,66400,1050780,0,0,0,0,7259,1167,4,40,56,0,0
2,0,256,116908,66400,1050784,0,0,0,0,7128,1233,5,49,46,0,0
1,0,256,116908,66400,1050796,0,0,0,56,7486,1140,6,40,54,0,0
4,0,256,116908,66400,1050804,0,0,0,0,5716,974,5,30,65,0,0
0,0,256,116908,66408,1050812,0,0,0,28,8390,1224,7,49,44,0,0
1,0,256,116908,66408,1050824,0,0,0,0,7290,1212,5,40,55,0,0
1,0,256,116908,66408,1050832,0,0,0,0,8158,1309,8,52,40,0,0
1,0,256,116908,66408,1050844,0,0,0,52,9283,1190,7,44,49,0,0
1,0,256,116908,66408,1050856,0,0,0,4,6546,1144,5,43,52,0,0
0,0,256,116908,66416,1050860,0,0,0,44,10240,1104,6,50,44,0,0
0,0,256,116908,66416,1050872,0,0,0,0,5374,1145,8,36,56,0,0
0,0,256,116908,66416,1050884,0,0,0,0,4326,1065,9,26,65,0,0
0,0,256,116908,66416,1050892,0,0,0,52,11683,1303,8,60,32,0,0
0,0,256,116908,66416,1050904,0,0,0,4,4680,1019,4,32,64,0,0
1,0,256,116908,66424,1050912,0,0,0,28,10180,1103,6,47,46,0,0
0,0,256,116908,66424,1050920,0,0,0,0,3580,1058,6,25,69,0,0
1,0,256,116908,66424,1050928,0,0,0,0,9976,1301,8,59,33,0,0
0,0,256,116908,66424,1050936,0,0,0,52,10206,1305,6,57,37,0,0
0,0,256,116908,66424,1050952,0,0,0,0,8494,1134,4,45,51,0,0
0,0,256,116908,66432,1050956,0,0,0,48,8514,1111,4,48,49,0,0
2,0,256,116908,66440,1050968,0,0,0,48,4429,1144,5,31,64,0,0
3,0,256,116908,66440,1050988,0,0,0,0,10379,1289,8,54,38,0,0
2,0,256,116908,66440,1050992,0,0,0,52,5840,1163,7,38,55,0,0
2,0,256,116908,66440,1050996,0,0,0,0,4342,1027,4,27,68,0,0
1,0,256,116908,66440,1051008,0,0,0,0,9856,1100,5,48,47,0,0
1,0,256,116908,66448,1051008,0,0,0,140,5260,1215,7,38,55,0,0
2,0,256,116908,66448,1051028,0,0,0,0,12131,1284,9,60,31,0,0
1,0,256,116908,66448,1051036,0,0,0,56,5578,1174,8,37,55,0,0
0,0,256,116908,66448,1051048,0,0,0,0,7101,1307,3,42,55,0,0
0,0,256,116908,66448,1051056,0,0,0,0,3975,908,7,22,71,0,0
0,0,256,116908,66448,1051056,0,0,0,0,136,499,3,2,95,0,0
0,0,256,116908,66456,1051056,0,0,0,32,165,569,7,2,91,0,0

