 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  21348  90044  42064 763984    0    0     0     0 1118  641  1 69 30  0  0
 5  0  21348  90044  42064 763988    0    0     0     0  650  736  1 94  5  0  0
 0  0  21348  90044  42080 764044    0    0     0   104  660  641  0 74 26  0  0
 0  0  21348  90044  42080 764048    0    0     0     0 1440  550  0 47 53  0  0
 0  0  21348  90044  42080 764056    0    0     0     0 1507  510  1 39 60  0  0
 3  0  21348  90044  42080 764064    0    0     0   240  535  754  1 93  6  0  0
 0  0  21348  90044  42080 764072    0    0     0     0 1326  523  1 58 41  0  0
 0  0  21348  90044  42088 764080    0    0     0    44 1576  583  0 66 34  0  0
 2  0  21348  90044  42088 764084    0    0     0     0  742  637  0 78 22  0  0
 1  0  21348  90044  42088 764092    0    0     0     0 1199  556  1 66 33  0  0
 0  0  21348  90044  42088 764104    0    0     0     0 1337  553  0 60 40  0  0
 0  0  21348  90044  42088 764108    0    0     0     0 1061  584  1 47 52  0  0
 2  0  21348  90044  42096 764116    0    0     0    16 1347  602  1 60 39  0  0
 4  0  21348  90044  42096 764124    0    0     0     0  724  736  1 89 10  0  0
 1  0  21348  90044  42096 764132    0    0     0     0 1328  593  2 62 36  0  0
 1  0  21348  90044  42096 764140    0    0     0   240 1214  662  0 71 29  0  0
 0  0  21348  90044  42096 764148    0    0     0     0 1007  688  1 78 21  0  0
 1  0  21348  90044  42104 764156    0    0     0    36 1380  702  2 63 35  0  0
 1  0  21348  90044  42104 764160    0    0     0     0 1217  684  3 66 31  0  0
 1  0  21348  90044  42104 764172    0    0     0     0 1279  597  0 52 48  0  0
 1  0  21348  90044  42104 764176    0    0     0     0 1447  559  0 51 49  0  0
 0  0  21348  90044  42104 764184    0    0     0   896 1374  681  1 60 39  0  0
 0  0  21348  90044  42112 764192    0    0     0    36 1105  624  2 51 47  0  0
 2  0  21348  90044  42112 764200    0    0     0     0 1556  657  2 75 23  0  0
 1  0  21348  90044  42112 764204    0    0     0     0 1307  604  1 61 38  0  0
 2  0  21348  90044  42112 764216    0    0     0     0 1426  520  1 40 59  0  0
 2  0  21348  90044  42112 764220    0    0     0     0 1402  606  0 74 26  0  0
 1  0  21348  90044  42120 764220    0    0     0    16 1100  613  0 69 31  0  0
 3  0  21348  90044  42120 764236    0    0     0     0 1346  535  2 55 43  0  0
 0  0  21348  90044  42120 764244    0    0     0     0 1192  618  1 55 44  0  0
 0  0  21348  90044  42120 764252    0    0     0     0 1281  566  1 51 48  0  0
 0  0  21348  90044  42120 764260    0    0     0    64 1208  695  0 81 19  0  0
 0  0  21348  90044  42128 764256    0    0     0    16 1209  561  0 55 45  0  0
 2  0  21348  90044  42128 764276    0    0     0     0 1652  570  1 58 41  0  0
 7  0  21348  90044  42128 764280    0    0     0     0 1584  555  1 56 43  0  0
 5  0  21348  90044  42128 764288    0    0     0     0 1286  619  1 61 38  0  0
 2  0  21348  90044  42128 764296    0    0     0    36  733  749  0 85 15  0  0
 1  0  21348  90044  42136 764292    0    0     0    20 1151  645  1 71 28  0  0
 1  0  21348  90044  42136 764312    0    0     0     0 1294  601  1 66 33  0  0
 1  0  21348  90044  42136 764316    0    0     0     0 1317  580  0 42 58  0  0
 0  0  21348  90044  42136 764328    0    0     0     0  797  582  0 61 39  0  0
 1  0  21348  90044  42136 764336    0    0     0     0 1298  592  1 76 23  0  0
 2  0  21348  90044  42144 764332    0    0     0    16 1402  559  1 52 47  0  0
 0  0  21348  90044  42144 764348    0    0     0     0 1165  642  0 70 30  0  0
 1  0  21348  90044  42144 764356    0    0     0     0 1010  620  0 79 21  0  0
 0  0  21348  90044  42144 764360    0    0     0     0 1325  659  1 75 24  0  0
 5  0  21348  90044  42144 764372    0    0     0   240 1345  545  2 45 53  0  0
 3  0  21348  90044  42152 764380    0    0     0    28 1380  562  0 59 41  0  0
 3  0  21348  90044  42152 764392    0    0     0     0 1224  587  0 61 39  0  0
 0  0  21348  90044  42152 764396    0    0     0     0 1067  573  1 66 33  0  0
 0  0  21348  90044  42152 764404    0    0     0     0 1376  534  1 49 50  0  0
 1  0  21348  90044  42152 764412    0    0     0     0 1082  656  1 66 33  0  0
 0  0  21348  90044  42160 764420    0    0     0    16 1498  524  2 56 42  0  0
 0  0  21348  90044  42160 764428    0    0     0     0  832  664  1 80 19  0  0
 1  0  21348  90044  42160 764436    0    0     0     0 1407  509  0 45 55  0  0
 0  0  21348  90044  42160 764444    0    0     0     0 1051  612  1 52 47  0  0
 1  0  21348  90044  42160 764448    0    0     0     0 1316  567  0 62 38  0  0
 1  0  21348  90044  42168 764460    0    0     0    16 1015  588  0 59 41  0  0
 0  0  21348  90044  42168 764468    0    0     0     0 1437  565  1 53 46  0  0
 2  0  21348  90044  42168 764472    0    0     0     0 1625  546  1 56 43  0  0
 3  0  21348  90044  42168 764480    0    0     0     0 1443  694  0 80 20  0  0
 3  0  21348  90044  42168 764484    0    0     0     0  988  588  2 60 38  0  0
 4  0  21348  90044  42176 764496    0    0     0    16 1029  647  1 73 26  0  0
 3  0  21348  90044  42176 764500    0    0     0     0 1142  704  1 80 19  0  0
 0  0  21348  90044  42176 764512    0    0     0     0  666  666  1 87 12  0  0
 1  0  21348  90044  42176 764520    0    0     0     0 1292  645  1 70 29  0  0
 6  0  21348  90044  42176 764524    0    0     0     0 1215  537  1 52 47  0  0
 0  0  21348  90044  42184 764532    0    0     0    32  760  637  2 52 46  0  0
 5  0  21348  90044  42184 764540    0    0     0     0 1317  583  0 62 38  0  0
 1  0  21348  90044  42184 764544    0    0     0     0 1287  578  1 61 38  0  0
 0  0  21348  90044  42184 764556    0    0     0     0 1318  558  0 48 52  0  0
 1  0  21348  90044  42184 764560    0    0     0     0 1078  645  1 61 38  0  0
 0  0  21348  90044  42192 764572    0    0     0    16  925  644  1 71 28  0  0
 0  0  21348  90044  42192 764576    0    0     0     0 1308  532  0 35 65  0  0
 0  0  21348  90044  42192 764584    0    0     0     0 1265  525  0 56 44  0  0
 1  0  21348  90044  42192 764588    0    0     0     0 1339  604  1 55 44  0  0
 0  0  21348  90044  42192 764600    0    0     0     0 1420  587  1 58 41  0  0
 6  0  21348  90044  42200 764596    0    0     0   276  755  814  1 91  8  0  0
 3  0  21348  90044  42200 764616    0    0     0     0  721  831  2 77 21  0  0
 3  0  21348  90044  42200 764620    0    0     0     0 1306  644  1 58 41  0  0
 2  0  21348  90044  42200 764628    0    0     0     0 1264  698  1 72 27  0  0
 4  0  21348  90044  42200 764636    0    0     0     0 1516  571  1 51 48  0  0
 3  0  21348  90044  42208 764644    0    0     0    16 1665  606  1 69 30  0  0
 0  0  21348  90044  42208 764652    0    0     0     0 1219  627  0 65 35  0  0
 3  0  21348  90044  42208 764660    0    0     0     0 1584  632  1 76 23  0  0
 0  0  21348  90044  42208 764668    0    0     0     0 1414  601  0 47 53  0  0
 0  0  21348  90044  42208 764676    0    0     0     0 1244  646  2 73 25  0  0
 6  0  21348  90044  42216 764672    0    0     0    16 1295  616  0 61 39  0  0
 1  0  21348  90044  42216 764688    0    0     0     0  796  723  0 89 11  0  0
 2  0  21348  90044  42216 764696    0    0     0     0 1129  691  1 78 21  0  0
 1  0  21348  90044  42216 764704    0    0     0     0 1081  643  1 71 28  0  0
 2  0  21348  90044  42216 764712    0    0     0     0 1504  589  3 66 31  0  0
 0  0  21348  90044  42224 764720    0    0     0    28 1643  629  0 61 39  0  0
 0  0  21348  90044  42224 764728    0    0     0     0 1233  587  1 61 38  0  0
 1  0  21348  90044  42224 764732    0    0     0     0 1343  628  1 66 33  0  0
 0  0  21348  90044  42224 764744    0    0     0     0  828  624  0 52 48  0  0
 0  0  21348  90044  42224 764748    0    0     0     0 1138  679  1 59 40  0  0
 0  0  21348  90044  42232 764756    0    0     0    48 1341  564  1 56 43  0  0
 1  0  21348  90044  42232 764768    0    0     0     0 1488  532  1 52 47  0  0
 2  0  21348  90044  42232 764776    0    0     0     0 1067  672  1 78 21  0  0
 1  0  21348  90044  42232 764784    0    0     0     0 1530  597  0 80 20  0  0
 4  0  21348  90044  42232 764788    0    0     0     0 1245  597  2 55 43  0  0
 3  0  21348  90044  42240 764788    0    0     0    16 1421  616  1 56 43  0  0
 0  0  21348  90044  42240 764808    0    0     0     0  892  633  0 58 42  0  0
 2  0  21348  90044  42240 764812    0    0     0     0 1565  613  2 69 29  0  0
 1  0  21348  90044  42264 764792    0    0     0   212  627  709  1 87 12  0  0
 1  0  21348  90044  42264 764828    0    0     0     0  740  688  0 76 24  0  0
 1  0  21348  90044  42264 764832    0    0     0     0 1388  565  1 59 40  0  0
 2  0  21348  90044  42264 764844    0    0     0   240 1026  686  0 80 20  0  0
 1  0  21348  90044  42264 764848    0    0     0     0  872  729  0 82 18  0  0
 1  0  21348  90044  42272 764860    0    0     0    36  842  662  0 74 26  0  0
 1  0  21348  90044  42272 764864    0    0     0     0 1440  581  0 37 63  0  0
 1  0  21348  90044  42272 764872    0    0     0     0 1494  559  1 58 41  0  0
 0  0  21348  90044  42272 764880    0    0     0     0 1506  557  0 53 47  0  0
 1  0  21348  90044  42272 764888    0    0     0     0 1187  577  1 59 40  0  0
 0  0  21348  90044  42280 764896    0    0     0    16  910  680  1 82 17  0  0
 0  0  21348  90044  42280 764904    0    0     0     0 1604  595  0 58 42  0  0
 0  0  21348  90044  42280 764912    0    0     0     0 1331  609  2 71 27  0  0
 0  0  21348  90044  42280 764916    0    0     0     4 1489  552  1 46 53  0  0
 2  0  21348  90044  42280 764924    0    0     0     0 1112  574  0 50 50  0  0
 1  0  21348  90044  42288 764932    0    0     0    16 1260  670  1 72 27  0  0
 1  0  21348  90044  42288 764936    0    0     0     0 1253  542  1 43 56  0  0
 1  0  21348  90044  42288 764948    0    0     0     0 1357  553  0 61 39  0  0
 0  0  21348  90044  42288 764956    0    0     0     0 1117  640  0 70 30  0  0
 4  0  21348  90044  42288 764964    0    0     0     0 1279  566  1 60 39  0  0
 1  0  21348  90044  42296 764972    0    0     0    16  870  711  0 72 28  0  0
 3  0  21348  90044  42296 764976    0    0     0     0 1021  625  1 68 31  0  0
21  0  21348  90044  42296 764984    0    0     0     0 73999  564  0 96  4  0  0
 8  0  21348  86460  42304 764948    0    0     0    60 1436 1278  2 97  1  0  0
 8  0  21348  86460  42304 764952    0    0     0     0  283  808  1 99  0  0  0
 4  0  21348  86460  42304 764960    0    0     0     0  275  710  0 100  0  0  0
 2  0  21348  86460  42304 764964    0    0     0     0  275  762  0 100  0  0  0
 1  0  21348  86460  42304 764972    0    0     0     0  281  657  0 100  0  0  0
 4  0  21348  86460  42320 764976    0    0     0    60  282  803  2 98  0  0  0
10  0  21348  86460  42320 764988    0    0     0     0 1232  477  1 56 43  0  0
 0  0  21348  86460  42320 765000    0    0     0     0  616  693  1 95  4  0  0
 3  0  21348  86460  42320 765000    0    0     0     0  667  498  1 51 48  0  0
 0  0  21348  86460  42320 765016    0    0     0     0  430  556  1 83 16  0  0
 2  0  21348  86460  42328 765012    0    0     0   292  662  583  1 80 19  0  0
 6  0  21348  86460  42328 765028    0    0     0     0  383  593  0 94  6  0  0
 2  0  21348  83996  42328 765036    0    0     0     0  395  642  1 99  0  0  0
 1  0  21348  83996  42328 765044    0    0     0     0  848  629  1 74 24  0  0
 0  0  21348  83996  42328 765052    0    0     0     0  697  424  0 67 33  0  0
 4  0  21348  83996  42336 765048    0    0     0    16  738  609  0 68 32  0  0
 1  0  21348  83996  42336 765064    0    0     0     0  665  331  1 29 70  0  0
 2  0  21348  83996  42336 765072    0    0     0     0  605  626  0 89 11  0  0
 2  0  21348  83996  42336 765080    0    0     0     0  623  393  0 39 61  0  0
 0  0  21348  83996  42336 765092    0    0     0     0  371  555  0 79 21  0  0
 3  0  21348  71228  42344 765084    0    0     0    16  482  517  2 45 53  0  0
 1  0  21348  82228  42344 765104    0    0     0     0  274  575  0 100  0  0  0
 2  0  21348  74460  42344 765112    0    0     0     0  494  594  0 76 24  0  0
 9  0  21348  83204  42344 765120    0    0     0     0  499  523  0 91  9  0  0
 2  0  21348  83204  42344 765128    0    0     0     0  356  566  1 99  0  0  0
 2  0  21348  73572  42352 765124    0    0     0    16  762  490  1 56 43  0  0
 2  0  21348  77352  42352 765144    0    0     0     0  275  511  0 100  0  0  0
 1  0  21348  82516  42352 765148    0    0     0     0  537  611  1 89 10  0  0
 0  0  21348  82776  42352 765160    0    0     0     0  682  434  1 75 24  0  0
 1  0  21348  74488  42352 765168    0    0     0     0  374  582  0 92  8  0  0
 3  0  21348  82916  42360 765164    0    0     0    72  670  398  0 39 61  0  0
 0  0  21348  82916  42360 765184    0    0     0     0  278  542  0 98  2  0  0
 1  0  21348  82916  42360 765184    0    0     0     0  867  549  1 59 40  0  0
 1  0  21348  82588  42360 765196    0    0     0     0  283  493  0 100  0  0  0
 3  0  21348  76212  42360 763444    0    0     0     0  426  555  1 77 22  0  0
 7  0  21348  83624  42368 763416    0    0     0    16  579  489  0 92  8  0  0
 1  0  21348  83624  42368 763424    0    0     0     0 1104  581  1 99  0  0  0
 3  0  21348  85412  42368 763428    0    0     0     0  856  487  0 57 43  0  0
 1  0  21348  84292  42368 763436    0    0     0     0  277  517  0 100  0  0  0
10  0  21348  84552  42368 763444    0    0     0     0  641  613  1 83 16  0  0
 0  0  21348  84552  42376 763452    0    0     0    16  269  421  0 74 26  0  0
 2  0  21348  84552  42376 763460    0    0     0   240  463  600  1 93  6  0  0
 2  0  21348  84552  42376 763468    0    0     0     0  830  451  1 70 29  0  0
 0  0  21348  84812  42376 763480    0    0     0     0  445  463  1 76 23  0  0
 1  0  21348  84812  42376 763480    0    0     0     0  859  516  0 61 39  0  0
 1  0  21348  84812  42384 763492    0    0     0    56  351  439  1 68 31  0  0
 3  0  21348  84812  42384 763496    0    0     0     0  340  585  1 82 17  0  0
 2  0  21348  84812  42384 763504    0    0     0     0  703  336  0 30 70  0  0
 0  0  21348  84812  42384 763516    0    0     0     0  315  618  0 94  6  0  0
 1  0  21348  84812  42384 763516    0    0     0     0  767  459  2 41 57  0  0
 0  0  21348  84812  42392 763528    0    0     0    48  285  447  0 79 21  0  0
 1  0  21348  84812  42392 763532    0    0     0     0  672  632  0 72 28  0  0
 0  0  21348  84812  42392 763544    0    0     0     0  383  315  0 50 50  0  0
 1  0  21348  84812  42392 763552    0    0     0     0  546  640  1 92  7  0  0
 6  0  21348  84812  42392 763556    0    0     0     0  483  512  1 59 40  0  0
18  0  21348  84812  42400 763564    0    0     0    16 63355  415  0 100  0  0  0
17  0  24692  87460  42216 736472    0 3312  1220  3312 34757  849  1 99  0  0  0
 4  0  24692  87048  42224 736892    0    0   644    16  673 1254  2 96  2  0  0
12  0  24692  86796  42224 736900    0    0     0     0  294 1053  2 94  4  0  0
15  0  24692  86796  42224 736904    0    0     0     0  321 1074  1 92  7  0  0
 3  0  24692  86796  42224 736912    0    0     0     0  309 1086  1 94  5  0  0
 4  0  24692  97640  42224 736916    0    0     0     0  301 1084  2 95  3  0  0
 6  0  24692 102024  42232 736924    0    0     0    16  278  775  0 100  0  0  0
 5  0  24692 102024  42232 736932    0    0     0     0  277  981  1 99  0  0  0
 6  0  24692 113216  42232 736984    0    0    44    44  658  850  1 99  0  0  0
 1  0  24692 115808  42232 737004    0    0     8     0 1223  749  0 68 32  0  0
 1  0  24692 115808  42232 737008    0    0     0     0  974  800  0 70 30  0  0
 2  0  24692 115808  42240 737016    0    0     0    16 1629  599  1 59 40  0  0
 2  0  24692 115808  42240 737024    0    0     0     0 1217  605  1 61 38  0  0
10  0  24692 115808  42240 737028    0    0     0   224 1319  575  0 67 33  0  0
 1  0  24692 115808  42240 737040    0    0     0     0  565  761  2 76 22  0  0
 4  0  24692 115808  42240 737048    0    0     0     0 1513  518  0 46 54  0  0
 1  0  24692 115808  42248 737060    0    0     0    28  572  790  2 86 12  0  0
 0  0  24692 115808  42248 737068    0    0     0     0 1716  604  0 63 37  0  0
 0  0  24692 115808  42248 737072    0    0     0     0 1081  558  1 66 33  0  0
 3  0  24692 115808  42248 737080    0    0     0     0 1242  613  0 66 34  0  0
 8  0  24692 115808  42248 737084    0    0     0     0 1297  568  1 57 42  0  0
 0  0  24692 115808  42256 737096    0    0     0    16 1114  634  1 81 18  0  0
 1  0  24692 115808  42256 737104    0    0     0     0 1508  617  0 59 41  0  0
 0  0  24692 115808  42256 737112    0    0     0     0  863  635  0 73 27  0  0
 0  0  24692 115808  42256 737116    0    0     0     0  919  661  1 63 36  0  0
 3  0  24692 115808  42256 737124    0    0     0     0 1307  583  1 65 34  0  0
 1  0  24692 115808  42264 737132    0    0     0    16  685  706  0 89 11  0  0
 0  0  24692 115808  42264 737136    0    0     0     0 1442  507  0 38 62  0  0
 1  0  24692 115808  42264 737148    0    0     0     0 1484  583  0 71 29  0  0
 1  0  24692 115808  42264 737152    0    0     0     0  630  659  1 75 24  0  0
 0  0  24692 115808  42264 737164    0    0     0     0  807  658  0 85 15  0  0
 0  0  24692 115808  42272 737172    0    0     0    16 1256  621  1 63 36  0  0
 3  0  24692 115808  42272 737180    0    0     0     0  535  787  1 89 10  0  0
 1  0  24692 115808  42272 737184    0    0     0     0 1064  684  1 73 26  0  0
 3  0  24692 115808  42272 737192    0    0     0     0  995  616  1 63 36  0  0
 1  0  24692 115808  42272 737200    0    0     0     0 1078  656  0 82 18  0  0
 0  0  24692 115808  42280 737204    0    0     0    16 1245  619  0 53 47  0  0
 1  0  24692 115808  42280 737216    0    0     0     0 1373  495  0 32 68  0  0
 1  0  24692 115808  42280 737224    0    0     0     0 1138  692  1 78 21  0  0
 0  0  24692 115808  42280 737228    0    0     0     0  954  550  1 44 55  0  0
 2  0  24692 115808  42280 737240    0    0     0     0 1017  642  1 57 42  0  0
 3  0  24692 115808  42288 737244    0    0     0    16  930  689  1 82 17  0  0
 0  0  24692 115808  42288 737252    0    0     0     0 1181  550  1 54 45  0  0
 3  0  24692 115808  42288 737260    0    0     0     0 1183  640  1 61 38  0  0
 1  0  24692 115808  42288 737264    0    0     0   252 1232  610  0 63 37  0  0
 3  0  24692 115808  42288 737276    0    0     0     0  782  715  2 79 19  0  0
 2  0  24692 115808  42296 737280    0    0     0    36  808  694  0 87 13  0  0
 0  0  24692 115808  42296 737288    0    0     0     0  950  653  1 57 42  0  0
 1  0  24692 115808  42296 737300    0    0     0     0 1198  598  1 60 39  0  0
 0  0  24692 115808  42296 737304    0    0     0     0 1465  565  0 64 36  0  0
 0  0  24692 115808  42296 737312    0    0     0     0 1487  597  0 56 44  0  0
 3  0  24692 115808  42304 737316    0    0     0    16  911  677  2 80 18  0  0
 2  0  24692 115808  42304 737328    0    0     0     0 1047  658  1 79 20  0  0
 0  0  24692 115808  42304 737336    0    0     0     0 1473  566  1 59 40  0  0
 0  0  24692 115808  42304 737340    0    0     0     0 1128  579  2 46 52  0  0
 0  0  24692 115808  42304 737352    0    0     0     0  957  672  1 71 28  0  0
 0  0  24692 115808  42312 737356    0    0     0    16 1269  624  0 65 35  0  0
 2  0  24692 115808  42312 737360    0    0     0     0  600  747  1 92  7  0  0
 1  0  24692 115808  42312 737372    0    0     0     0 1140  942  2 67 31  0  0
 0  0  24692 116588  42312 737376    0    0     0     0  773  540  0 34 66  0  0
 0  0  24692 116588  42312 737376    0    0     0     0   61  110  0  0 100  0  0
 0  0  24692 116588  42320 737376    0    0     0    16   56  100  0  1 99  0  0
 0  0  24692 116588  42320 737376    0    0     0     0   56  108  0  0 100  0  0
 0  0  24692 116588  42320 737376    0    0     0     0   44   82  0  0 100  0  0
 0  0  24692 116588  42320 737376    0    0     0     0   47   94  0  0 100  0  0
 0  0  24692 116588  42320 737376    0    0     0     0   51  127  1  0 99  0  0
 0  0  24692 116588  42320 737380    0    0     0     0   53  112  0  0 100  0  0
 0  0  24692 116588  42328 737380    0    0     0    12   54   90  0  0 100  0  0
 0  0  24692 116588  42328 737380    0    0     0     0   65  110  0  1 99  0  0
