 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  21348  97680  40936 760448    0    0     0     0 1176  574  1 56 43  0  0
 2  0  21348  97680  40936 760456    0    0     0     0 1264  665  1 78 21  0  0
 4  0  21348  97680  40944 760464    0    0     0    16 1338  587  0 56 44  0  0
 1  0  21348  97680  40944 760472    0    0     0     0  994  660  1 76 23  0  0
 0  0  21348  97680  40944 760480    0    0     0     0 1043  600  1 63 36  0  0
 1  0  21348  97680  40944 760484    0    0     0     0 1037  641  0 83 17  0  0
 2  0  21348  97680  40944 760492    0    0     0     0  845  636  1 63 36  0  0
 2  0  21348  97680  40952 760500    0    0     0    16  837  648  0 83 17  0  0
 0  0  21348  97680  40952 760508    0    0     0     0 1203  619  0 68 32  0  0
 0  0  21348  97680  40952 760516    0    0     0     0  897  670  1 70 29  0  0
 2  0  21348  97680  40952 760524    0    0     0     0 1302  613  0 73 27  0  0
 0  0  21348  97680  40952 760532    0    0     0     0 1582  581  0 69 31  0  0
 3  0  21348  97680  40960 760536    0    0     0    16 1353  562  2 60 38  0  0
 2  0  21348  97680  40960 760544    0    0     0     0 1083  717  2 78 20  0  0
 1  0  21348  97680  40960 760552    0    0     0     0 1310  601  1 51 48  0  0
 0  0  21348  97680  40960 760560    0    0     0     0 1360  646  1 71 28  0  0
 3  0  21348  97680  40960 760572    0    0     0   236 1224  592  0 67 33  0  0
 0  0  21348  97680  40968 760580    0    0     0    28  870  567  0 37 63  0  0
 3  0  21348  97680  40968 760588    0    0     0     0 1330  687  2 61 37  0  0
 3  0  21348  97680  40968 760596    0    0     0     0 1319  616  0 69 31  0  0
 0  0  21348  97680  40968 760600    0    0     0     0 1364  638  1 65 34  0  0
 1  0  21348  97680  40968 760608    0    0     0     0 1396  575  1 54 45  0  0
 1  0  21348  97680  40976 760616    0    0     0    16 1438  623  1 55 44  0  0
 1  0  21348  97680  40976 760624    0    0     0     0 1246  772  0 85 15  0  0
 2  0  21348  97680  40976 760632    0    0     0     0 1402  581  1 53 46  0  0
 0  0  21348  97680  40976 760640    0    0     0     0 1140  662  0 73 27  0  0
 1  0  21348  97680  40976 760648    0    0     0     8 1438  573  0 53 47  0  0
 2  0  21348  97680  40984 760652    0    0     0    36 1627  603  1 71 28  0  0
 0  0  21348  97680  40984 760660    0    0     0     0  771  659  1 71 28  0  0
 0  0  21348  97680  40984 760668    0    0     0     0 1172  647  0 70 30  0  0
 2  0  21348  97680  40984 760676    0    0     0     0 1530  574  0 50 50  0  0
 1  0  21348  97680  40984 760684    0    0     0    32 1052  611  0 71 29  0  0
 0  0  21348  97680  40992 760692    0    0     0    16  795  679  2 73 25  0  0
 0  0  21348  97680  41016 760676    0    0     0   188 1120  674  0 78 22  0  0
 2  0  21348  97680  41016 760708    0    0     0     0 1411  570  1 57 42  0  0
 2  0  21348  97680  41016 760712    0    0     0     0  901  604  1 75 24  0  0
 1  0  21348  97680  41016 760720    0    0     0     0 1366  552  0 57 43  0  0
 3  0  21348  97680  41016 760728    0    0     0     0  922  652  0 73 27  0  0
 0  0  21348  97680  41016 760736    0    0     0     0 1023  649  1 61 38  0  0
 8  0  21348  97680  41032 760744    0    0     0    40 1011  677  0 76 24  0  0
 0  0  21348  97680  41032 760752    0    0     0     0  953  609  0 59 41  0  0
 0  0  21348  97680  41032 760760    0    0     0     0 1335  566  1 56 43  0  0
 0  0  21348  97680  41032 760768    0    0     0     0 1044  574  0 44 56  0  0
 0  0  21348  97680  41032 760772    0    0     0     0 1137  604  2 72 26  0  0
 0  0  21348  97680  41040 760780    0    0     0    24 1259  675  2 69 29  0  0
