 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0  16468  89252  38000 778740    0    0     0     0 1351  450  0 40 60  0  0
 0  0  16468  89252  38008 778744    0    0     0    24 1255  437  0 36 64  0  0
 2  0  16468  89252  38008 778748    0    0     0     0 1321  446  2 42 56  0  0
 1  0  16468  89252  38008 778756    0    0     0     0 1061  414  0 30 70  0  0
 1  0  16468  89252  38008 778760    0    0     0     0 1364  419  0 44 56  0  0
 0  0  16468  89252  38008 778764    0    0     0     0 1277  452  1 44 55  0  0
 0  0  16468  89252  38016 778772    0    0     0    16 1275  429  2 37 61  0  0
 2  0  16468  89252  38016 778780    0    0     0     0 1488  446  1 48 51  0  0
 0  0  16468  89252  38016 778784    0    0     0     0 1381  403  1 48 51  0  0
 0  0  16468  89252  38016 778792    0    0     0     0 1480  441  1 47 52  0  0
 0  0  16468  89252  38016 778796    0    0     0     0 1285  456  1 39 60  0  0
 0  0  16468  89252  38024 778800    0    0     0    16 1128  387  1 34 65  0  0
 2  0  16468  89252  38024 778808    0    0     0     0 1526  483  1 58 41  0  0
 1  0  16468  89252  38024 778812    0    0     0     0 1122  409  1 29 70  0  0
 0  0  16468  89252  38024 778820    0    0     0     0 1428  453  0 44 56  0  0
 2  0  16468  89252  38024 778828    0    0     0     0 1136  417  1 34 65  0  0
 0  0  16468  89252  38032 778832    0    0     0    16 1275  413  1 37 62  0  0
 0  0  16468  89252  38032 778836    0    0     0     0 1109  460  2 42 56  0  0
 1  0  16468  89252  38032 778844    0    0     0     0 1450  445  1 49 50  0  0
 0  0  16468  89252  38032 778848    0    0     0   168 1214  436  0 40 60  0  0
 1  0  16468  89252  38032 778852    0    0     0     0 1309  406  1 38 61  0  0
 1  0  16468  89252  38040 778860    0    0     0    28 1072  435  2 29 69  0  0
 1  0  16468  89252  38040 778864    0    0     0     0 1233  436  0 40 60  0  0
 0  0  16468  89252  38040 778868    0    0     0     0  973  396  1 32 67  0  0
 0  0  16468  89252  38040 778876    0    0     0    20 1084  430  1 30 69  0  0
 1  0  16468  89252  38040 778880    0    0     0     0 1107  410  0 34 66  0  0
 2  0  16468  89252  38048 778884    0    0     0    16 1311  492  0 46 54  0  0
 0  0  16468  89252  38048 778892    0    0     0     0 1302  418  1 40 59  0  0
 1  0  16468  89252  38048 778896    0    0     0     0 1315  430  1 42 57  0  0
 0  0  16468  89252  38048 778900    0    0     0     8 1136  424  0 35 65  0  0
 0  0  16468  89252  38048 778912    0    0     0     0 1363  406  1 47 52  0  0
 2  0  16468  89252  38056 778916    0    0     0    24 1597  459  0 48 52  0  0
 1  0  16468  89252  38056 778920    0    0     0     0 1153  399  0 33 67  0  0
 1  0  16468  89252  38056 778928    0    0     0     0 1430  462  2 48 50  0  0
 0  0  16468  89252  38056 778932    0    0     0     0 1498  458  0 49 51  0  0
 1  0  16468  89252  38056 778936    0    0     0     0 1352  403  0 46 54  0  0
 0  0  16468  89252  38064 778944    0    0     0    16 1534  518  2 49 48  1  0
 0  0  16468  89252  38064 778948    0    0     0     0 1391  420  1 45 54  0  0
 2  0  16468  89252  38064 778952    0    0     0     0 1423  456  2 47 51  0  0
 0  0  16468  89252  38064 778960    0    0     0     0 1147  430  0 36 64  0  0
 0  0  16468  89252  38064 778964    0    0     0     0 1029  390  0 33 67  0  0
 0  0  16468  89252  38072 778968    0    0     0    16 1427  444  2 44 54  0  0
 4  0  16468  89252  38072 778976    0    0     0     0 1368  438  0 42 58  0  0
 0  0  16468  89252  38072 778980    0    0     0     0 1306  455  1 48 51  0  0
 0  0  16468  89252  38072 778984    0    0     0     0 1327  427  1 42 57  0  0
 0  0  16468  89252  38072 778992    0    0     0     0 1170  430  0 40 60  0  0
 1  0  16468  89252  38080 778996    0    0     0    16 1347  420  0 45 55  0  0
 1  0  16468  89252  38080 779000    0    0     0     0 1136  402  1 36 63  0  0
 1  0  16468  89252  38080 779008    0    0     0     0 1308  502  0 43 57  0  0
 2  0  16468  89252  38080 779012    0    0     0     0 1450  468  2 47 51  0  0
 0  0  16468  89252  38080 779016    0    0     0   168 1203  450  0 34 66  0  0
 1  0  16468  89252  38088 779028    0    0     0    28 1252  483  1 42 57  0  0
 0  0  16468  89252  38088 779032    0    0     0     0 1194  468  0 40 60  0  0
 0  0  16468  89252  38088 779036    0    0     0     0 1340  480  0 45 55  0  0
 1  0  16468  89252  38088 779044    0    0     0     0 1267  422  0 37 63  0  0
 2  0  16468  89252  38088 779048    0    0     0     0 1444  458  1 47 52  0  0
 3  0  16468  89252  38096 779052    0    0     0    16  976  442  1 26 73  0  0
 0  0  16468  89252  38096 779060    0    0     0     0 1646  497  0 58 42  0  0
 2  0  16468  89252  38096 779064    0    0     0     0 1423  441  1 46 53  0  0
 0  0  16468  89252  38096 779068    0    0     0     0 1353  456  1 51 48  0  0
 1  0  16468  89252  38096 779076    0    0     0    24 1078  428  1 30 69  0  0
 3  0  16468  89252  38104 779080    0    0     0    16 1348  453  1 41 58  0  0
 0  0  16468  89252  38104 779084    0    0     0     0 1398  428  0 47 53  0  0
 2  0  16468  89252  38104 779092    0    0     0     0 1373  413  1 36 63  0  0
 1  0  16468  89252  38104 779096    0    0     0     0 1392  452  0 53 47  0  0
 0  0  16468  89252  38104 779104    0    0     0     0 1319  440  0 43 57  0  0
 0  0  16468  89252  38112 779112    0    0     0    16 1383  495  0 49 51  0  0
 1  0  16468  89252  38112 779116    0    0     0     0 1170  429  0 40 60  0  0
 4  0  16468  89252  38112 779120    0    0     0     0 1089  401  1 25 74  0  0
 1  0  16468  89252  38112 779128    0    0     0     0 1517  458  0 54 46  0  0
 0  0  16468  89252  38112 779132    0    0     0     0 1140  418  0 37 63  0  0
 0  0  16468  89252  38120 779140    0    0     0    16 1300  420  0 48 52  0  0
 2  0  16468  89252  38120 779144    0    0     0     0 1329  437  1 41 58  0  0
 3  0  16468  89252  38120 779148    0    0     0     0 1345  423  0 41 59  0  0
 0  0  16468  89252  38120 779156    0    0     0     0 1520  429  1 50 50  0  0
 1  0  16468  89252  38120 779164    0    0     0     0 1155  400  1 28 71  0  0
 0  0  16468  89252  38128 779168    0    0     0    16 1136  397  1 32 67  0  0
 0  0  16468  89252  38128 779172    0    0     0     0 1251  440  1 41 58  0  0
 1  0  16468  89252  38128 779180    0    0     0     0 1690  458  1 56 43  0  0
 1  0  16468  89252  38128 779184    0    0     0     0 1104  414  1 33 66  0  0
 3  0  16468  89252  38128 779188    0    0     0   168 1420  432  1 46 53  0  0
 0  0  16468  89252  38136 779196    0    0     0    28 1502  456  0 53 47  0  0
 1  0  16468  89252  38136 779200    0    0     0     0 1309  419  0 41 59  0  0
 4  0  16468  89252  38136 779208    0    0     0     0 1402  408  2 43 55  0  0
 0  0  16468  89252  38136 779212    0    0     0     0 1349  455  0 47 53  0  0
 0  0  16468  89252  38136 779216    0    0     0     0 1310  438  1 43 56  0  0
 0  0  16468  89252  38144 779220    0    0     0    16 1229  432  1 34 65  0  0
 0  0  16468  89252  38144 779228    0    0     0     0 1435  441  0 45 55  0  0
 1  0  16468  89252  38144 779232    0    0     0     0 1484  421  0 48 52  0  0
 1  0  16468  89252  38144 779240    0    0     0     0 1146  420  1 32 67  0  0
 3  0  16468  89252  38144 779244    0    0     0     0 1014  388  1 26 73  0  0
 0  0  16468  89252  38152 779248    0    0     0    16 1298  452  0 44 56  0  0
 2  0  16468  89252  38152 779252    0    0     0     0 1091  446  1 37 62  0  0
 0  0  16468  89252  38152 779260    0    0     0     0 1261  427  1 47 52  0  0
 0  0  16468  89252  38152 779264    0    0     0     0 1462  464  0 51 49  0  0
 0  0  16468  89252  38152 779272    0    0     0     0  768  377  0 16 84  0  0
 1  0  16468  89252  38160 779280    0    0     0    44 1221  457  2 30 68  0  0
 0  0  16468  89252  38168 779276    0    0     0    28 1513  437  0 48 52  0  0
 3  0  16468  89252  38168 779288    0    0     0     0 1565  455  1 54 45  0  0
 2  0  16468  89252  38168 779296    0    0     0     0 1311  434  1 41 58  0  0
 0  0  16468  89252  38168 779300    0    0     0     0 1105  417  1 34 65  0  0
 2  0  16468  89252  38168 779308    0    0     0     0 1125  457  1 34 65  0  0
 4  0  16468  89252  38176 779304    0    0     0    16 1394  443  0 48 52  0  0
 0  0  16468  89252  38176 779316    0    0     0     0 1434  478  1 68 31  0  0
 0  0  16468  89252  38176 779324    0    0     0     0 1079  420  1 27 72  0  0
 2  0  16468  89252  38176 779328    0    0     0     0 1286  425  2 38 60  0  0
 2  0  16468  89252  38176 779332    0    0     0     0 1441  436  0 47 53  0  0
 0  0  16468  89252  38184 779332    0    0     0    16 1242  465  0 48 52  0  0
 1  0  16468  89252  38184 779344    0    0     0     0 1159  458  0 35 65  0  0
 0  0  16468  89252  38184 779348    0    0     0     0 1102  415  1 28 71  0  0
 1  0  16468  89252  38184 779352    0    0     0     0 1132  450  0 34 66  0  0
 0  0  16468  89252  38184 779360    0    0     0   168 1264  469  2 36 62  0  0
 0  0  16468  89252  38192 779364    0    0     0    28 1318  476  1 48 51  0  0
 0  0  16468  89252  38192 779372    0    0     0     0 1271  492  1 37 62  0  0
 1  0  16468  89252  38192 779376    0    0     0     0 1046  426  1 30 69  0  0
 1  0  16468  89252  38192 779384    0    0     0     0 1332  449  1 42 57  0  0
 0  0  16468  89252  38192 779392    0    0     0     0 1344  451  2 39 59  0  0
 3  0  16468  89252  38192 779396    0    0     0     0 1664  529  1 65 34  0  0
 0  0  16468  89252  38200 779404    0    0     0    16 1465  460  1 53 46  0  0
 0  0  16468  89252  38200 779412    0    0     0     0 1494  458  1 46 53  0  0
 0  0  16468  89252  38200 779416    0    0     0     0 1046  428  0 29 71  0  0
 2  0  16468  89252  38200 779420    0    0     0     0 1297  457  1 42 57  0  0
 0  0  16468  89252  38200 779424    0    0     0     0 1672  482  0 67 33  0  0
 0  0  16468  89252  38208 779432    0    0     0    16 1285  437  0 44 56  0  0
 1  0  16468  89252  38208 779436    0    0     0     0 1153  431  1 39 60  0  0
 2  0  16468  89252  38208 779444    0    0     0     0 1301  446  1 37 62  0  0
 0  0  16468  89252  38208 779448    0    0     0     0 1361  444  0 51 49  0  0
 0  0  16468  89252  38208 779452    0    0     0     0 1295  422  1 47 52  0  0
 3  0  16468  89252  38216 779460    0    0     0    16 1503  433  0 51 49  0  0
 1  0  16468  89252  38216 779464    0    0     0     0 1276  445  0 50 50  0  0
 1  0  16468  89252  38216 779468    0    0     0     0 1137  403  1 36 63  0  0
 2  0  16468  89252  38216 779476    0    0     0    32 1327  444  1 43 56  0  0
 1  0  16468  89252  38216 779480    0    0     0     0 1433  479  0 58 42  0  0
 1  0  16468  89252  38224 779484    0    0     0    24 1376  471  1 49 50  0  0
 0  0  16468  89252  38224 779492    0    0     0     0 1289  434  1 35 64  0  0
 0  0  16468  89252  38224 779496    0    0     0     0 1322  429  0 45 55  0  0
 0  0  16468  89252  38224 779500    0    0     0     0 1431  403  0 46 54  0  0
 0  0  16468  89252  38224 779508    0    0     0     0 1284  455  1 41 58  0  0
 1  0  16468  89252  38232 779512    0    0     0    16 1335  439  1 46 53  0  0
 2  0  16468  89252  38232 779516    0    0     0     0 1272  442  0 47 53  0  0
 3  0  16468  89252  38232 779528    0    0     0     0 1342  425  1 44 55  0  0
 1  0  16468  89252  38232 779532    0    0     0     0 1416  466  2 46 52  0  0
 0  0  16468  89252  38232 779536    0    0     0   168 1133  434  0 33 67  0  0
 0  0  16468  89252  38240 779544    0    0     0    28 1314  423  0 44 56  0  0
 2  0  16468  89252  38240 779548    0    0     0     0 1139  426  1 33 66  0  0
 0  0  16468  89252  38240 779552    0    0     0     0 1295  448  1 45 54  0  0
 0  0  16468  89252  38240 779560    0    0     0     0 1160  423  0 33 67  0  0
 1  0  16468  89252  38240 779564    0    0     0     0 1519  455  0 52 48  0  0
 0  0  16468  89252  38248 779568    0    0     0    16 1261  416  2 44 54  0  0
 2  0  16468  89252  38248 779576    0    0     0     0 1241  467  1 41 58  0  0
 0  0  16468  89252  38248 779580    0    0     0     0 1488  455  0 56 44  0  0
 0  0  16468  89252  38248 779584    0    0     0     0 1079  404  1 25 74  0  0
 0  0  16468  89252  38248 779592    0    0     0     0 1006  401  0 25 75  0  0
 1  0  16468  89252  38256 779596    0    0     0    16 1383  482  1 57 42  0  0
 0  0  16468  89252  38256 779600    0    0     0     0 1508  468  0 54 46  0  0
 0  0  16468  89252  38256 779608    0    0     0     0 1340  417  2 39 59  0  0
 0  0  16468  89252  38256 779612    0    0     0     0 1222  506  1 43 56  0  0
 1  0  16468  89252  38256 779616    0    0     0     0 1222  404  1 41 58  0  0
 0  0  16468  89252  38264 779624    0    0     0    16 1338  438  0 46 54  0  0
 0  0  16468  89252  38272 779632    0    0     0    44 1409  470  1 42 57  0  0
 1  0  16468  89252  38272 779636    0    0     0     0 1173  407  1 36 63  0  0
 0  0  16468  89252  38272 779644    0    0     0     0 1507  481  1 55 44  0  0
 0  0  16468  89252  38272 779648    0    0     0     4 1295  445  0 42 58  0  0
 2  0  16468  89252  38272 779652    0    0     0     0 1332  536  1 50 49  0  0
 1  0  16468  89252  38280 779660    0    0     0    44 1565  581  1 68 31  0  0
 0  0  16468  89252  38280 779664    0    0     0     0  920  448  0 30 70  0  0
 0  0  16468  89252  38288 779668    0    0     0    28   58  115  1  0 99  0  0
 0  0  16468  89252  38288 779668    0    0     0    44   63  102  0  0 100  0  0
 0  0  16468  89252  38288 779668    0    0     0     0   51   96  1  0 99  0  0
